"Timestamp","Datetime","Date","Time","Location"
"2016-05-19 10:26:28",2016-05-19 10:26:28,2016-05-19,10:26:28,"East Pond"
"2016-05-19 10:26:38",2016-05-19 10:26:38,2016-05-19,10:26:38,"East Pond"
"2016-05-19 10:26:48",2016-05-19 10:26:48,2016-05-19,10:26:48,"East Pond"
"2016-05-19 10:26:58",2016-05-19 10:26:58,2016-05-19,10:26:58,"East Pond"
"2016-05-19 10:27:08",2016-05-19 10:27:08,2016-05-19,10:27:08,"East Pond"
"2016-05-19 10:27:18",2016-05-19 10:27:18,2016-05-19,10:27:18,"East Pond"
"2016-05-19 10:27:28",2016-05-19 10:27:28,2016-05-19,10:27:28,"East Pond"
"2016-05-19 10:27:38",2016-05-19 10:27:38,2016-05-19,10:27:38,"East Pond"
"2016-05-19 10:27:48",2016-05-19 10:27:48,2016-05-19,10:27:48,"East Pond"
"2016-05-19 10:27:58",2016-05-19 10:27:58,2016-05-19,10:27:58,"East Pond"
"2016-05-19 10:28:08",2016-05-19 10:28:08,2016-05-19,10:28:08,"East Pond"
"2016-05-19 10:28:18",2016-05-19 10:28:18,2016-05-19,10:28:18,"East Pond"
"2016-05-19 10:28:28",2016-05-19 10:28:28,2016-05-19,10:28:28,"East Pond"
"2016-05-19 10:28:38",2016-05-19 10:28:38,2016-05-19,10:28:38,"East Pond"
"2016-05-19 10:28:48",2016-05-19 10:28:48,2016-05-19,10:28:48,"East Pond"
"2016-05-19 10:28:58",2016-05-19 10:28:58,2016-05-19,10:28:58,"East Pond"
"2016-05-19 10:29:08",2016-05-19 10:29:08,2016-05-19,10:29:08,"East Pond"
"2016-05-19 10:29:18",2016-05-19 10:29:18,2016-05-19,10:29:18,"East Pond"
"2016-05-19 10:29:28",2016-05-19 10:29:28,2016-05-19,10:29:28,"East Pond"
"2016-05-19 10:29:38",2016-05-19 10:29:38,2016-05-19,10:29:38,"East Pond"
"2016-05-19 10:29:48",2016-05-19 10:29:48,2016-05-19,10:29:48,"East Pond"
"2016-05-19 10:29:58",2016-05-19 10:29:58,2016-05-19,10:29:58,"East Pond"
"2016-05-19 10:30:08",2016-05-19 10:30:08,2016-05-19,10:30:08,"East Pond"
"2016-05-19 10:30:18",2016-05-19 10:30:18,2016-05-19,10:30:18,"East Pond"
"2016-05-19 10:30:28",2016-05-19 10:30:28,2016-05-19,10:30:28,"East Pond"
"2016-05-19 10:30:38",2016-05-19 10:30:38,2016-05-19,10:30:38,"East Pond"
"2016-05-19 10:30:48",2016-05-19 10:30:48,2016-05-19,10:30:48,"East Pond"
"2016-05-19 10:30:58",2016-05-19 10:30:58,2016-05-19,10:30:58,"East Pond"
"2016-05-19 10:31:08",2016-05-19 10:31:08,2016-05-19,10:31:08,"East Pond"
"2016-05-19 10:31:18",2016-05-19 10:31:18,2016-05-19,10:31:18,"East Pond"
