"Timestamp","Datetime","Date","Time","Location"
"04/27/2016 08:56",2016-04-27 08:56:00,2016-04-27,08:56:00,"Great Pond"
"04/27/2016 08:56",2016-04-27 08:56:00,2016-04-27,08:56:00,"Great Pond"
"04/27/2016 08:56",2016-04-27 08:56:00,2016-04-27,08:56:00,"Great Pond"
"04/27/2016 08:56",2016-04-27 08:56:00,2016-04-27,08:56:00,"Great Pond"
"04/27/2016 08:56",2016-04-27 08:56:00,2016-04-27,08:56:00,"Great Pond"
"04/27/2016 08:56",2016-04-27 08:56:00,2016-04-27,08:56:00,"Great Pond"
"04/27/2016 08:57",2016-04-27 08:57:00,2016-04-27,08:57:00,"Great Pond"
"04/27/2016 08:57",2016-04-27 08:57:00,2016-04-27,08:57:00,"Great Pond"
"04/27/2016 08:57",2016-04-27 08:57:00,2016-04-27,08:57:00,"Great Pond"
"04/27/2016 08:57",2016-04-27 08:57:00,2016-04-27,08:57:00,"Great Pond"
"04/27/2016 08:57",2016-04-27 08:57:00,2016-04-27,08:57:00,"Great Pond"
"04/27/2016 08:57",2016-04-27 08:57:00,2016-04-27,08:57:00,"Great Pond"
"04/27/2016 08:58",2016-04-27 08:58:00,2016-04-27,08:58:00,"Great Pond"
"04/27/2016 08:58",2016-04-27 08:58:00,2016-04-27,08:58:00,"Great Pond"
"04/27/2016 08:58",2016-04-27 08:58:00,2016-04-27,08:58:00,"Great Pond"
"04/27/2016 08:58",2016-04-27 08:58:00,2016-04-27,08:58:00,"Great Pond"
"04/27/2016 08:58",2016-04-27 08:58:00,2016-04-27,08:58:00,"Great Pond"
"04/27/2016 08:58",2016-04-27 08:58:00,2016-04-27,08:58:00,"Great Pond"
"04/27/2016 08:59",2016-04-27 08:59:00,2016-04-27,08:59:00,"Great Pond"
"04/27/2016 08:59",2016-04-27 08:59:00,2016-04-27,08:59:00,"Great Pond"
"04/27/2016 08:59",2016-04-27 08:59:00,2016-04-27,08:59:00,"Great Pond"
"04/27/2016 08:59",2016-04-27 08:59:00,2016-04-27,08:59:00,"Great Pond"
"04/27/2016 08:59",2016-04-27 08:59:00,2016-04-27,08:59:00,"Great Pond"
"04/27/2016 08:59",2016-04-27 08:59:00,2016-04-27,08:59:00,"Great Pond"
"04/27/2016 09:00",2016-04-27 09:00:00,2016-04-27,09:00:00,"Great Pond"
"04/27/2016 09:00",2016-04-27 09:00:00,2016-04-27,09:00:00,"Great Pond"
"04/27/2016 09:00",2016-04-27 09:00:00,2016-04-27,09:00:00,"Great Pond"
"04/27/2016 09:00",2016-04-27 09:00:00,2016-04-27,09:00:00,"Great Pond"
"04/27/2016 09:00",2016-04-27 09:00:00,2016-04-27,09:00:00,"Great Pond"
"04/27/2016 09:01",2016-04-27 09:01:00,2016-04-27,09:01:00,"Great Pond"
"04/27/2016 09:01",2016-04-27 09:01:00,2016-04-27,09:01:00,"Great Pond"
"04/27/2016 09:01",2016-04-27 09:01:00,2016-04-27,09:01:00,"Great Pond"
"04/27/2016 09:01",2016-04-27 09:01:00,2016-04-27,09:01:00,"Great Pond"
"04/27/2016 09:01",2016-04-27 09:01:00,2016-04-27,09:01:00,"Great Pond"
"04/27/2016 09:01",2016-04-27 09:01:00,2016-04-27,09:01:00,"Great Pond"
"04/27/2016 09:02",2016-04-27 09:02:00,2016-04-27,09:02:00,"Great Pond"
"04/27/2016 09:02",2016-04-27 09:02:00,2016-04-27,09:02:00,"Great Pond"
"04/27/2016 09:02",2016-04-27 09:02:00,2016-04-27,09:02:00,"Great Pond"
"04/27/2016 09:02",2016-04-27 09:02:00,2016-04-27,09:02:00,"Great Pond"
"04/27/2016 09:02",2016-04-27 09:02:00,2016-04-27,09:02:00,"Great Pond"
"04/27/2016 09:02",2016-04-27 09:02:00,2016-04-27,09:02:00,"Great Pond"
"04/27/2016 09:03",2016-04-27 09:03:00,2016-04-27,09:03:00,"Great Pond"
"04/27/2016 09:03",2016-04-27 09:03:00,2016-04-27,09:03:00,"Great Pond"
"04/27/2016 09:03",2016-04-27 09:03:00,2016-04-27,09:03:00,"Great Pond"
"04/27/2016 09:03",2016-04-27 09:03:00,2016-04-27,09:03:00,"Great Pond"
"04/27/2016 09:03",2016-04-27 09:03:00,2016-04-27,09:03:00,"Great Pond"
"04/27/2016 09:03",2016-04-27 09:03:00,2016-04-27,09:03:00,"Great Pond"
"04/27/2016 09:04",2016-04-27 09:04:00,2016-04-27,09:04:00,"Great Pond"
"04/27/2016 09:04",2016-04-27 09:04:00,2016-04-27,09:04:00,"Great Pond"
