"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2017-05-11 12:21:35","1006.6","10.12","11.3","101.1","7.03","122.2","58.4","81.6","0","17121","1","0","0.3","0.421","12.9","131"
"3","2017-05-11 12:21:38","1006.6","10.12","11.3","101.1","7.04","121.9","58.4","81.6","0","17121","1","0","0.28","0.4","12.9","131"
"4","2017-05-11 12:21:48","1006.5","10.13","11.29","101","7.02","123.9","58.4","81.5","0","17138","1","0","0.59","0.841","12.9","131"
"5","2017-05-11 12:21:58","1006.5","10.13","11.3","101.1","6.98","125.3","58.4","81.6","0","17124","1","0","0.95","1.353","12.9","131"
"6","2017-05-11 12:22:08","1006.6","10.12","11.3","101.1","6.98","125.4","58.4","81.6","0","17124","1","0","1.27","1.809","12.9","131"
"7","2017-05-11 12:22:18","1006.6","10.11","11.31","101.1","6.98","125.3","58.4","81.6","0","17133","1","0","1.52","2.157","12.9","131"
"8","2017-05-11 12:22:28","1006.5","10.1","11.31","101.1","6.98","125.3","58.4","81.6","0","17136","1","0","1.71","2.429","12.9","131"
"9","2017-05-11 12:22:38","1006.5","10.08","11.3","101","6.98","125.3","58.4","81.7","0","17127","1","0","2.03","2.886","12.9","131"
"10","2017-05-11 12:22:48","1006.6","10.08","11.29","100.9","6.98","125.4","58.3","81.6","0","17140","1","0","2.19","3.118","12.9","131"
"11","2017-05-11 12:22:58","1006.5","10.07","11.28","100.8","6.98","125.3","58.3","81.6","0","17148","1","0","2.3","3.277","12.9","131"
"12","2017-05-11 12:23:08","1006.5","10.09","11.28","100.8","6.98","125.3","58.3","81.5","0","17153","1","0","2.53","3.601","12.9","131"
"13","2017-05-11 12:23:18","1006.5","10.08","11.3","101","6.98","125.1","58.3","81.6","0","17140","1","0","2.83","4.03","12.9","131"
"14","2017-05-11 12:23:28","1006.5","10.08","11.28","100.8","6.98","124.8","58.3","81.6","0","17145","1","0","3.09","4.389","12.9","131"
"15","2017-05-11 12:23:38","1006.5","10.08","11.29","100.9","6.99","124.8","58.3","81.5","0","17153","1","0","3.35","4.77","13","131"
"16","2017-05-11 12:23:48","1006.4","10.04","11.28","100.8","6.99","124.8","58.3","81.5","0","17163","1","0","3.56","5.067","12.9","131"
"17","2017-05-11 12:23:58","1006.5","10.04","11.27","100.7","6.98","125","58.3","81.6","0","17141","1","0","3.75","5.332","13","131"
"18","2017-05-11 12:24:08","1006.5","10.08","11.28","100.9","6.99","124.7","58.3","81.6","0","17140","1","0","3.93","5.594","13","131"
"19","2017-05-11 12:24:18","1006.4","10.03","11.28","100.7","6.99","124.7","58.3","81.6","0","17157","1","0","4.11","5.848","13","131"
"20","2017-05-11 12:24:28","1006.5","10.01","11.27","100.5","6.99","124.8","58.2","81.6","0","17180","1","0","4.25","6.04","13","131"
"21","2017-05-11 12:24:38","1006.5","10","11.27","100.6","7","124.5","58.3","81.6","0","17166","1","0","4.48","6.368","13","131"
"22","2017-05-11 12:24:48","1006.5","10.02","11.26","100.5","7","124.7","58.2","81.6","0","17170","1","0","4.62","6.57","13.1","131"
"23","2017-05-11 12:24:58","1006.5","10.01","11.27","100.6","7","124.5","58.2","81.6","0","17170","1","0","4.68","6.656","13.1","131"
"24","2017-05-11 12:25:08","1006.5","10","11.26","100.5","7","124.3","58.2","81.6","0","17170","1","0","4.87","6.92","13.1","131"
"25","2017-05-11 12:25:18","1006.5","10.01","11.27","100.5","7","124.2","58.2","81.6","0","17169","1","0","4.95","7.036","13.1","131"
"26","2017-05-11 12:25:28","1006.5","10.01","11.28","100.7","7","124.3","58.2","81.6","0","17173","1","0","5.12","7.287","13.1","131"
"27","2017-05-11 12:25:38","1006.5","10","11.26","100.5","7","124.2","58.3","81.7","0","17152","1","0","5.33","7.579","13.1","131"
"28","2017-05-11 12:25:48","1006.5","9.99","11.27","100.5","7","124.1","58.2","81.6","0","17181","1","0","5.42","7.707","13.2","131"
"29","2017-05-11 12:25:58","1006.5","9.98","11.27","100.5","7.01","124","58.2","81.6","0","17177","1","0","5.59","7.944","13.2","131"
"30","2017-05-11 12:26:08","1006.4","9.99","11.28","100.6","7.01","123.9","58.2","81.6","0","17173","1","0","5.71","8.125","13.2","131"
"31","2017-05-11 12:26:18","1006.5","9.99","11.27","100.5","7.01","124.3","58.2","81.6","0","17180","1","0","5.82","8.285","13.2","131"
"32","2017-05-11 12:26:28","1006.5","9.98","11.28","100.6","7.01","123.6","58.2","81.6","0","17172","1","0","6","8.533","13.2","131"
"33","2017-05-11 12:26:38","1006.5","9.99","11.27","100.5","7.02","123.9","58.2","81.6","0","17182","1","0","6.16","8.767","13.3","131"
"34","2017-05-11 12:26:48","1006.5","9.99","11.27","100.5","7.02","123.8","58.2","81.6","0","17177","1","0","6.33","9.007","13.3","131"
"35","2017-05-11 12:26:58","1006.5","9.99","11.27","100.5","7.02","123.7","58.2","81.7","0","17169","1","0","6.53","9.29","13.3","131"
"36","2017-05-11 12:27:08","1006.5","9.98","11.26","100.4","7.02","123.5","58.2","81.7","0","17169","1","0","6.63","9.428","13.3","131"
"37","2017-05-11 12:27:18","1006.5","9.99","11.27","100.5","7.02","123.6","58.3","81.7","0","17166","1","0","6.75","9.595","13.4","131"
"38","2017-05-11 12:27:28","1006.4","9.99","11.26","100.5","7.03","123.4","58.2","81.6","0","17179","1","0","6.88","9.783","13.4","131"
"39","2017-05-11 12:27:38","1006.5","9.99","11.26","100.4","7.02","123.6","58.2","81.6","0","17181","1","0","7.04","10.015","13.4","131"
"40","2017-05-11 12:27:48","1006.5","9.98","11.25","100.4","7.02","123.4","58.2","81.6","0","17181","1","0","7.05","10.032","13.4","131"
"41","2017-05-11 12:27:58","1006.5","9.98","11.24","100.3","7.03","123.4","58.2","81.6","0","17192","1","0","7.14","10.16","13.5","131"
"42","2017-05-11 12:28:08","1006.6","9.91","11.23","100.1","7.03","123.4","58.2","81.6","0","17193","1","0","7.16","10.179","13.5","131"
"43","2017-05-11 12:28:18","1006.5","9.82","11.19","99.6","7.03","123.6","58.1","81.6","0","17223","1","0","7.32","10.41","13.5","131"
"44","2017-05-11 12:28:28","1006.4","9.74","11.1","98.6","7.03","123.8","57.8","81.5","0","17292","1","0","7.51","10.678","13.5","131"
"45","2017-05-11 12:28:38","1006.5","9.7","11.06","98","7.03","123.8","57.8","81.6","0","17306","1","0","7.79","11.075","13.6","131"
"46","2017-05-11 12:28:48","1006.5","9.66","11.01","97.5","7.03","123.8","57.7","81.5","0","17331","1","0","7.93","11.284","13.6","131"
"47","2017-05-11 12:28:58","1006.5","9.65","10.99","97.2","7.03","123.9","57.7","81.7","0","17322","1","0","8.1","11.526","13.7","131"
"48","2017-05-11 12:29:08","1006.5","9.63","10.97","97","7.04","123.9","57.7","81.6","0","17338","1","0","8.27","11.77","13.7","131"
"49","2017-05-11 12:29:18","1006.5","9.63","10.97","97","7.03","124","57.7","81.7","0","17332","1","0","8.51","12.1","13.7","131"
"50","2017-05-11 12:29:28","1006.5","9.61","10.96","96.9","7.03","124.1","57.6","81.6","0","17357","1","0","8.63","12.279","13.8","131"
"51","2017-05-11 12:29:38","1006.5","9.61","10.94","96.7","7.03","124.3","57.6","81.6","0","17350","1","0","8.82","12.544","13.8","131"
"52","2017-05-11 12:29:48","1006.4","9.58","10.92","96.5","7.03","124.3","57.6","81.6","0","17370","1","0","9.07","12.897","13.8","131"
"53","2017-05-11 12:29:58","1006.5","9.51","10.91","96.2","7.03","124.6","57.5","81.6","0","17395","1","0","9.33","13.274","13.9","131"
