"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","04/25/2016 11:55","1004.8","10.02","12.09","108.1","7.89","137.2","56.7","79.4","0","17637","1","0","0.68","0.939","20.2","116"
"3","04/25/2016 11:55","1004.8","10.03","12.09","108.1","7.88","123.7","56.7","79.4","0","17637","1","0","0.66","0.939","20.2","116"
"4","04/25/2016 11:55","1004.7","10.03","12.07","107.9","7.87","113.1","56.7","79.4","0","17637","1","0","0.97","1.375","20","116"
"5","04/25/2016 11:55","1004.6","10.04","12.07","107.9","7.86","104","56.6","79.3","0","17658","1","0","0.99","1.413","19.9","116"
"6","04/25/2016 11:55","1004.7","10.03","12.07","108","7.85","96.5","56.7","79.4","0","17641","1","0","1.23","1.751","19.8","116"
"7","04/25/2016 11:56","1004.7","9.98","12.01","107.3","7.85","90.3","56.7","79.5","0","17647","1","0","2.41","3.434","19.7","116"
"8","04/25/2016 11:56","1004.7","9.91","11.98","106.9","7.84","84.8","56.5","79.3","0","17699","1","0","2.85","4.056","19.6","116"
"9","04/25/2016 11:56","1004.7","9.88","11.97","106.7","7.84","80.3","56.4","79.2","0","17740","1","0","2.97","4.222","19.6","116"
"10","04/25/2016 11:56","1004.7","9.8","11.96","106.5","7.84","76.7","56.3","79.3","0","17757","1","0","3.22","4.574","19.5","116"
"11","04/25/2016 11:56","1004.5","9.8","11.97","106.5","7.83","73.8","56.3","79.3","0","17777","1","0","3.37","4.795","19.4","116"
"12","04/25/2016 11:56","1004.6","9.79","11.97","106.4","7.82","71","56.3","79.3","0","17769","1","0","3.65","5.194","19.4","116"
"13","04/25/2016 11:57","1004.7","9.77","11.95","106.3","7.82","68.7","56.2","79.2","0","17792","1","0","3.79","5.39","19.3","116"
"14","04/25/2016 11:57","1004.7","9.75","11.94","106.1","7.82","66.7","56.2","79.3","0","17800","1","0","3.93","5.596","19.2","116"
"15","04/25/2016 11:57","1004.5","9.71","11.94","106.1","7.81","65.2","56.2","79.3","0","17803","1","0","4.04","5.746","19.1","116"
"16","04/25/2016 11:57","1004.7","9.7","11.95","106","7.81","64","56.2","79.4","0","17794","1","0","4.19","5.963","19.1","116"
"17","04/25/2016 11:57","1004.7","9.7","11.93","105.9","7.8","62.8","56.1","79.3","0","17818","1","0","4.34","6.167","19","116"
"18","04/25/2016 11:57","1004.8","9.63","11.89","105.4","7.8","62","56","79.2","0","17865","1","0","4.49","6.393","19","116"
"19","04/25/2016 11:58","1004.7","9.61","11.86","105","7.8","61.3","55.9","79.2","0","17882","1","0","4.62","6.577","18.9","116"
"20","04/25/2016 11:58","1004.7","9.58","11.85","104.9","7.79","60.5","55.9","79.3","0","17874","1","0","4.84","6.886","18.8","116"
"21","04/25/2016 11:58","1004.7","9.56","11.86","104.9","7.79","59.9","55.9","79.2","0","17898","1","0","4.96","7.06","18.8","116"
"22","04/25/2016 11:58","1004.6","9.53","11.86","104.8","7.79","59.2","55.8","79.2","0","17912","1","0","5.07","7.205","18.7","116"
"23","04/25/2016 11:58","1004.7","9.52","11.86","104.8","7.79","58.8","55.9","79.3","0","17896","1","0","5.28","7.51","18.6","116"
"24","04/25/2016 11:58","1004.7","9.52","11.86","104.8","7.78","58.5","55.8","79.3","0","17906","1","0","5.45","7.749","18.5","116"
"25","04/25/2016 11:59","1004.7","9.49","11.86","104.8","7.78","58","55.9","79.3","0","17899","1","0","5.51","7.84","18.5","116"
"26","04/25/2016 11:59","1004.6","9.47","11.89","105","7.77","57.8","55.8","79.4","0","17909","1","0","5.59","7.951","18.4","116"
"27","04/25/2016 11:59","1004.7","9.47","11.88","104.9","7.77","57.3","55.8","79.4","0","17916","1","0","5.69","8.099","18.3","116"
"28","04/25/2016 11:59","1004.5","9.46","11.87","104.8","7.77","57.2","55.8","79.4","0","17916","1","0","5.94","8.444","18.2","116"
"29","04/25/2016 11:59","1004.7","9.45","11.88","104.9","7.77","56.9","55.8","79.4","0","17915","1","0","6.05","8.6","18.1","116"
"30","04/25/2016 11:59","1004.5","9.44","11.89","104.9","7.77","57","55.8","79.4","0","17928","1","0","6.27","8.913","18","116"
"31","04/25/2016 12:00","1004.5","9.42","11.88","104.8","7.76","56.5","55.8","79.4","0","17919","1","0","6.47","9.198","17.9","116"
"32","04/25/2016 12:00","1004.7","9.42","11.89","104.8","7.76","56.3","55.8","79.4","0","17930","1","0","6.57","9.344","17.9","116"
