"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2017-05-11 13:26:43","1006.6","10.62","11.08","100.3","7.21","111.6","65.1","89.7","0","15371","1","0","0.47","0.667","12.9","131"
"3","2017-05-11 13:26:53","1006.6","10.62","11.09","100.4","7.18","112.8","65","89.7","0","15375","1","0","0.48","0.677","12.9","131"
"4","2017-05-11 13:27:03","1006.6","10.6","11.08","100.3","7.2","112.3","65","89.7","0","15376","1","0","0.78","1.114","12.9","131"
"5","2017-05-11 13:27:13","1006.5","10.62","11.08","100.3","7.19","112.3","65","89.7","0","15373","1","0","0.94","1.331","12.9","131"
"6","2017-05-11 13:27:23","1006.5","10.61","11.08","100.3","7.19","112.4","65.1","89.7","0","15371","1","0","1.11","1.582","12.9","131"
"7","2017-05-11 13:27:33","1006.5","10.6","11.09","100.4","7.18","112.6","65","89.7","0","15378","1","0","1.25","1.771","12.9","131"
"8","2017-05-11 13:27:43","1006.5","10.59","11.09","100.3","7.19","111.9","65","89.7","0","15389","1","0","1.4","1.996","12.9","131"
"9","2017-05-11 13:27:53","1006.5","10.59","11.09","100.3","7.19","112.3","65","89.7","0","15385","1","0","1.54","2.19","13","131"
"10","2017-05-11 13:28:03","1006.5","10.55","11.07","100.1","7.19","111.9","64.9","89.6","0","15419","1","0","1.76","2.497","13","131"
"11","2017-05-11 13:28:13","1006.5","10.57","11.09","100.3","7.2","111.4","65","89.8","0","15391","1","0","1.81","2.573","13","131"
"12","2017-05-11 13:28:23","1006.5","10.59","11.09","100.3","7.2","112.4","65","89.7","0","15384","1","0","1.89","2.687","13","131"
"13","2017-05-11 13:28:33","1006.5","10.59","11.09","100.3","7.19","112.2","65","89.6","0","15392","1","0","2.03","2.892","13","131"
"14","2017-05-11 13:28:43","1006.6","10.59","11.09","100.3","7.19","112.1","65","89.6","0","15394","1","0","2.16","3.066","13","131"
"15","2017-05-11 13:28:53","1006.5","10.55","11.08","100.2","7.19","112.3","65","89.6","0","15393","1","0","2.34","3.331","13","131"
"16","2017-05-11 13:29:03","1006.5","10.5","11.06","99.9","7.19","112.2","64.8","89.5","0","15439","1","0","2.59","3.681","13","131"
"17","2017-05-11 13:29:13","1006.5","10.49","11.07","99.9","7.2","111.8","64.8","89.6","0","15437","1","0","2.79","3.967","13.1","131"
"18","2017-05-11 13:29:23","1006.5","10.45","11.07","99.9","7.2","111.7","64.7","89.5","0","15455","1","0","3.07","4.363","13.1","131"
"19","2017-05-11 13:29:33","1006.5","10.44","11.06","99.7","7.21","112.1","64.7","89.6","0","15462","1","0","3.26","4.635","13.1","131"
"20","2017-05-11 13:29:43","1006.6","10.41","11.08","99.8","7.2","112","64.6","89.6","0","15469","1","0","3.4","4.842","13.1","131"
"21","2017-05-11 13:29:53","1006.5","10.4","11.06","99.6","7.21","112.3","64.6","89.5","0","15488","1","0","3.63","5.167","13.1","131"
"22","2017-05-11 13:30:03","1006.5","10.28","11.03","99.3","7.2","112.1","64.6","89.6","0","15492","1","0","3.84","5.469","13.2","131"
