"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2016-04-25 12:52:11","1003.7","10.55","11.85","107.4","7.74","123.4","64","88.4","0","15633","1","0","0.89","1.268","12.7","116"
"3","2016-04-25 12:52:13","1003.7","10.55","11.85","107.4","7.73","114.1","64","88.4","0","15633","1","0","0.89","1.268","12.7","116"
"4","2016-04-25 12:52:23","1003.8","10.55","11.85","107.4","7.73","106.3","64","88.4","0","15634","1","0","0.87","1.237","12.7","116"
"5","2016-04-25 12:52:33","1003.7","10.55","11.84","107.3","7.74","99.3","64","88.4","0","15619","1","0","0.96","1.363","12.7","116"
"6","2016-04-25 12:52:43","1003.8","10.52","11.85","107.3","7.74","93.9","64","88.4","0","15623","1","0","1.27","1.809","12.8","116"
"7","2016-04-25 12:52:53","1003.7","10.5","11.85","107.3","7.74","88.8","64","88.5","0","15631","1","0","1.7","2.419","12.8","116"
"8","2016-04-25 12:53:03","1003.8","10.49","11.82","106.9","7.76","84.8","64","88.5","0","15630","1","0","2.23","3.171","12.8","116"
"9","2016-04-25 12:53:13","1003.8","10.47","11.83","107","7.76","81.1","64","88.6","0","15625","1","0","2.6","3.698","12.8","116"
"10","2016-04-25 12:53:23","1003.7","10.43","11.79","106.6","7.76","77.8","63.9","88.5","0","15648","1","0","3.06","4.359","12.8","116"
"11","2016-04-25 12:53:33","1003.6","10.4","11.81","106.7","7.77","74.9","64","88.7","0","15634","1","0","3.38","4.81","12.8","116"
"12","2016-04-25 12:53:43","1003.7","10.39","11.81","106.5","7.78","72.4","64","88.8","0","15637","1","0","3.65","5.19","12.8","116"
"13","2016-04-25 12:53:53","1003.8","10.4","11.81","106.6","7.78","70.3","64","88.7","0","15629","1","0","3.93","5.589","12.8","116"
"14","2016-04-25 12:54:03","1003.7","10.36","11.8","106.6","7.79","68.4","64","88.8","0","15628","1","0","4.03","5.739","12.8","116"
"15","2016-04-25 12:54:13","1003.8","10.23","11.76","106","7.8","66.8","63.8","88.7","0","15674","1","0","4.24","6.033","12.8","116"
"16","2016-04-25 12:54:23","1003.7","10.18","11.73","105.5","7.81","65.5","63.6","88.6","0","15721","1","0","4.35","6.188","12.9","116"
"17","2016-04-25 12:54:33","1003.8","10.16","11.73","105.4","7.81","64.3","63.4","88.4","0","15781","1","0","4.48","6.367","12.9","116"
"18","2016-04-25 12:54:43","1003.8","10.13","11.76","105.6","7.81","63.3","63.4","88.4","0","15783","1","0","4.6","6.537","13","116"
"19","2016-04-25 12:54:53","1003.7","10.1","11.8","105.8","7.81","62","63.3","88.5","0","15795","1","0","4.66","6.626","13","116"
"20","2016-04-25 12:55:03","1003.8","10.08","11.82","106","7.82","61.6","63.3","88.6","0","15791","1","0","4.75","6.761","13.1","116"
"21","2016-04-25 12:55:13","1003.7","10.08","11.83","106","7.82","60.6","63.3","88.5","0","15799","1","0","4.9","6.976","13.1","116"
"22","2016-04-25 12:55:23","1003.8","10.05","11.83","106","7.82","59.9","63.3","88.6","0","15800","1","0","5.16","7.336","13.2","116"
"23","2016-04-25 12:55:33","1003.7","10.03","11.85","106.1","7.82","59.1","63.3","88.7","0","15791","1","0","5.38","7.658","13.3","116"
