"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2017-05-18 13:17:30","998.1","15.75","10.72","109.5","7.19","207.7","44.8","54.5","0","22325","0.999","0","0.23","0.331","33.4","138"
"3","2017-05-18 13:17:39","998.1","15.64","10.72","109.5","7.19","198.1","44.9","54.7","0","22253","0.999","0","0.24","0.34","33.6","138"
"4","2017-05-18 13:17:49","998.2","15.55","10.73","109.6","7.19","189.9","45","54.8","0","22227","0.999","0","0.25","0.349","33.7","138"
"5","2017-05-18 13:17:59","998.1","15.02","10.83","109.5","7.2","181","44.5","54.8","0","22451","0.999","0","0.54","0.773","33.8","138"
"6","2017-05-18 13:18:09","998.1","15.01","10.88","109.6","7.18","175.7","44.3","54.8","0","22567","0.999","0","0.63","0.897","33.9","138"
"7","2017-05-18 13:18:19","998.1","14.59","10.96","109.5","7.19","168.2","43.9","54.8","0","22755","0.999","0","0.94","1.342","34","138"
"8","2017-05-18 13:18:29","998.1","14.47","11","109.7","7.19","162.3","43.9","54.8","0","22799","0.999","0","0.97","1.386","34","138"
"9","2017-05-18 13:18:38","998.1","14.5","11.07","110.2","7.19","156.5","43.9","54.9","0","22785","0.999","0","0.98","1.396","34.1","138"
"10","2017-05-18 13:18:49","998.1","14.38","11.07","110","7.17","152.9","43.9","55","0","22799","0.999","0","1.04","1.477","34.2","138"
"11","2017-05-18 13:18:59","998.1","14.02","11.1","110.1","7.16","150.5","43.7","55","0","22868","0.999","0","1.4","1.997","34.2","138"
"12","2017-05-18 13:19:09","998.1","13.68","11.21","109.8","7.2","145.7","43","54.8","0","23240","0.999","0","1.81","2.572","34.3","138"
"13","2017-05-18 13:19:19","998.1","13.49","11.27","110.1","7.21","141.1","42.7","54.6","0","23400","0.999","0","1.92","2.729","34.3","138"
"14","2017-05-18 13:19:29","998.1","13.2","11.32","109.9","7.2","138.6","42.5","54.7","0","23510","0.999","0","2.09","2.968","34.4","138"
"15","2017-05-18 13:19:39","998.1","13.17","11.38","110.2","7.19","135.8","42.5","54.8","0","23534","0.999","0","2.25","3.207","34.5","138"
"16","2017-05-18 13:19:48","997.9","13.02","11.39","110.2","7.19","133.2","42.5","54.9","0","23550","0.999","0","2.44","3.477","34.5","138"
"17","2017-05-18 13:19:59","998.1","13.01","11.47","110.6","7.2","131.1","42.4","55","0","23560","0.999","0","2.55","3.625","34.6","138"
"18","2017-05-18 13:20:08","998","12.99","11.47","110.5","7.19","129.5","42.5","55.1","0","23537","0.999","0","2.83","4.024","34.6","138"
"19","2017-05-18 13:20:19","998.1","12.94","11.5","110.8","7.17","128.4","42.5","55.2","0","23528","0.999","0","3.05","4.343","34.7","138"
"20","2017-05-18 13:20:29","998.1","12.92","11.53","111","7.18","126","42.6","55.3","0","23488","0.999","0","3.26","4.635","34.7","138"
"21","2017-05-18 13:20:39","998","12.88","11.57","111.3","7.19","125.3","42.5","55.2","0","23536","0.999","0","3.36","4.78","34.8","138"
"22","2017-05-18 13:20:49","998","12.84","11.6","111.5","7.2","123.2","42.4","55.2","0","23596","0.999","0","3.56","5.066","34.8","138"
"23","2017-05-18 13:20:59","998","12.81","11.63","111.6","7.17","122.2","42.2","55","0","23676","0.999","0","3.74","5.315","34.9","138"
"24","2017-05-18 13:21:09","998","12.79","11.64","111.6","7.19","121.4","42.3","55.1","0","23664","0.999","0","3.91","5.564","35","138"
"25","2017-05-18 13:21:18","998.1","12.76","11.67","111.8","7.18","119.6","42.3","55.2","0","23656","0.999","0","4.11","5.848","35.1","138"
"26","2017-05-18 13:21:29","998.1","12.67","11.66","111.8","7.17","119","42.3","55.3","0","23625","0.999","0","4.29","6.1","35.1","138"
"27","2017-05-18 13:21:38","998","12.59","11.72","112","7.16","118.1","42.4","55.5","0","23607","0.999","0","4.54","6.464","35.2","138"
"28","2017-05-18 13:21:59","998.1","12.49","11.72","111.9","7.17","118.3","42.4","55.6","0","23602","0.999","0","5.03","7.154","35.3","138"
"29","2017-05-18 13:22:09","998","12.42","11.72","111.6","7.16","116.3","42.4","55.7","0","23590","0.999","0","5.23","7.436","35.3","138"
"30","2017-05-18 13:22:19","998","12.42","11.73","111.6","7.14","116","42.4","55.8","0","23568","0.999","0","5.26","7.481","35.4","138"
"31","2017-05-18 13:22:29","998","12.42","11.78","112.1","7.14","114.8","42.4","55.9","0","23565","0.999","0","5.26","7.481","35.4","138"
"32","2017-05-18 13:22:39","998","12.37","11.82","112.4","7.15","115.3","42.4","55.9","0","23577","0.999","0","5.38","7.65","35.4","138"
"33","2017-05-18 13:22:48","998","12.28","11.83","112.3","7.13","115.2","42.5","56","0","23543","0.999","0","5.56","7.908","35.5","138"
"34","2017-05-18 13:22:59","998.1","12.1","11.83","112","7.13","114.3","42.4","56.1","0","23597","0.999","0","5.72","8.129","35.5","138"
"35","2017-05-18 13:23:08","998","12.07","11.85","111.8","7.15","113.7","42.4","56.3","0","23609","1","0","5.76","8.19","35.5","138"
"36","2017-05-18 13:23:19","998.1","12.01","11.86","111.9","7.11","113.2","42.3","56.3","0","23621","1","0","6","8.532","35.5","138"
"37","2017-05-18 13:23:29","998.1","11.87","11.85","111.6","7.11","112.2","42.3","56.3","0","23668","1","0","6.32","8.984","35.6","138"
"38","2017-05-18 13:23:39","998.1","11.73","11.85","111.1","7.13","112.2","42.2","56.5","0","23681","1","0","6.52","9.277","35.6","138"
"39","2017-05-18 13:23:49","998","11.63","11.83","110.7","7.09","112.5","42.2","56.6","0","23722","1","0","6.72","9.561","35.6","138"
"40","2017-05-18 13:23:59","998.1","11.22","11.82","110.1","7.09","112.2","42","56.6","0","23812","1","0","7.02","9.991","35.7","138"
"41","2017-05-18 13:24:09","998","10.79","11.8","108.9","7.09","112.5","41.8","56.9","0","23930","1","0","7.31","10.396","35.7","138"
"42","2017-05-18 13:24:18","998.1","10.38","11.75","107","7.1","111.8","41.4","57.3","0","24131","1","0","7.55","10.739","35.8","138"
"43","2017-05-18 13:24:29","998","10.21","11.66","105.8","7.08","112.7","41.2","57.2","0","24273","1","0","7.76","11.043","35.8","138"
"44","2017-05-18 13:24:39","998","10.1","11.65","105.2","7.06","112.4","40.7","56.9","0","24551","1","0","7.98","11.354","35.8","138"
"45","2017-05-18 13:24:49","998.1","9.91","11.61","104.7","7.05","112","40.6","56.8","0","24634","1","0","8.22","11.692","35.9","138"
"46","2017-05-18 13:24:59","998.1","9.68","11.59","103.7","7.03","111.8","40.3","56.9","0","24798","1","0","8.42","11.975","35.9","138"
"47","2017-05-18 13:25:09","998","9.52","11.53","102.8","7.01","111.9","40.1","56.9","0","24908","1","0","8.56","12.175","35.9","138"
"48","2017-05-18 13:25:19","998","9.2","11.39","100.8","7.02","111.2","39.9","57","0","25051","1","0","8.9","12.655","36","138"
"49","2017-05-18 13:25:28","998.1","9.07","11.29","99.4","7.01","112.2","39.8","57.1","0","25157","1","0","9.11","12.954","36","138"
"50","2017-05-18 13:25:39","998.1","8.92","11.19","98.3","7","110.6","39.3","56.6","0","25425","1","0","9.34","13.281","36","138"
"51","2017-05-18 13:25:48","998.1","8.78","11.18","97.8","6.96","110.7","39.3","56.8","0","25455","1","0","9.44","13.433","36.1","138"
"52","2017-05-18 13:25:59","998.1","8.64","11.13","97.2","6.94","111.2","39.3","57","0","25451","1","0","9.7","13.801","36.1","138"
"53","2017-05-18 13:26:09","998.1","8.55","11.12","96.8","6.94","110.6","39.1","56.8","0","25600","1","0","10","14.227","36.2","138"
"54","2017-05-18 13:26:19","998.2","8.38","11.1","96.3","6.93","110.3","39","57","0","25641","1","0","10.37","14.754","36.2","138"
"55","2017-05-18 13:26:29","998.2","8.31","11.12","96.2","6.9","109.9","38.8","56.9","0","25770","1","0","10.71","15.227","36.3","138"
"56","2017-05-18 13:26:39","998.2","8.26","11.11","95.9","6.88","110.2","38.7","56.9","0","25812","1","0","11.04","15.708","36.3","138"
"57","2017-05-18 13:26:49","998.1","8.17","11.08","95.6","6.9","108.5","38.8","57","0","25786","1","0","11.26","16.016","36.3","138"
"58","2017-05-18 13:26:58","998.1","8.11","11.08","95.4","6.87","109.2","38.8","57.2","0","25762","1","0","11.44","16.275","36.4","138"
"59","2017-05-18 13:27:09","998","8.06","11.04","94.8","6.87","108.6","38.7","57.3","0","25812","1","0","11.67","16.597","36.4","138"
