"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2019-03-07 15:17:59","1011.2","-0.42","14.49","98.1","7.24","78","0","0","0","10000000","1","0","0.49","0.846","3.4","66"
"3","2019-03-07 15:18:00","1011.2","0.08","14.49","98.1","7.24","138.3","0","0","0","10000000","1","0","0.49","0.846","3.4","66"
"4","2019-03-07 15:18:10","1011.2","0.13","14.41","99.3","7.38","127.4","33.5","63.6","0","29887","1","0","0.11","0.309","3.3","66"
"5","2019-03-07 15:18:20","1011.1","0.13","13.89","95.6","7.3","121.9","33.4","63.6","0","29966","1","0","0.11","0.302","3.3","66"
"6","2019-03-07 15:18:30","1011.1","0.11","13.79","94.8","7.3","116","33.3","63.4","0","30054","1","0","0.15","0.361","3.2","66"
"7","2019-03-07 15:18:40","1011.2","0.08","13.71","94.2","7.3","110.7","33.5","63.9","0","29880","1","0","0.17","0.397","3.1","66"
"8","2019-03-07 15:18:50","1011.1","0.08","13.62","93.6","7.29","105.6","33.5","63.9","0","29877","1","0","0.15","0.365","3.1","66"
"9","2019-03-07 15:19:00","1011.1","0.08","13.58","93.3","7.29","101.5","33.5","64","0","29836","1","0","0.13","0.34","3","66"
"10","2019-03-07 15:19:10","1011.1","0.08","13.51","92.8","7.29","97.6","33.5","64","0","29826","1","0","0.12","0.32","3","66"
"11","2019-03-07 15:19:20","1011.1","0.08","13.48","92.6","7.28","94.4","33.5","63.9","0","29848","1","0","0.18","0.404","2.9","66"
"12","2019-03-07 15:19:30","1011.2","0.81","13.78","94.7","7.29","92.3","34.3","65.5","0","29156","1","0","1.42","2.172","2.9","66"
"13","2019-03-07 15:19:40","1011.2","1.95","13.59","96.2","7.18","93.6","35.6","65.5","0","28066","1","0","3.14","4.615","2.9","66"
"14","2019-03-07 15:19:50","1011.2","1.41","13.46","97.2","7.18","94.9","35.6","63.7","0","28109","1","0","1.89","2.843","2.8","66"
"15","2019-03-07 15:20:07","1011.2","0.29","13.48","93.3","7.26","89.1","33.8","64","0","29572","1","0","0.59","0.984","2.8","66"
"16","2019-03-07 15:20:17","1011.1","0.66","13.57","93.9","7.23","91.4","34","64.3","0","29383","1","0","0.96","1.52","2.8","66"
"17","2019-03-07 15:20:27","1011.1","0.73","13.64","95.3","7.21","88.2","34.4","64.1","0","29111","1","0","1.09","1.695","2.8","66"
"18","2019-03-07 15:20:37","1011.1","0.83","13.76","96.5","7.18","84.9","33.5","62.4","0","29842","1","0","1.15","1.783","2.8","66"
"19","2019-03-07 15:20:47","1011.2","0.83","13.69","96.1","7.2","82.3","33.3","61.9","0","30037","1","0","1.14","1.769","2.8","66"
"20","2019-03-07 15:20:57","1011.1","0.85","13.7","96.1","7.17","81.8","33.2","61.7","0","30084","1","0","1.14","1.774","2.7","66"
"21","2019-03-07 15:21:07","1011.2","0.86","13.69","96.1","7.19","79.8","33.2","61.5","0","30158","1","0","1.14","1.768","2.7","66"
"22","2019-03-07 15:21:17","1011.2","1.35","13.77","96.8","7.11","80.4","33.4","61.9","0","29962","1","0","2.19","3.261","2.7","66"
"23","2019-03-07 15:21:27","1011.2","1.46","13.15","93.9","7.17","77.4","33.6","61.1","0","29764","1","0","2.26","3.366","2.6","66"
"24","2019-03-07 15:21:37","1011.2","1.48","13.01","92.9","7.16","76.8","33.7","61.3","0","29649","1","0","2.23","3.318","2.5","66"
"25","2019-03-07 15:21:47","1011.1","1.51","12.93","92.4","7.07","80.6","33.9","61.6","0","29464","1","0","2.21","3.292","2.5","66"
"26","2019-03-07 15:21:57","1011.3","1.56","12.83","91.8","7.13","76.3","33.9","61.4","0","29512","1","0","2.24","3.335","2.4","66"
"27","2019-03-07 15:22:07","1011.2","1.59","12.71","91","7.1","76.9","33.9","61.4","0","29462","1","0","2.22","3.309","2.4","66"
"28","2019-03-07 15:22:17","1011.3","1.61","12.69","91","7.11","75.7","34.1","61.7","0","29292","1","0","2.29","3.413","2.3","66"
"29","2019-03-07 15:22:27","1011.3","1.62","12.71","91.1","7.06","77","34.2","61.8","0","29232","1","0","2.27","3.38","2.2","66"
"30","2019-03-07 15:22:44","1011.3","1.63","12.82","91.9","7.1","77.2","34.3","61.9","0","29185","1","0","2.23","3.319","2.1","66"
"31","2019-03-07 15:22:54","1011.2","1.65","12.86","92.3","7.11","76","34.2","61.7","0","29254","1","0","2.23","3.319","2.1","66"
"32","2019-03-07 15:23:04","1011.2","2.18","13.04","93.6","6.99","78.9","35.9","64.8","0","27825","1","0","3.37","4.951","2","66"
"33","2019-03-07 15:23:14","1011.2","2.31","13.27","97","7.04","75.7","36.4","64.2","0","27459","1","0","3.71","5.425","2","66"
"34","2019-03-07 15:23:31","1011.2","2.34","13.33","97.5","7.04","77.1","36.4","64.1","0","27509","1","0","3.72","5.448","1.9","66"
"35","2019-03-07 15:23:41","1011.2","2.4","13.33","97.6","6.99","76.9","36.3","64","0","27517","1","0","3.66","5.355","1.9","66"
"36","2019-03-07 15:23:51","1011.2","2.43","13.28","97.3","7.02","74.9","36.3","63.9","0","27520","1","0","3.73","5.461","1.8","66"
"37","2019-03-07 15:24:01","1011.2","2.45","13.24","97.1","7.01","76.8","36.4","63.9","0","27479","1","0","3.73","5.455","1.8","66"
"38","2019-03-07 15:24:11","1011.3","2.5","13.19","96.9","7.03","72.4","36.4","63.8","0","27477","1","0","3.74","5.476","1.8","66"
"39","2019-03-07 15:24:21","1011.2","2.5","13.17","96.8","7.05","71","36.4","63.8","0","27496","1","0","3.77","5.509","1.7","66"
"40","2019-03-07 15:24:31","1011.3","2.5","13.16","96.7","7.06","69.8","36.4","63.8","0","27487","1","0","3.76","5.502","1.7","66"
"41","2019-03-07 15:24:41","1011.3","2.53","13.16","96.7","7.06","71.8","36.4","63.8","0","27499","1","0","3.78","5.531","1.6","66"
"42","2019-03-07 15:24:51","1011.3","2.55","13.15","96.7","6.94","75.1","36.4","63.7","0","27485","1","0","3.8","5.55","1.6","66"
"43","2019-03-07 15:25:01","1011.3","2.92","12.97","96","6.96","73.2","37.9","65.8","0","26408","1","0","5.02","7.285","1.5","66"
"44","2019-03-07 15:25:11","1011.3","2.95","12.27","91.3","7.01","70.2","39.2","67.8","0","25480","1","0","5.26","7.637","1.5","66"
"45","2019-03-07 15:25:21","1011.3","2.96","11.98","89.1","6.98","70.7","39.3","67.8","0","25472","1","0","5.25","7.619","1.5","66"
"46","2019-03-07 15:25:31","1011.3","2.98","11.8","87.8","7","69.8","39.3","67.9","0","25417","1","0","5.28","7.664","1.4","66"
"47","2019-03-07 15:25:41","1011.3","3.01","11.63","86.6","6.97","70.5","39.3","67.8","0","25435","1","0","5.27","7.641","1.4","66"
"48","2019-03-07 15:25:51","1011.3","3.01","11.53","85.9","6.97","71.1","39.3","67.7","0","25467","1","0","5.29","7.675","1.3","66"
"49","2019-03-07 15:26:01","1011.3","3.04","11.45","85.3","6.98","69.3","39.3","67.7","0","25457","1","0","5.23","7.596","1.3","66"
"50","2019-03-07 15:26:11","1011.4","3.05","11.32","84.4","7","69.3","39.3","67.6","0","25459","1","0","5.25","7.613","1.3","66"
"51","2019-03-07 15:26:21","1011.4","3.06","11.24","83.9","6.99","68.7","39.3","67.6","0","25455","1","0","5.25","7.621","1.2","66"
"52","2019-03-07 15:26:31","1011.3","3.24","11.24","83.8","6.91","71.4","39.4","67.8","0","25401","1","0","6.21","8.985","1.1","66"
"53","2019-03-07 15:26:41","1011.3","3.26","10.8","81","6.96","69.8","39.5","67.5","0","25328","1","0","6.36","9.2","1.1","66"
"54","2019-03-07 15:26:51","1011.4","3.24","10.63","79.6","6.98","69.1","39.4","67.5","0","25353","1","0","6.35","9.185","1.1","66"
"55","2019-03-07 15:27:01","1011.3","3.26","10.57","79.2","6.95","69.8","39.5","67.6","0","25301","1","0","6.33","9.148","1","66"
"56","2019-03-07 15:27:11","1011.3","3.27","10.49","78.6","6.95","70","39.5","67.6","0","25291","1","0","6.34","9.166","1","66"
"57","2019-03-07 15:27:21","1011.3","3.27","10.45","78.4","6.9","72.6","39.5","67.6","0","25297","1","0","6.31","9.125","0.9","66"
"58","2019-03-07 15:27:31","1011.4","3.28","10.4","78","6.95","69.4","39.5","67.5","0","25314","1","0","6.23","9.016","0.9","66"
"59","2019-03-07 15:27:41","1011.3","3.27","10.39","77.9","6.96","69.5","39.5","67.6","0","25300","1","0","6.22","8.992","0.8","66"
"60","2019-03-07 15:28:01","1011.4","3.3","10.38","77.8","6.95","70.1","39.6","67.6","0","25267","1","0","6.26","9.048","0.7","66"
"61","2019-03-07 15:28:11","1011.4","3.31","10.35","77.7","6.94","69.5","39.6","67.6","0","25249","1","0","6.25","9.042","0.7","66"
"62","2019-03-07 15:28:28","1011.4","3.53","10.15","76.6","6.92","73.4","41.6","70.4","0","24067","1","0","7.5","10.824","0.7","66"
