"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2019-02-21 10:43:45","1000.8","1.62","12.44","90.6","8.43","200.4","36.6","65.8","0","27300","1","0","-0.02","0.116","10.5","52"
"3","2019-02-21 10:43:51","1000.8","1.58","12.88","93.2","8.35","197.9","36.4","66","0","27442","1","0","-0.04","0.089","10.5","52"
"4","2019-02-21 10:44:01","1000.9","1.72","12.89","93.5","8.34","190.5","36.5","65.8","0","27418","1","0","0.02","0.176","10.5","52"
"5","2019-02-21 10:44:11","1001","1.05","13.06","94.1","8.25","190.6","35.9","65.4","0","27841","1","0","0.11","0.306","10.5","52"
"6","2019-02-21 10:44:21","1000.8","0.95","13.45","95.5","8.3","182.8","35.5","65.8","0","28187","1","0","0.13","0.336","10.4","52"
"7","2019-02-21 10:44:31","1000.9","1.09","13.41","95.6","8.3","178.7","35.6","65.6","0","28119","1","0","0.21","0.456","10.4","52"
"8","2019-02-21 10:44:41","1000.9","0.93","13.5","96","8.27","176.9","35.5","65.7","0","28158","1","0","0.36","0.662","10.4","52"
"9","2019-02-21 10:44:51","1000.9","0.9","13.57","96.5","8.25","174.8","35.5","65.7","0","28183","1","0","0.48","0.831","10.3","52"
"10","2019-02-21 10:45:01","1000.9","0.88","13.83","97.8","8.25","174.9","34.1","63.6","0","29298","1","0","0.69","1.134","10.3","52"
"11","2019-02-21 10:45:11","1000.9","0.98","13.79","98","8.23","173.2","34","63","0","29380","1","0","0.86","1.374","10.3","52"
"12","2019-02-21 10:45:21","1000.9","1.22","13.9","99","8.22","170.1","34","62.7","0","29420","1","0","1.05","1.643","10.2","52"
"13","2019-02-21 10:45:31","1001","1.34","13.91","99.7","8.2","170.1","33.9","62.1","0","29456","1","0","1.21","1.876","10.1","52"
"14","2019-02-21 10:45:41","1000.9","1.44","13.93","100.3","8.22","168.9","34","61.8","0","29450","1","0","1.35","2.075","10.1","52"
"15","2019-02-21 10:45:51","1000.9","1.46","13.93","100.5","8.19","167.3","34","61.8","0","29399","1","0","1.57","2.387","10","52"
"16","2019-02-21 10:46:01","1000.9","1.56","14","101.1","8.17","166.4","34.1","61.9","0","29312","1","0","1.7","2.562","9.9","52"
"17","2019-02-21 10:46:11","1000.9","1.67","14","101.5","8.2","164.5","34.4","62.1","0","29077","1","0","1.78","2.686","9.8","52"
"18","2019-02-21 10:46:21","1000.9","1.62","14.08","102.1","8.21","163.2","34.4","62.1","0","29086","1","0","1.87","2.813","9.7","52"
"19","2019-02-21 10:46:31","1001","1.62","14.21","103","8.2","162.9","34.7","62.7","0","28837","1","0","1.95","2.927","9.6","52"
"20","2019-02-21 10:46:41","1000.9","1.64","14.29","103.6","8.19","162.3","34.8","62.9","0","28744","1","0","2.05","3.065","9.5","52"
"21","2019-02-21 10:46:51","1000.9","1.63","14.33","103.9","8.15","164.1","35.6","64.3","0","28083","1","0","2.16","3.224","9.4","52"
"22","2019-02-21 10:47:01","1001","1.66","14.44","104.7","8.14","163","35.5","64.2","0","28140","1","0","2.32","3.446","9.3","52"
"23","2019-02-21 10:47:11","1000.9","1.81","14.56","105.7","8.13","164","35.9","64.7","0","27845","1","0","2.46","3.648","9.1","52"
"24","2019-02-21 10:47:21","1000.9","1.93","14.58","106.4","8.15","161.5","36.5","65.4","0","27368","1","0","2.62","3.882","9","52"
"25","2019-02-21 10:47:31","1000.9","1.98","14.64","107","8.13","161","36.7","65.7","0","27221","1","0","2.73","4.031","8.9","52"
"26","2019-02-21 10:47:41","1000.9","1.98","14.69","107.5","8.13","161.4","36.8","65.6","0","27204","1","0","2.85","4.198","8.8","52"
"27","2019-02-21 10:47:51","1001","2.03","14.79","108.2","8.12","160.4","36.9","65.8","0","27126","1","0","2.99","4.403","8.7","52"
"28","2019-02-21 10:48:01","1000.9","2.1","14.79","108.6","8.12","159.8","36.7","65.3","0","27220","1","0","3.13","4.602","8.6","52"
"29","2019-02-21 10:48:11","1000.9","2.26","14.81","109","8.09","159.7","36.7","65","0","27275","1","0","3.3","4.845","8.5","52"
"30","2019-02-21 10:48:21","1000.8","2.29","14.76","108.9","8.11","158.4","36.5","64.4","0","27424","1","0","3.46","5.066","8.4","52"
"31","2019-02-21 10:48:31","1001","2.29","14.72","108.7","8.11","159.2","36.4","64.2","0","27502","1","0","3.58","5.246","8.3","52"
"32","2019-02-21 10:48:41","1000.9","2.34","14.69","108.5","8.1","157.8","36.2","63.9","0","27604","1","0","3.75","5.484","8.2","52"
"33","2019-02-21 10:48:51","1001","2.39","14.65","108.3","8.1","157.3","36.2","63.8","0","27624","1","0","3.84","5.613","8.1","52"
"34","2019-02-21 10:49:01","1001","2.4","14.6","108.1","8.1","156.9","36.2","63.7","0","27622","1","0","3.93","5.735","8","52"
"35","2019-02-21 10:49:11","1001","2.45","14.61","108.1","8.07","157.1","36.2","63.7","0","27618","1","0","4.07","5.94","7.9","52"
"36","2019-02-21 10:49:21","1001","2.45","14.54","107.7","8.09","156.3","36.2","63.6","0","27633","1","0","4.17","6.081","7.8","52"
"37","2019-02-21 10:49:31","1001","2.5","14.49","107.4","8.06","156.7","36.2","63.7","0","27592","1","0","4.28","6.244","7.7","52"
"38","2019-02-21 10:49:48","1001","2.55","14.43","107.2","8.08","157.8","36.7","64.3","0","27231","1","0","4.49","6.532","7.6","52"
"39","2019-02-21 10:49:58","1001","2.55","14.36","106.7","8.06","157.8","37","64.8","0","27001","1","0","4.62","6.718","7.5","52"
"40","2019-02-21 10:50:08","1001","2.57","14.31","106.3","8.06","156.3","37.5","65.7","0","26663","1","0","4.72","6.863","7.4","52"
"41","2019-02-21 10:50:18","1001.1","2.6","14.26","106.1","8.06","156.4","37.7","65.9","0","26506","1","0","4.83","7.018","7.4","52"
"42","2019-02-21 10:50:28","1001","2.62","14.28","106.3","8.03","156.2","37.8","66","0","26460","1","0","4.93","7.159","7.3","52"
"43","2019-02-21 10:50:38","1001","2.71","14.2","105.7","8.02","156.1","37.9","66.2","0","26369","1","0","5.06","7.349","7.2","52"
"44","2019-02-21 10:50:48","1001","2.71","13.96","104.2","8.04","154.4","37.9","66.1","0","26352","1","0","5.2","7.553","7.1","52"
"45","2019-02-21 10:50:58","1001.1","2.71","13.73","102.5","8.05","153.6","37.9","66","0","26370","1","0","5.3","7.694","7.1","52"
"46","2019-02-21 10:51:08","1001.1","2.71","13.65","101.9","8.03","154.1","37.8","65.9","0","26427","1","0","5.41","7.845","7","52"
"47","2019-02-21 10:51:18","1001.1","2.72","13.61","101.5","8.03","153.4","37.8","65.8","0","26455","1","0","5.5","7.969","7","52"
"48","2019-02-21 10:51:28","1001.1","2.76","13.57","101.4","8.01","154","37.7","65.6","0","26524","1","0","5.64","8.178","6.9","52"
"49","2019-02-21 10:51:38","1001.1","2.8","13.49","100.9","8.01","154","37.7","65.5","0","26541","1","0","5.86","8.481","6.9","52"
"50","2019-02-21 10:51:48","1001.1","2.88","13.36","100","8","153.7","37.7","65.4","0","26535","1","0","6.06","8.775","6.8","52"
"51","2019-02-21 10:52:08","1001","2.96","12.99","97.5","7.97","154.1","37.8","65.3","0","26471","1","0","6.27","9.074","6.7","52"
"52","2019-02-21 10:52:18","1001","2.99","12.88","96.8","8","152.7","37.9","65.4","0","26406","1","0","6.39","9.243","6.7","52"
"53","2019-02-21 10:52:38","1001.1","3.01","12.79","96.2","7.97","154.4","38","65.4","0","26350","1","0","6.7","9.674","6.6","52"
"54","2019-02-21 10:52:48","1001.1","3.02","12.75","96","7.98","153.4","38.1","65.7","0","26244","1","0","6.87","9.917","6.6","52"
"55","2019-02-21 10:52:58","1001.2","3.06","12.75","96","7.97","153.2","38.1","65.7","0","26215","1","0","7.01","10.117","6.5","52"
"56","2019-02-21 10:53:08","1001.2","3.12","12.74","96.1","7.93","155.1","38.2","65.6","0","26186","1","0","7.16","10.33","6.5","52"
"57","2019-02-21 10:53:18","1001.1","3.16","12.65","95.5","7.93","154.5","38.3","65.7","0","26138","1","0","7.32","10.565","6.5","52"
"58","2019-02-21 10:53:28","1001.1","3.2","12.48","94.3","7.95","153.5","38.4","65.8","0","26060","1","0","7.5","10.825","6.4","52"
"59","2019-02-21 10:53:48","1001.1","3.27","12.23","92.6","7.93","155","38.5","65.9","0","25996","1","0","7.83","11.281","6.3","52"
"60","2019-02-21 10:53:58","1001.1","3.33","12.24","92.8","7.93","155.8","38.6","65.9","0","25922","1","0","7.99","11.518","6.3","52"
"61","2019-02-21 10:54:08","1001.2","3.36","12.03","91.3","7.91","154.6","38.6","65.8","0","25916","1","0","8.11","11.68","6.3","52"
"62","2019-02-21 10:54:18","1001.2","3.37","11.87","90.1","7.91","154.6","38.6","65.7","0","25922","1","0","8.24","11.869","6.2","52"
"63","2019-02-21 10:54:28","1001.2","3.42","11.71","89.1","7.9","154.9","38.7","65.8","0","25863","1","0","8.38","12.063","6.2","52"
"64","2019-02-21 10:54:38","1001.2","3.42","11.57","88","7.89","154.8","38.7","65.8","0","25832","1","0","8.47","12.194","6.1","52"
"65","2019-02-21 10:54:48","1001.2","3.42","11.52","87.7","7.91","154.2","38.7","65.9","0","25831","1","0","8.51","12.255","6.1","52"
"66","2019-02-21 10:54:58","1001.2","3.42","11.54","87.8","7.89","154.8","38.7","65.9","0","25817","1","0","8.59","12.363","6.1","52"
"67","2019-02-21 10:55:08","1001.1","3.42","11.56","88","7.89","154.7","38.7","65.9","0","25818","1","0","8.65","12.461","6","52"
"68","2019-02-21 10:55:18","1001.1","3.43","11.59","88.2","7.89","154.6","38.8","65.9","0","25794","1","0","8.72","12.547","6","52"
"69","2019-02-21 10:55:28","1001.1","3.45","11.66","88.7","7.86","156.4","38.8","66","0","25787","1","0","8.79","12.649","5.9","52"
"70","2019-02-21 10:55:38","1001.2","3.47","11.71","89.2","7.85","156.5","38.8","66","0","25756","1","0","8.88","12.779","5.9","52"
"71","2019-02-21 10:55:48","1001.1","3.48","11.74","89.4","7.82","156.6","38.9","66","0","25731","1","0","8.98","12.921","5.9","52"
"72","2019-02-21 10:55:58","1001.2","3.49","11.75","89.5","7.81","156.6","38.9","66","0","25708","1","0","9.07","13.058","5.8","52"
"73","2019-02-21 10:56:08","1001.1","3.5","11.75","89.5","7.83","155.9","38.9","66.1","0","25679","1","0","9.15","13.172","5.8","52"
"74","2019-02-21 10:56:18","1001.1","3.52","11.66","89","7.82","156.3","38.9","66","0","25693","1","0","9.18","13.202","5.8","52"
"75","2019-02-21 10:56:28","1001.1","3.53","11.64","88.8","7.8","156.7","39","66.1","0","25642","1","0","9.27","13.338","5.7","52"
