"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2016-05-12 10:33:53","1011.6","14.67","10.46","103.5","6.7","110.7","43.5","54","0","22974","0.999","0","0.13","0.188","23.4","133"
"3","2016-05-12 10:34:02","1011.6","14.26","10.54","103.8","6.72","99.8","43.2","53.9","0","23160","0.999","0","0.17","0.238","23.4","133"
"4","2016-05-12 10:34:12","1011.5","14.05","10.68","104.3","6.74","92.5","42.9","54","0","23322","0.999","0","0.32","0.451","23.5","133"
"5","2016-05-12 10:34:22","1011.5","13.88","10.7","104.1","6.75","86.4","42.8","54.2","0","23358","0.999","0","0.38","0.546","23.5","133"
"6","2016-05-12 10:34:32","1011.6","13.74","10.75","104.1","6.79","81.3","42.7","54.3","0","23441","0.999","0","0.53","0.751","23.7","133"
"7","2016-05-12 10:34:42","1011.6","13.49","10.83","104.3","6.8","77.9","42.6","54.5","0","23462","0.999","0","0.56","0.798","23.8","133"
"8","2016-05-12 10:34:53","1011.6","13.23","10.79","103.5","6.82","73.9","42.3","54.3","0","23665","0.999","0","0.68","0.971","23.9","133"
"9","2016-05-12 10:35:02","1011.6","12.99","10.85","103.4","6.84","71.1","41.9","54.2","0","23861","0.999","0","0.78","1.104","24","133"
"10","2016-05-12 10:35:12","1011.5","12.92","10.89","103.3","6.86","68.8","41.7","54.2","0","24007","0.999","0","0.8","1.143","24.1","133"
"11","2016-05-12 10:35:22","1011.6","12.72","10.89","103.3","6.86","67.8","41.6","54.1","0","24041","0.999","0","0.82","1.159","24.3","133"
"12","2016-05-12 10:35:32","1011.5","12.49","10.96","103.2","6.88","65.6","41.4","54.4","0","24143","0.999","0","0.93","1.317","24.4","133"
"13","2016-05-12 10:35:42","1011.5","12.27","10.96","102.9","6.89","65.3","41","54","0","24372","0.999","0","1.07","1.516","24.6","133"
"14","2016-05-12 10:35:52","1011.6","12.11","10.98","102.4","6.9","63.8","40.7","54","0","24547","1","0","1.16","1.647","24.8","133"
"15","2016-05-12 10:36:02","1011.5","11.98","10.98","102.2","6.92","62.6","40.6","53.9","0","24646","1","0","1.21","1.72","25","133"
"16","2016-05-12 10:36:12","1011.5","11.85","10.99","102","6.93","62.4","40.3","53.8","0","24787","1","0","1.27","1.813","25.2","133"
"17","2016-05-12 10:36:22","1011.5","11.71","10.98","101.6","6.93","61.9","40.3","53.9","0","24827","1","0","1.35","1.921","25.4","133"
"18","2016-05-12 10:36:32","1011.5","11.62","10.97","101.3","6.95","60.9","40.2","53.8","0","24896","1","0","1.45","2.058","25.6","133"
"19","2016-05-12 10:36:42","1011.4","11.54","10.96","101","6.95","61.4","40","53.8","0","24974","1","0","1.6","2.27","25.7","133"
"20","2016-05-12 10:36:53","1011.6","11.48","10.95","100.7","6.96","60.6","40","53.8","0","25029","1","0","1.74","2.476","25.9","133"
"21","2016-05-12 10:37:02","1011.5","11.38","10.97","100.7","6.97","60.4","39.9","53.8","0","25086","1","0","1.87","2.66","26.1","133"
"22","2016-05-12 10:37:12","1011.5","11.32","10.98","100.6","6.97","60.1","39.8","53.8","0","25123","1","0","2.01","2.86","26.2","133"
"23","2016-05-12 10:37:22","1011.5","11.24","11","100.5","6.98","60.1","39.7","53.8","0","25185","1","0","2.17","3.084","26.4","133"
"24","2016-05-12 10:37:32","1011.5","11.14","10.99","100.2","6.98","59.6","39.6","53.8","0","25231","1","0","2.39","3.399","26.6","133"
"25","2016-05-12 10:37:43","1011.6","11.02","10.96","99.8","6.99","59.7","39.5","53.7","0","25331","1","0","2.48","3.529","26.8","133"
"26","2016-05-12 10:37:52","1011.5","10.92","10.96","99.5","7","58.9","39.3","53.7","0","25445","1","0","2.61","3.707","27","133"
"27","2016-05-12 10:38:02","1011.6","10.78","10.96","99.3","7","58.9","39","53.4","0","25614","1","0","2.75","3.907","27.2","133"
"28","2016-05-12 10:38:12","1011.6","10.74","10.98","99.2","7.01","59","39","53.6","0","25632","1","0","2.8","3.984","27.3","133"
"29","2016-05-12 10:38:22","1011.5","10.69","10.95","98.9","7.02","58.8","39","53.6","0","25663","1","0","2.91","4.14","27.5","133"
"30","2016-05-12 10:38:32","1011.5","10.64","10.96","98.8","7","58.8","39","53.7","0","25666","1","0","3.04","4.328","27.6","133"
"31","2016-05-12 10:38:42","1011.5","10.53","10.97","98.7","7.01","58.9","38.9","53.7","0","25705","1","0","3.22","4.582","27.8","133"
"32","2016-05-12 10:38:53","1011.5","10.41","10.94","98.2","7.03","58.2","38.8","53.7","0","25801","1","0","3.36","4.779","27.9","133"
"33","2016-05-12 10:39:02","1011.6","10.38","10.97","98.2","7.03","58.2","38.7","53.8","0","25819","1","0","3.49","4.959","28.1","133"
"34","2016-05-12 10:39:12","1011.6","10.3","10.94","97.9","7.04","58.2","38.8","53.9","0","25766","1","0","3.54","5.038","28.2","133"
"35","2016-05-12 10:39:22","1011.6","10.26","10.91","97.5","7.05","58.4","38.6","53.8","0","25884","1","0","3.66","5.202","28.3","133"
"36","2016-05-12 10:39:32","1011.6","10.21","10.9","97.2","7.04","58.2","38.6","53.8","0","25910","1","0","3.75","5.34","28.4","133"
"37","2016-05-12 10:39:43","1011.5","10.17","10.92","97.4","7.04","57.8","38.6","53.9","0","25889","1","0","3.92","5.579","28.5","133"
"38","2016-05-12 10:39:52","1011.6","10.17","10.93","97.4","7.05","57.8","38.6","53.9","0","25895","1","0","4.02","5.723","28.6","133"
"39","2016-05-12 10:40:02","1011.5","10.13","10.95","97.5","7.06","57.3","38.6","53.9","0","25899","1","0","4.15","5.896","28.6","133"
"40","2016-05-12 10:40:12","1011.6","10.13","10.95","97.5","7.06","57.2","38.6","53.9","0","25903","1","0","4.24","6.037","28.7","133"
"41","2016-05-12 10:40:22","1011.5","10.09","10.97","97.6","7.06","57.8","38.6","53.9","0","25926","1","0","4.36","6.201","28.7","133"
