"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2017-05-18 11:41:31","999.2","13.65","11.07","108.2","7.29","99.3","42.7","54.5","0","23438","0.999","0","0.37","0.527","34.3","138"
"3","2017-05-18 11:41:36","999.2","13.61","11.08","108.2","7.28","99","42.7","54.5","0","23422","0.999","0","0.4","0.568","34.3","138"
"4","2017-05-18 11:41:46","999.2","13.61","11.1","108.3","7.27","97.1","42.6","54.5","0","23454","0.999","0","0.38","0.534","34.3","138"
"5","2017-05-18 11:41:56","999.1","13.63","11.07","107.9","7.27","96.7","42.7","54.6","0","23435","0.999","0","0.49","0.691","34.3","138"
"6","2017-05-18 11:42:06","999.2","13.55","11.06","108.1","7.27","95.9","42.7","54.5","0","23412","0.999","0","0.57","0.815","34.3","138"
"7","2017-05-18 11:42:16","999.2","13.52","11.08","107.9","7.26","95.7","42.6","54.5","0","23488","0.999","0","0.82","1.162","34.3","138"
"8","2017-05-18 11:42:26","999.2","13.46","11.04","107.6","7.25","95","42.6","54.5","0","23472","0.999","0","0.95","1.353","34.3","138"
"9","2017-05-18 11:42:36","999.2","13.33","11.07","107.5","7.27","93.9","42.4","54.5","0","23600","0.999","0","1.05","1.497","34.3","138"
"10","2017-05-18 11:42:46","999.2","13.29","11.09","107.5","7.26","93.6","42.3","54.5","0","23642","0.999","0","1.13","1.612","34.3","138"
"11","2017-05-18 11:42:56","999.2","13.25","11.09","107.5","7.25","93.3","42.3","54.5","0","23626","0.999","0","1.52","2.159","34.2","138"
"12","2017-05-18 11:43:06","999.2","13.25","11.09","107.4","7.24","92","42.2","54.5","0","23672","0.999","0","1.62","2.297","34.2","138"
"13","2017-05-18 11:43:16","999.2","13.23","11.08","107.2","7.24","92.1","42.3","54.5","0","23654","0.999","0","1.73","2.454","34.3","138"
"14","2017-05-18 11:43:26","999.2","13.19","11.1","107.3","7.26","91.9","42.2","54.5","0","23692","0.999","0","1.78","2.53","34.2","138"
"15","2017-05-18 11:43:36","999.2","13.01","11.08","107","7.25","91.2","42.1","54.4","0","23780","0.999","0","1.95","2.769","34.3","138"
"16","2017-05-18 11:43:46","999.2","12.92","11.09","106.7","7.25","91.1","41.9","54.5","0","23848","0.999","0","2.08","2.956","34.3","138"
"17","2017-05-18 11:43:56","999.2","12.92","11.08","106.6","7.24","90.1","41.9","54.4","0","23873","0.999","0","2.1","2.98","34.3","138"
"18","2017-05-18 11:44:06","999.2","12.85","11.1","106.6","7.23","89.9","41.9","54.5","0","23878","0.999","0","2.24","3.189","34.3","138"
"19","2017-05-18 11:44:16","999.2","12.83","11.08","106.3","7.24","88.9","41.8","54.5","0","23905","0.999","0","2.39","3.398","34.3","138"
"20","2017-05-18 11:44:26","999.2","12.83","11.08","106.3","7.24","89","41.8","54.5","0","23907","0.999","0","2.46","3.504","34.3","138"
"21","2017-05-18 11:44:36","999.2","12.7","11.07","106.1","7.24","89.4","41.7","54.4","0","23960","0.999","0","2.64","3.759","34.3","138"
"22","2017-05-18 11:44:46","999.2","12.65","11.09","106","7.24","88.5","41.6","54.4","0","24035","0.999","0","2.76","3.932","34.3","138"
