"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2018-06-22 11:03:57","1010.2","20.27","8.67","96.1","6.85","41.5","0","0","0","10000000","0.998","0","0","-0.005","35.6","173"
"3","2018-06-22 11:03:58","1010.2","22.16","8.67","96.1","6.85","241.6","0","0","0","10000000","0.998","0","0","-0.005","35.6","173"
"4","2018-06-22 11:04:08","1010.2","22.65","9.45","109.4","6.83","229.5","58.9","62","0","16967","0.998","0","0.12","0.167","35.7","173"
"5","2018-06-22 11:04:18","1010.3","22.58","9.23","107.3","6.87","218.4","59","61.8","0","16944","0.998","0","0.26","0.376","35.7","173"
"6","2018-06-22 11:04:28","1010.2","22.49","9.11","105.7","6.88","207.7","58.8","61.7","0","16994","0.998","0","0.41","0.578","35.8","173"
"7","2018-06-22 11:04:38","1010.3","22.46","9.06","104.9","6.86","199.6","58.7","61.6","0","17048","0.998","0","0.56","0.791","35.9","173"
"8","2018-06-22 11:04:48","1010.3","22.47","9.02","104.4","6.89","191","58.7","61.7","0","17045","0.998","0","0.66","0.944","35.9","173"
"9","2018-06-22 11:04:58","1010.2","22.48","8.99","104.1","6.91","184.1","58.8","61.8","0","17014","0.998","0","0.75","1.071","36","173"
"10","2018-06-22 11:05:08","1010.2","22.44","8.97","103.9","6.91","179.4","58.7","61.7","0","17030","0.998","0","0.81","1.152","36","173"
"11","2018-06-22 11:05:18","1010.3","22.36","8.94","103.4","6.9","174.7","58.7","61.7","0","17049","0.998","0","0.91","1.287","36","173"
"12","2018-06-22 11:05:28","1010.2","22.22","8.91","102.8","6.85","171.8","58.3","61.6","0","17138","0.998","0","1.02","1.447","36.1","173"
"13","2018-06-22 11:05:38","1010.3","22.21","8.9","102.6","6.9","166.4","58.3","61.6","0","17151","0.998","0","1.13","1.607","36.1","173"
"14","2018-06-22 11:05:48","1010.2","22.18","8.88","102.3","6.9","163","58.2","61.5","0","17167","0.998","0","1.22","1.73","36.1","173"
"15","2018-06-22 11:05:58","1010.2","22.13","8.9","102.4","6.9","160.5","58.2","61.5","0","17196","0.998","0","1.33","1.888","36.1","173"
"16","2018-06-22 11:06:08","1010.3","22.02","8.88","102.1","6.88","158.7","58","61.4","0","17238","0.998","0","1.45","2.056","36.1","173"
