"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2016-04-26 08:48:08","1004.5","7.61","12.68","106.9","7.77","135.4","33.7","50.6","0","29642","1","0","0.18","0.258","6.3","117"
"3","2016-04-26 08:48:15","1004.5","7.75","12.57","106.4","7.8","125.8","33.7","50.3","0","29668","1","0","0.19","0.271","6.3","117"
"4","2016-04-26 08:48:25","1004.4","7.99","12.5","106.1","7.81","117.6","33.7","50.1","0","29696","1","0","0.16","0.234","6.3","117"
"5","2016-04-26 08:48:35","1004.4","8.11","12.4","105.7","7.81","110.4","33.7","49.9","0","29660","1","0","0.17","0.238","6.3","117"
"6","2016-04-26 08:48:45","1004.5","8.19","12.31","105.3","7.82","104.1","33.7","49.7","0","29682","1","0","0.21","0.293","6.3","117"
"7","2016-04-26 08:48:55","1004.4","8.23","12.27","105.1","7.82","98.5","33.8","49.7","0","29625","1","0","0.36","0.514","6.3","117"
"8","2016-04-26 08:49:05","1004.5","8.33","12.24","105","7.83","94.2","33.8","49.7","0","29585","1","0","0.46","0.653","6.4","117"
"9","2016-04-26 08:49:15","1004.5","8.42","12.2","104.9","7.83","89.7","33.8","49.5","0","29617","1","0","0.67","0.95","6.4","117"
"10","2016-04-26 08:49:25","1004.4","8.47","12.16","104.7","7.83","86.6","33.8","49.4","0","29586","1","0","0.8","1.143","6.4","117"
"11","2016-04-26 08:49:35","1004.4","8.52","12.14","104.7","7.83","83.6","33.7","49.3","0","29632","1","0","1.06","1.512","6.4","117"
"12","2016-04-26 08:49:45","1004.4","8.53","12.12","104.6","7.82","80.8","33.8","49.3","0","29582","1","0","1.21","1.716","6.4","117"
"13","2016-04-26 08:49:55","1004.4","8.57","12.1","104.5","7.82","78.3","33.8","49.2","0","29619","1","0","1.31","1.857","6.4","117"
"14","2016-04-26 08:50:05","1004.4","8.61","12.09","104.4","7.81","76.5","33.8","49.3","0","29585","1","0","1.38","1.963","6.4","117"
"15","2016-04-26 08:50:15","1004.4","8.64","12.05","104.2","7.81","74.8","33.8","49.1","0","29625","1","0","1.49","2.122","6.5","117"
"16","2016-04-26 08:50:25","1004.4","8.66","12.04","104.3","7.81","73.4","33.8","49.1","0","29613","1","0","1.56","2.224","6.5","117"
"17","2016-04-26 08:50:35","1004.5","8.68","12.03","104.2","7.81","71.8","33.8","49.1","0","29623","1","0","1.67","2.375","6.5","117"
"18","2016-04-26 08:50:45","1004.4","8.68","12.02","104.1","7.8","70.8","33.8","49.1","0","29599","1","0","1.76","2.503","6.5","117"
"19","2016-04-26 08:50:55","1004.4","8.71","12.02","104.1","7.79","69.9","33.8","49.1","0","29589","1","0","1.85","2.632","6.6","117"
"20","2016-04-26 08:51:05","1004.5","8.71","11.99","103.9","7.78","68.9","33.8","49","0","29626","1","0","1.94","2.764","6.6","117"
"21","2016-04-26 08:51:15","1004.5","8.72","11.98","103.9","7.77","68.1","33.8","49","0","29595","1","0","2.02","2.869","6.6","117"
"22","2016-04-26 08:51:25","1004.4","8.73","12","104.1","7.78","67.7","33.8","49","0","29587","1","0","2.18","3.106","6.6","117"
"23","2016-04-26 08:51:35","1004.4","8.76","11.98","103.9","7.77","66.8","33.8","49","0","29605","1","0","2.29","3.257","6.6","117"
"24","2016-04-26 08:51:45","1004.3","8.76","11.97","103.9","7.77","66","33.8","49","0","29565","1","0","2.42","3.445","6.7","117"
"25","2016-04-26 08:51:55","1004.4","8.76","11.96","103.8","7.76","65.3","33.8","49","0","29597","1","0","2.54","3.619","6.7","117"
"26","2016-04-26 08:52:05","1004.4","8.76","11.97","103.9","7.76","64.8","33.8","49","0","29593","1","0","2.66","3.781","6.7","117"
"27","2016-04-26 08:52:15","1004.4","8.76","11.96","103.8","7.75","64.4","33.8","49","0","29581","1","0","2.79","3.966","6.7","117"
"28","2016-04-26 08:52:25","1004.3","8.76","11.96","103.8","7.74","64.1","33.8","49","0","29575","1","0","2.88","4.096","6.8","117"
"29","2016-04-26 08:52:35","1004.4","8.76","11.96","103.8","7.73","63.7","33.8","49","0","29558","1","0","2.95","4.197","6.8","117"
"30","2016-04-26 08:52:45","1004.3","8.76","11.96","103.8","7.73","63.6","33.8","49","0","29589","1","0","3.07","4.361","6.8","117"
"31","2016-04-26 08:52:55","1004.4","8.76","11.96","103.8","7.72","63.3","33.8","49","0","29583","1","0","3.2","4.545","6.8","117"
"32","2016-04-26 08:53:05","1004.4","8.77","11.94","103.7","7.71","62.8","33.8","49","0","29554","1","0","3.35","4.766","6.9","117"
"33","2016-04-26 08:53:15","1004.3","8.77","11.95","103.7","7.7","62.4","33.8","49","0","29566","1","0","3.4","4.842","6.9","117"
"34","2016-04-26 08:53:25","1004.4","8.77","11.95","103.7","7.7","62.5","33.8","49","0","29581","1","0","3.46","4.915","6.9","117"
"35","2016-04-26 08:53:35","1004.4","8.78","11.94","103.6","7.68","62.1","33.8","49","0","29580","1","0","3.57","5.074","6.9","117"
"36","2016-04-26 08:53:45","1004.4","8.78","11.95","103.8","7.68","61.8","33.8","49","0","29569","1","0","3.74","5.318","7","117"
"37","2016-04-26 08:53:55","1004.4","8.78","11.95","103.8","7.68","61.5","33.8","49","0","29588","1","0","3.84","5.46","7","117"
"38","2016-04-26 08:54:05","1004.4","8.78","11.95","103.8","7.67","61.6","33.8","49","0","29580","1","0","3.98","5.655","7","117"
"39","2016-04-26 08:54:15","1004.4","8.78","11.93","103.6","7.67","61.2","33.8","49","0","29594","1","0","4.14","5.884","7.1","117"
"40","2016-04-26 08:54:25","1004.3","8.78","11.93","103.6","7.66","61.1","33.8","49","0","29585","1","0","4.3","6.112","7.1","117"
"41","2016-04-26 08:54:35","1004.3","8.77","11.93","103.6","7.65","60.8","33.9","49.1","0","29539","1","0","4.47","6.362","7.1","117"
"42","2016-04-26 08:54:45","1004.5","8.78","11.93","103.6","7.65","60.5","33.8","49","0","29573","1","0","4.56","6.486","7.2","117"
"43","2016-04-26 08:54:55","1004.4","8.78","11.94","103.7","7.64","60.5","33.8","49","0","29584","1","0","4.7","6.68","7.2","117"
"44","2016-04-26 08:55:05","1004.3","8.78","11.93","103.6","7.63","60.3","33.8","49","0","29563","1","0","4.84","6.882","7.2","117"
"45","2016-04-26 08:55:15","1004.4","8.78","11.93","103.6","7.64","59.9","33.8","49","0","29596","1","0","4.98","7.09","7.2","117"
"46","2016-04-26 08:55:25","1004.3","8.78","11.94","103.6","7.63","59.8","33.8","49","0","29580","1","0","4.99","7.101","7.2","117"
"47","2016-04-26 08:55:35","1004.3","8.78","11.92","103.5","7.63","59.5","33.8","49","0","29574","1","0","5.02","7.146","7.3","117"
"48","2016-04-26 08:55:45","1004.3","8.78","11.93","103.6","7.62","59.5","33.8","49","0","29549","1","0","5.08","7.228","7.3","117"
"49","2016-04-26 08:55:55","1004.4","8.78","11.92","103.5","7.61","59.5","33.8","48.9","0","29603","1","0","5.12","7.278","7.3","117"
"50","2016-04-26 08:56:05","1004.4","8.78","11.91","103.4","7.61","59.3","33.8","49","0","29578","1","0","5.26","7.481","7.3","117"
"51","2016-04-26 08:56:15","1004.4","8.78","11.91","103.4","7.6","59.5","33.8","49","0","29571","1","0","5.49","7.807","7.3","117"
"52","2016-04-26 08:56:25","1004.4","8.78","11.9","103.4","7.59","59.4","33.8","49","0","29557","1","0","5.71","8.121","7.4","117"
"53","2016-04-26 08:56:35","1004.4","8.78","11.92","103.5","7.59","59.1","33.8","49","0","29585","1","0","6.1","8.673","7.4","117"
"54","2016-04-26 08:56:45","1004.4","8.78","11.91","103.4","7.58","59.1","33.8","49","0","29582","1","0","6.38","9.076","7.4","117"
"55","2016-04-26 08:56:55","1004.4","8.78","11.92","103.5","7.58","59.2","33.8","49","0","29570","1","0","6.56","9.329","7.4","117"
"56","2016-04-26 08:57:05","1004.4","8.78","11.93","103.6","7.57","58.7","33.8","49","0","29577","1","0","6.85","9.746","7.4","117"
"57","2016-04-26 08:57:15","1004.4","8.78","11.9","103.4","7.58","58.5","33.8","49","0","29588","1","0","7.03","9.993","7.4","117"
"58","2016-04-26 08:57:25","1004.4","8.78","11.9","103.3","7.57","58.5","33.8","49","0","29545","1","0","7.2","10.243","7.5","117"
"59","2016-04-26 08:57:35","1004.4","8.78","11.89","103.3","7.57","58.7","33.8","49","0","29546","1","0","7.43","10.563","7.5","117"
"60","2016-04-26 08:57:45","1004.4","8.78","11.89","103.3","7.56","58.7","33.8","49","0","29585","1","0","7.65","10.881","7.5","117"
"61","2016-04-26 08:57:55","1004.4","8.78","11.89","103.2","7.55","58.4","33.9","49","0","29542","1","0","7.77","11.057","7.5","117"
"62","2016-04-26 08:58:05","1004.4","8.78","11.87","103.1","7.55","58.4","33.8","49","0","29565","1","0","8","11.379","7.5","117"
"63","2016-04-26 08:58:15","1004.3","8.78","11.87","103.1","7.54","58.2","33.8","49","0","29553","1","0","8.21","11.682","7.5","117"
"64","2016-04-26 08:58:25","1004.3","8.78","11.88","103.1","7.54","58","33.8","49","0","29564","1","0","8.31","11.819","7.6","117"
"65","2016-04-26 08:58:35","1004.3","8.78","11.88","103.2","7.53","58.2","33.8","49","0","29566","1","0","8.4","11.949","7.6","117"
"66","2016-04-26 08:58:45","1004.3","8.78","11.87","103.1","7.53","58.1","33.8","49","0","29552","1","0","8.46","12.037","7.6","117"
