"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","04/26/2016 10:31","1002.9","7.88","12.49","106.3","7.33","146.5","33.4","49.6","0","29964","1","0","-0.01","-0.012","5.7","117"
"3","04/26/2016 10:31","1002.9","7.99","12.49","106.3","7.33","130.4","33.4","49.6","0","29964","1","0","0","0.003","5.7","117"
"4","04/26/2016 10:31","1002.9","8.09","12.36","105.6","7.34","118.5","33.4","49.3","0","29975","1","0","0.01","0.015","5.7","117"
"5","04/26/2016 10:31","1002.9","8.19","12.31","105.4","7.34","108.1","33.4","49.2","0","29964","1","0","0.05","0.076","5.6","117"
"6","04/26/2016 10:31","1002.8","8.28","12.25","105.2","7.34","99.4","33.4","49.1","0","29948","1","0","0.14","0.205","5.6","117"
"7","04/26/2016 10:31","1002.9","8.38","12.2","105","7.34","92.4","33.4","49","0","29964","1","0","0.18","0.262","5.7","117"
"8","04/26/2016 10:31","1002.9","8.41","12.17","104.8","7.33","86.6","33.4","48.9","0","29944","1","0","0.18","0.249","5.7","117"
"9","04/26/2016 10:32","1002.9","8.47","12.15","104.8","7.32","81.2","33.4","48.9","0","29936","1","0","0.19","0.267","5.7","117"
"10","04/26/2016 10:32","1002.9","8.48","12.11","104.6","7.33","76.3","33.4","48.8","0","29940","1","0","0.35","0.503","5.7","117"
"11","04/26/2016 10:32","1002.9","8.55","12.12","104.7","7.3","73.9","33.4","48.8","0","29923","1","0","0.38","0.544","5.7","117"
"12","04/26/2016 10:32","1002.9","8.61","12.08","104.6","7.31","70.1","33.4","48.7","0","29929","1","0","0.46","0.654","5.7","117"
"13","04/26/2016 10:32","1002.9","8.65","12.05","104.4","7.31","67.2","33.4","48.7","0","29902","1","0","0.62","0.881","5.7","117"
"14","04/26/2016 10:32","1002.9","8.66","12.03","104.3","7.31","64.5","33.4","48.6","0","29897","1","0","0.71","1.003","5.7","117"
"15","04/26/2016 10:33","1002.8","8.7","12.03","104.4","7.3","63.3","33.5","48.6","0","29892","1","0","0.84","1.202","5.7","117"
"16","04/26/2016 10:33","1002.9","8.75","12.01","104.2","7.29","61.7","33.5","48.6","0","29885","1","0","1.1","1.562","5.7","117"
"17","04/26/2016 10:33","1002.9","8.76","11.99","104.2","7.29","59.7","33.5","48.6","0","29875","1","0","1.3","1.844","5.7","117"
"18","04/26/2016 10:33","1002.9","8.76","11.98","104.1","7.29","59.2","33.5","48.5","0","29871","1","0","1.51","2.142","5.7","117"
"19","04/26/2016 10:33","1002.9","8.77","11.98","104.1","7.29","57.7","33.5","48.6","0","29834","1","0","1.69","2.404","5.7","117"
"20","04/26/2016 10:33","1002.9","8.8","11.97","104.1","7.28","57.1","33.5","48.5","0","29848","1","0","1.82","2.595","5.7","117"
"21","04/26/2016 10:34","1002.9","8.81","11.97","104.1","7.29","56.2","33.5","48.5","0","29843","1","0","1.9","2.698","5.7","117"
"22","04/26/2016 10:34","1002.9","8.81","11.96","104","7.28","55.7","33.5","48.5","0","29852","1","0","1.98","2.81","5.6","117"
"23","04/26/2016 10:34","1002.8","8.81","11.97","104.2","7.28","55.3","33.5","48.6","0","29813","1","0","2.25","3.196","5.7","117"
"24","04/26/2016 10:34","1002.8","8.81","11.96","104","7.28","54.8","33.6","48.6","0","29789","1","0","2.39","3.394","5.6","117"
"25","04/26/2016 10:34","1002.9","8.81","11.95","104","7.28","54.5","33.5","48.5","0","29865","1","0","2.41","3.426","5.6","117"
"26","04/26/2016 10:35","1002.9","8.81","11.95","104","7.28","53.7","33.6","48.6","0","29806","1","0","2.56","3.642","5.7","117"
"27","04/26/2016 10:35","1002.9","8.81","11.95","103.9","7.27","53.7","33.5","48.5","0","29837","1","0","2.59","3.681","5.7","117"
"28","04/26/2016 10:35","1002.9","8.81","11.95","104","7.27","53.4","33.5","48.6","0","29815","1","0","2.67","3.802","5.7","117"
"29","04/26/2016 10:35","1002.9","8.81","11.95","104","7.26","53.2","33.6","48.6","0","29798","1","0","2.76","3.931","5.7","117"
"30","04/26/2016 10:35","1002.9","8.82","11.95","104","7.26","52.5","33.6","48.6","0","29792","1","0","2.92","4.147","5.7","117"
"31","04/26/2016 10:35","1002.8","8.83","11.94","104","7.26","52.5","33.5","48.5","0","29813","1","0","3.08","4.379","5.7","117"
"32","04/26/2016 10:36","1002.8","8.81","11.92","103.8","7.27","52.6","33.6","48.6","0","29796","1","0","3.21","4.568","5.7","117"
"33","04/26/2016 10:36","1002.9","8.83","11.93","103.9","7.27","52.2","33.6","48.6","0","29800","1","0","3.29","4.681","5.7","117"
"34","04/26/2016 10:36","1002.8","8.82","11.93","103.8","7.26","52.1","33.6","48.6","0","29780","1","0","3.43","4.879","5.7","117"
"35","04/26/2016 10:36","1002.9","8.82","11.93","103.9","7.27","52","33.6","48.6","0","29766","1","0","3.6","5.119","5.7","117"
"36","04/26/2016 10:36","1002.9","8.82","11.94","103.9","7.27","51.9","33.6","48.6","0","29791","1","0","3.71","5.278","5.8","117"
"37","04/26/2016 10:36","1002.9","8.82","11.93","103.8","7.26","52.5","33.6","48.6","0","29766","1","0","3.81","5.414","5.8","117"
"38","04/26/2016 10:37","1002.9","8.82","11.94","103.9","7.26","51.8","33.6","48.6","0","29777","1","0","3.85","5.477","5.8","117"
"39","04/26/2016 10:37","1002.9","8.83","11.93","103.9","7.26","51.6","33.6","48.7","0","29729","1","0","3.9","5.549","5.8","117"
"40","04/26/2016 10:37","1002.9","8.83","11.92","103.8","7.25","51.4","33.6","48.6","0","29744","1","0","3.93","5.593","5.8","117"
"41","04/26/2016 10:37","1002.9","8.82","11.91","103.7","7.25","51.6","33.5","48.5","0","29824","1","0","4.15","5.906","5.8","117"
