"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2018-07-03 12:56:48","1011.8","26.83","8.44","105.8","7.25","124.3","56.3","54.4","0","17615","0.996","0","0.41","0.584","35","184"
"3","2018-07-03 12:56:52","1011.8","26.69","8.44","105.8","7.21","130.6","56.3","54.4","0","17758","0.997","0","0.27","0.385","35","184"
"4","2018-07-03 12:57:02","1011.7","26.47","8.55","107","7.12","138.4","56.4","54.6","0","17725","0.997","0","0.44","0.626","35","184"
"5","2018-07-03 12:57:12","1011.6","26.39","8.53","106.6","7.16","143.1","56","54.3","0","17851","0.997","0","0.55","0.783","34.9","184"
"6","2018-07-03 12:57:22","1011.7","25.97","8.53","105.9","7.18","143.4","55.6","54.3","0","17995","0.997","0","0.65","0.924","34.9","184"
"7","2018-07-03 12:57:32","1011.7","25.74","8.64","106.4","7.18","149.6","55.2","54.3","0","18121","0.997","0","0.77","1.091","34.9","184"
"8","2018-07-03 12:57:42","1011.7","25.69","8.69","106.7","7.17","151.7","55.1","54.3","0","18159","0.997","0","0.82","1.171","34.9","184"
"9","2018-07-03 12:57:52","1011.7","25.58","8.69","106.7","7.18","155.2","55.1","54.4","0","18143","0.997","0","0.86","1.223","34.9","184"
"10","2018-07-03 12:58:02","1011.6","25.34","8.68","106.4","7.16","156.4","55","54.4","0","18186","0.997","0","1.09","1.555","34.9","184"
"11","2018-07-03 12:58:12","1011.7","25.19","8.71","106.2","7.14","156.3","54.7","54.3","0","18293","0.997","0","1.13","1.604","34.9","184"
"12","2018-07-03 12:58:22","1011.6","25.13","8.76","106.5","7.17","157.2","54.6","54.4","0","18322","0.997","0","1.25","1.772","34.9","184"
"13","2018-07-03 12:58:32","1011.7","25.04","8.77","106.5","7.14","162.3","54.5","54.4","0","18354","0.997","0","1.37","1.943","34.9","184"
"14","2018-07-03 12:58:42","1011.7","24.97","8.78","106.5","7.14","159.1","54.4","54.4","0","18369","0.997","0","1.51","2.149","34.9","184"
"15","2018-07-03 12:58:52","1011.7","24.85","8.77","106.3","7.18","161","54.3","54.3","0","18415","0.997","0","1.57","2.226","34.9","184"
"16","2018-07-03 12:59:02","1011.7","24.74","8.79","106.1","7.23","161","54.2","54.4","0","18462","0.997","0","1.65","2.345","34.9","184"
"17","2018-07-03 12:59:12","1011.7","24.64","8.8","106.1","7.19","162.3","54.1","54.4","0","18489","0.997","0","1.79","2.552","34.9","184"
"18","2018-07-03 12:59:22","1011.7","24.59","8.81","106","7.2","161.4","54","54.4","0","18506","0.997","0","1.93","2.749","34.9","184"
"19","2018-07-03 12:59:32","1011.6","24.53","8.81","106","7.19","163.4","53.9","54.3","0","18552","0.997","0","2","2.845","34.9","184"
"20","2018-07-03 12:59:42","1011.6","24.49","8.82","106","7.22","162.6","53.9","54.4","0","18555","0.997","0","2.04","2.905","34.9","184"
"21","2018-07-03 12:59:52","1011.7","24.42","8.83","105.9","7.23","162.2","53.9","54.4","0","18565","0.997","0","2.15","3.062","34.9","184"
"22","2018-07-03 13:00:02","1011.7","24.38","8.85","106.2","7.25","162","53.8","54.4","0","18597","0.997","0","2.24","3.183","34.9","184"
"23","2018-07-03 13:00:12","1011.6","24.32","8.86","106.2","7.23","164.9","53.7","54.3","0","18633","0.997","0","2.39","3.398","34.9","184"
"24","2018-07-03 13:00:22","1011.6","24.27","8.87","106.2","7.16","162.6","53.7","54.4","0","18630","0.997","0","2.52","3.586","35","184"
"25","2018-07-03 13:00:32","1011.6","24.26","8.89","106.4","7.21","163.1","53.6","54.4","0","18642","0.997","0","2.6","3.705","35","184"
