"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2017-05-17 12:18:47","1002.5","11.36","11.35","104.9","7.11","87.7","37.7","50.9","0","26557","1","0","0.85","1.21","31","137"
"3","2017-05-17 12:18:49","1002.5","11.34","11.35","104.9","7.12","86.1","37.7","50.9","0","26557","1","0","0.85","1.21","31","137"
"4","2017-05-17 12:18:59","1002.5","11.3","11.34","104.7","7.1","86.7","37.5","50.8","0","26652","1","0","1.19","1.698","31","137"
"5","2017-05-17 12:19:09","1002.5","11.28","11.35","104.8","7.09","85.9","37.6","50.9","0","26610","1","0","1.41","2.001","31","137"
"6","2017-05-17 12:19:19","1002.4","11.27","11.35","104.7","7.09","85.3","37.5","50.9","0","26636","1","0","1.66","2.367","31","137"
"7","2017-05-17 12:19:29","1002.4","11.25","11.35","104.7","7.1","83.7","37.5","50.9","0","26653","1","0","1.9","2.696","30.9","137"
"8","2017-05-17 12:19:39","1002.4","11.22","11.34","104.6","7.11","83.5","37.5","50.9","0","26641","1","0","2.16","3.068","30.9","137"
"9","2017-05-17 12:19:49","1002.4","11.18","11.35","104.6","7.12","81.7","37.5","50.9","0","26668","1","0","2.33","3.308","30.9","137"
"10","2017-05-17 12:19:59","1002.5","11.18","11.35","104.5","7.1","82.2","37.5","51","0","26650","1","0","2.54","3.616","30.9","137"
"11","2017-05-17 12:20:09","1002.4","11.21","11.37","104.8","7.12","80.4","37.6","51","0","26612","1","0","2.61","3.709","30.8","137"
"12","2017-05-17 12:20:19","1002.4","11.17","11.36","104.6","7.12","79.8","37.5","50.9","0","26695","1","0","2.83","4.027","30.8","137"
"13","2017-05-17 12:20:29","1002.4","11.08","11.36","104.4","7.1","80.2","37.5","51","0","26676","1","0","3.11","4.417","30.8","137"
"14","2017-05-17 12:20:39","1002.4","11.04","11.38","104.5","7.11","79.7","37.5","51","0","26688","1","0","3.23","4.592","30.7","137"
"15","2017-05-17 12:20:49","1002.4","11.06","11.4","104.6","7.1","79.3","37.5","51.1","0","26665","1","0","3.45","4.901","30.6","137"
"16","2017-05-17 12:20:59","1002.4","10.99","11.38","104.4","7.1","78.7","37.3","50.9","0","26821","1","0","3.58","5.089","30.6","137"
"17","2017-05-17 12:21:09","1002.4","10.96","11.4","104.5","7.1","79","37.4","51","0","26768","1","0","3.73","5.305","30.6","137"
"18","2017-05-17 12:21:19","1002.4","10.9","11.4","104.3","7.11","78.1","37.3","51","0","26845","1","0","3.94","5.597","30.5","137"
"19","2017-05-17 12:21:29","1002.4","10.85","11.41","104.2","7.1","77.4","37.3","51.1","0","26835","1","0","4.04","5.744","30.5","137"
"20","2017-05-17 12:21:39","1002.5","10.8","11.4","104.2","7.1","77.9","37.2","51","0","26880","1","0","4.18","5.946","30.5","137"
"21","2017-05-17 12:21:49","1002.5","10.8","11.4","104.1","7.09","77.9","37.2","51","0","26902","1","0","4.41","6.267","30.5","137"
"22","2017-05-17 12:21:59","1002.4","10.78","11.41","104.1","7.1","76.6","37.1","50.9","0","26940","1","0","4.65","6.611","30.5","137"
"23","2017-05-17 12:22:09","1002.4","10.76","11.42","104.1","7.09","77.2","37.1","51","0","26949","1","0","4.85","6.901","30.5","137"
"24","2017-05-17 12:22:19","1002.5","10.74","11.43","104.1","7.12","75.8","37.1","51","0","26945","1","0","5.05","7.178","30.5","137"
"25","2017-05-17 12:22:29","1002.4","10.71","11.41","104","7.08","76.1","37.1","51","0","26950","1","0","5.2","7.392","30.5","137"
"26","2017-05-17 12:22:39","1002.4","10.67","11.42","104","7.1","76.2","37.1","51","0","26949","1","0","5.41","7.7","30.5","137"
"27","2017-05-17 12:22:49","1002.4","10.64","11.41","103.8","7.1","76.3","37.1","51","0","26982","1","0","5.5","7.825","30.6","137"
"28","2017-05-17 12:22:59","1002.4","10.62","11.43","103.8","7.1","76","37","51.1","0","26992","1","0","5.66","8.048","30.6","137"
"29","2017-05-17 12:23:09","1002.5","10.62","11.42","103.7","7.11","75.5","37","51","0","27008","1","0","5.85","8.327","30.6","137"
"30","2017-05-17 12:23:19","1002.5","10.62","11.42","103.8","7.11","74.6","37","51","0","27014","1","0","6.02","8.568","30.7","137"
"31","2017-05-17 12:23:29","1002.5","10.6","11.41","103.7","7.09","75","37","51","0","27029","1","0","6.19","8.802","30.7","137"
"32","2017-05-17 12:23:39","1002.5","10.57","11.42","103.6","7.09","75","37","51.1","0","27014","1","0","6.28","8.931","30.7","137"
"33","2017-05-17 12:23:49","1002.4","10.57","11.41","103.6","7.09","75","37","51.1","0","27015","1","0","6.54","9.309","30.8","137"
"34","2017-05-17 12:23:59","1002.4","10.52","11.4","103.4","7.1","74.5","37","51","0","27052","1","0","6.71","9.539","30.8","137"
"35","2017-05-17 12:24:09","1002.5","10.5","11.41","103.4","7.11","74.3","36.9","51.1","0","27078","1","0","6.86","9.754","30.9","137"
"36","2017-05-17 12:24:19","1002.5","10.47","11.41","103.4","7.08","75.5","36.9","51.1","0","27084","1","0","7.04","10.011","30.9","137"
"37","2017-05-17 12:24:29","1002.5","10.44","11.4","103.3","7.1","75","36.9","51.1","0","27070","1","0","7.24","10.293","31","137"
"38","2017-05-17 12:24:39","1002.5","10.43","11.4","103.2","7.1","74.3","36.9","51.1","0","27108","1","0","7.42","10.549","31","137"
"39","2017-05-17 12:24:49","1002.5","10.4","11.39","103.1","7.07","75.4","36.9","51.2","0","27079","1","0","7.57","10.769","31","137"
"40","2017-05-17 12:24:59","1002.5","10.24","11.36","102.6","7.08","75.4","36.8","51.1","0","27186","1","0","7.85","11.162","31.1","137"
"41","2017-05-17 12:25:09","1002.5","10.1","11.36","102.1","7.1","75.5","36.7","51.2","0","27283","1","0","7.99","11.358","31.1","137"
"42","2017-05-17 12:25:19","1002.5","10.07","11.36","101.9","7.07","75.5","36.6","51.2","0","27318","1","0","8.18","11.63","31.1","137"
"43","2017-05-17 12:25:29","1002.5","10.06","11.34","101.8","7.06","75.5","36.6","51.2","0","27319","1","0","8.31","11.819","31.1","137"
"44","2017-05-17 12:25:39","1002.4","10.06","11.34","101.7","7.05","75.8","36.6","51.2","0","27316","1","0","8.52","12.124","31.1","137"
"45","2017-05-17 12:25:49","1002.5","10.01","11.34","101.7","7.05","75.2","36.5","51.1","0","27366","1","0","8.73","12.411","31.2","137"
"46","2017-05-17 12:26:09","1002.5","9.87","11.33","101.3","7.04","75.4","36.4","51.1","0","27472","1","0","9.07","12.898","31.2","137"
"47","2017-05-17 12:26:19","1002.5","9.68","11.29","100.5","7.05","75.9","36.2","51.1","0","27615","1","0","9.31","13.238","31.2","137"
"48","2017-05-17 12:26:29","1002.5","9.63","11.29","100.2","7.05","75.6","36.2","51.2","0","27634","1","0","9.49","13.495","31.3","137"
"49","2017-05-17 12:26:39","1002.5","9.55","11.27","100","7.05","75.5","36.1","51.1","0","27704","1","0","9.7","13.8","31.3","137"
"50","2017-05-17 12:26:49","1002.5","9.4","11.26","99.6","7.04","75.2","36","51.1","0","27808","1","0","9.83","13.979","31.4","137"
