"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2017-05-17 14:07:14","1001.1","12.24","11.32","107.1","7.07","212.7","37.8","50","0","26421","0.999","0","0.71","1.013","29.5","137"
"3","2017-05-17 14:07:20","1001.1","12.15","11.31","107","7.09","200.9","37.9","50.1","0","26392","0.999","0","0.65","0.927","29.5","137"
"4","2017-05-17 14:07:30","1001.1","12.01","11.37","107","7.08","190.4","37.8","50.1","0","26484","1","0","0.64","0.905","29.6","137"
"5","2017-05-17 14:07:40","1001.1","11.91","11.38","106.8","7.08","179.9","37.7","50.3","0","26494","1","0","0.87","1.235","29.7","137"
"6","2017-05-17 14:07:50","1001.1","11.82","11.37","106.6","7.06","171.6","37.7","50.2","0","26557","1","0","1.23","1.753","29.7","137"
"7","2017-05-17 14:08:00","1001","11.82","11.41","106.7","7.08","164.2","37.6","50.3","0","26571","1","0","1.55","2.202","29.8","137"
"8","2017-05-17 14:08:10","1001","11.73","11.44","106.7","7.07","157.5","37.5","50.3","0","26641","1","0","1.78","2.527","29.8","137"
"9","2017-05-17 14:08:20","1001","11.54","11.39","106.3","7.06","151.7","37.6","50.4","0","26619","1","0","2.06","2.929","29.9","137"
"10","2017-05-17 14:08:30","1001","11.44","11.44","106.3","7.05","147.6","37.4","50.4","0","26727","1","0","2.2","3.123","29.9","137"
"11","2017-05-17 14:08:40","1001","11.36","11.47","106.2","7.04","141.9","37.3","50.5","0","26788","1","0","2.33","3.32","29.9","137"
"12","2017-05-17 14:08:50","1001","11.31","11.45","106","7.06","136.8","37.3","50.5","0","26799","1","0","2.57","3.656","30","137"
"13","2017-05-17 14:09:00","1001.2","11.2","11.47","106","7.05","133.2","37.3","50.5","0","26805","1","0","2.81","3.99","30","137"
"14","2017-05-17 14:09:10","1001.1","11.16","11.48","105.9","7.05","129.8","37.2","50.5","0","26868","1","0","2.93","4.172","30","137"
