"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C."
"61","04/27/2016 08:54","1002.6","8.61","11.95","103.5","7.48","63.8","34.6","50.3","0","28911","1","0","9.64","13.716","17"
"62","04/27/2016 08:54","1002.5","8.61","11.95","103.5","7.49","63.6","34.6","50.3","0","28933","1","0","9.8","13.933","17.1"
"63","04/27/2016 08:54","1002.7","8.61","11.98","103.7","7.47","64","34.6","50.3","0","28926","1","0","9.94","14.134","17.2"
"64","04/27/2016 08:54","1002.6","8.6","11.94","103.5","7.49","63","34.6","50.4","0","28914","1","0","10.01","14.233","17.2"
"65","04/27/2016 08:55","1002.5","8.59","11.93","103.4","7.47","63.3","34.6","50.3","0","28917","1","0","10.11","14.38","17.2"
"66","04/27/2016 08:55","1002.6","8.58","11.94","103.4","7.47","63.2","34.5","50.3","0","28950","1","0","10.31","14.665","17.3"
"67","04/27/2016 08:55","1002.7","8.57","11.96","103.5","7.47","63","34.5","50.3","0","28955","1","0","10.45","14.866","17.4"
"68","04/27/2016 08:55","1002.6","8.57","11.96","103.5","7.47","62.7","34.5","50.3","0","28968","1","0","10.6","15.078","17.4"
"69","04/27/2016 08:55","1002.6","8.57","11.95","103.5","7.47","62.6","34.5","50.3","0","28972","1","0","10.71","15.23","17.5"
"70","04/27/2016 08:55","1002.5","8.57","11.96","103.6","7.46","63.1","34.5","50.3","0","28982","1","0","10.92","15.531","17.6"
"71","04/27/2016 08:56","1002.5","8.56","11.96","103.5","7.46","63.1","34.5","50.3","0","28963","1","0","11.09","15.772","17.6"
"72","04/27/2016 08:56","1002.5","8.53","11.96","103.5","7.45","62.8","34.5","50.3","0","28995","1","0","11.14","15.838","17.7"
"73","04/27/2016 08:56","1002.6","8.52","12.02","103.9","7.46","62.6","34.5","50.3","0","29013","1","0","11.28","16.043","17.8"
"74","04/27/2016 08:56","1002.5","8.5","12.04","104.1","7.46","62.4","34.4","50.3","0","29041","1","0","11.34","16.133","17.8"
"75","04/27/2016 08:56","1002.6","8.49","12.06","104.2","7.46","62.1","34.4","50.3","0","29047","1","0","11.41","16.236","17.9"
"76","04/27/2016 08:56","1002.6","8.48","12.01","103.8","7.45","62.4","34.4","50.3","0","29066","1","0","11.51","16.368","18"
"77","04/27/2016 08:57","1002.6","8.48","12.01","103.7","7.45","62.1","34.4","50.3","0","29052","1","0","11.55","16.429","18"
"78","04/27/2016 08:57","1002.5","8.47","12.01","103.7","7.44","62.5","34.4","50.3","0","29055","1","0","11.61","16.517","18"
"79","04/27/2016 08:57","1002.4","8.47","12.02","103.8","7.44","62.6","34.4","50.3","0","29039","1","0","11.67","16.594","18.1"
"80","04/27/2016 08:57","1002.5","8.47","12.01","103.7","7.44","62.1","34.4","50.2","0","29087","1","0","11.82","16.809","18.1"
"81","04/27/2016 08:57","1002.5","8.47","12.01","103.7","7.43","62.3","34.4","50.2","0","29082","1","0","11.89","16.91","18.2"
"82","04/27/2016 08:57","1002.5","8.45","12","103.6","7.43","62.5","34.4","50.3","0","29055","1","0","12.02","17.094","18.2"
"83","04/27/2016 08:58","1002.5","8.43","12.01","103.6","7.43","62.1","34.4","50.3","0","29101","1","0","12.31","17.509","18.2"
"84","04/27/2016 08:58","1002.5","8.42","12.02","103.6","7.43","62","34.3","50.3","0","29113","1","0","12.4","17.632","18.2"
"85","04/27/2016 08:58","1002.5","8.42","12.03","103.8","7.42","61.9","34.4","50.3","0","29105","1","0","12.67","18.014","18.3"
"86","04/27/2016 08:58","1002.5","8.4","12.01","103.5","7.4","62.2","34.3","50.3","0","29136","1","0","12.84","18.258","18.3"
"87","04/27/2016 08:58","1002.5","8.39","12.02","103.6","7.4","62.3","34.3","50.3","0","29122","1","0","13.03","18.527","18.3"
"88","04/27/2016 08:58","1002.5","8.38","12","103.4","7.41","61.3","34.3","50.2","0","29172","1","0","13.14","18.692","18.3"
"89","04/27/2016 08:59","1002.5","8.38","12.03","103.7","7.41","61.6","34.3","50.2","0","29188","1","0","13.32","18.939","18.3"
"90","04/27/2016 08:59","1002.5","8.35","12.01","103.5","7.4","61.7","34.3","50.2","0","29190","1","0","13.44","19.116","18.3"
"91","04/27/2016 08:59","1002.4","8.33","12.03","103.5","7.4","62","34.2","50.2","0","29213","1","0","13.6","19.339","18.3"
"92","04/27/2016 08:59","1002.5","8.32","12.01","103.3","7.4","61.7","34.2","50.1","0","29260","1","0","13.74","19.542","18.3"
"93","04/27/2016 08:59","1002.5","8.3","12","103.2","7.39","61.7","34.2","50.2","0","29236","1","0","13.83","19.664","18.3"
"94","04/27/2016 08:59","1002.4","8.28","12.07","103.8","7.4","61.4","34.1","50.2","0","29287","1","0","14","19.913","18.3"
"95","04/27/2016 09:00","1002.5","8.23","11.99","103.1","7.39","61.8","34","50","0","29398","1","0","14.24","20.26","18.3"
"96","04/27/2016 09:00","1002.4","8.19","12","103","7.38","62","34","50","0","29424","1","0","14.41","20.501","18.3"
"97","04/27/2016 09:00","1002.5","8.15","11.99","102.8","7.39","61.7","33.9","50","0","29467","1","0","14.57","20.719","18.3"
"98","04/27/2016 09:00","1002.5","8.1","12.11","103.6","7.39","61.4","33.9","50.1","0","29481","1","0","14.98","21.31","18.3"
"99","04/27/2016 09:00","1002.5","8.09","12.07","103.3","7.39","61.1","33.9","50.1","0","29498","1","0","15.09","21.456","18.3"
"100","04/27/2016 09:01","1002.5","8.09","12.05","103.1","7.38","61.7","33.9","50.1","0","29480","1","0","15.22","21.643","18.3"
"101","04/27/2016 09:01","1002.4","8.08","12.05","103.1","7.37","61.7","33.9","50.1","0","29495","1","0","15.35","21.827","18.3"
"102","04/27/2016 09:01","1002.4","8.07","12.04","102.9","7.38","61.5","33.9","50.1","0","29500","1","0","15.46","21.992","18.3"
"103","04/27/2016 09:01","1002.3","8.04","12.04","103","7.38","61.3","33.9","50.1","0","29478","1","0","15.59","22.172","18.3"
"104","04/27/2016 09:01","1002.5","8.04","12.05","103","7.38","60.9","33.9","50.2","0","29472","1","0","15.65","22.265","18.3"
"105","04/27/2016 09:01","1002.5","8.04","12.05","103","7.37","61.1","33.9","50.2","0","29475","1","0","15.71","22.349","18.3"
"106","04/27/2016 09:02","1002.3","8.04","12.03","102.8","7.36","61.4","33.9","50.2","0","29467","1","0","15.87","22.577","18.2"
"107","04/27/2016 09:02","1002.5","8.04","12.03","102.8","7.36","61.6","33.9","50.2","0","29472","1","0","16.01","22.777","18.2"
"108","04/27/2016 09:02","1002.5","8.03","12.01","102.6","7.36","61.3","33.9","50.2","0","29493","1","0","16.13","22.948","18.2"
"109","04/27/2016 09:02","1002.3","8.03","12.01","102.6","7.36","61.4","33.9","50.1","0","29510","1","0","16.3","23.187","18.2"
"110","04/27/2016 09:02","1002.5","8.01","12.02","102.6","7.35","61.5","33.9","50.2","0","29472","1","0","16.46","23.413","18.2"
"111","04/27/2016 09:02","1002.4","8.01","12.02","102.6","7.35","61.1","33.9","50.2","0","29476","1","0","16.54","23.527","18.2"
"112","04/27/2016 09:03","1002.4","8.01","12.06","102.9","7.34","61.5","33.9","50.2","0","29490","1","0","16.76","23.84","18.2"
"113","04/27/2016 09:03","1002.3","8.01","12.02","102.7","7.35","61.2","33.9","50.2","0","29483","1","0","17.1","24.316","18.2"
"114","04/27/2016 09:03","1002.4","7.99","12.03","102.7","7.35","60.7","33.9","50.2","0","29488","1","0","17.38","24.72","18.2"
"115","04/27/2016 09:03","1002.4","8","12.08","103.1","7.35","60.5","33.9","50.2","0","29493","1","0","17.56","24.982","18.2"
"116","04/27/2016 09:03","1002.4","8","12.03","102.7","7.34","60.6","33.9","50.2","0","29475","1","0","17.75","25.24","18.2"
"117","04/27/2016 09:03","1002.4","7.99","12","102.5","7.33","60.6","33.9","50.2","0","29523","1","0","17.94","25.513","18.3"
"118","04/27/2016 09:04","1002.5","7.99","12.02","102.6","7.34","60.6","35","51.9","0","28535","1","0","17.97","25.562","18.4"
"119","04/27/2016 09:04","1002.5","7.99","12.07","103","7.34","61","34.6","51.2","0","28900","1","0","17.98","25.579","18.4"
"120","04/27/2016 09:04","1002.4","7.99","12.11","103.4","7.35","61.5","34.6","51.3","0","28884","1","0","18.02","25.631","18.4"
"121","04/27/2016 09:04","1002.5","7.99","12.13","103.5","7.34","62","34.7","51.4","0","28841","1","0","18.02","25.627","18.5"
"122","04/27/2016 09:04","1002.5","7.99","12.11","103.3","7.34","58.7","34.5","51.2","0","28946","1","0","18.03","25.638","18.5"
"123","04/27/2016 09:04","1002.5","7.99","12.1","103.3","7.32","50.5","34.5","51.1","0","28973","1","0","18.03","25.648","18.6"
"124","04/27/2016 09:05","1002.5","7.99","12.09","103.2","7.27","48.3","34.5","51","0","29019","1","0","18.05","25.666","18.6"
"125","04/27/2016 09:05","1002.4","7.99","12.1","103.3","7.22","42","34.4","50.9","0","29088","1","0","18.05","25.68","18.6"
"126","04/27/2016 09:05","1002.5","7.99","12.12","103.4","7.18","37.8","34.4","50.9","0","29094","1","0","18.06","25.685","18.7"
"127","2016-05-18 11:22:55","1011.2","13.87","10.6","102.8","7.56","138.6","39.9","50.7","0","25041","0.999","0","0.51","0.728","17.8"
"128","2016-05-18 11:22:57","1011.2","13.87","10.6","102.8","7.47","128.9","39.9","50.7","0","25041","0.999","0","0.51","0.728","17.8"
"129","2016-05-18 11:23:07","1011.1","13.57","10.48","101.4","7.43","119.2","39.4","50.2","0","25362","0.999","0","0.66","0.942","17.8"
"130","2016-05-18 11:23:17","1011.2","13.41","10.57","101.5","7.39","112","39.3","50.4","0","25442","0.999","0","0.79","1.131","17.9"
"131","2016-05-18 11:23:27","1011.1","13.32","10.56","101.4","7.35","106.7","39.3","50.5","0","25431","0.999","0","0.88","1.259","17.9"
"132","2016-05-18 11:23:37","1011.1","13.22","10.6","101.4","7.34","101.8","39.3","50.6","0","25457","0.999","0","1.14","1.622","18"
"133","2016-05-18 11:23:47","1011.2","13.18","10.58","101.1","7.32","97.6","39.2","50.6","0","25499","0.999","0","1.31","1.867","18"
"134","2016-05-18 11:23:57","1011.1","13.09","10.59","101.2","7.31","93.3","39.2","50.7","0","25504","0.999","0","1.53","2.181","18"
"135","2016-05-18 11:24:07","1011.2","12.99","10.61","101","7.29","91.1","39.2","50.7","0","25542","0.999","0","1.68","2.383","18.1"
"136","2016-05-18 11:24:17","1011.1","12.95","10.61","100.8","7.29","89","39.1","50.7","0","25598","0.999","0","1.84","2.619","18.1"
"137","2016-05-18 11:24:27","1011.1","12.86","10.62","100.8","7.27","86.7","39","50.8","0","25619","0.999","0","2.01","2.856","18.2"
"138","2016-05-18 11:24:37","1011.1","12.8","10.64","100.9","7.26","85","39","50.8","0","25644","0.999","0","2.14","3.04","18.2"
"139","2016-05-18 11:24:47","1011.1","12.76","10.66","100.9","7.27","83","39","50.9","0","25648","0.999","0","2.33","3.321","18.3"
"140","2016-05-18 11:24:57","1011.2","12.67","10.61","100.3","7.26","82.1","38.9","50.8","0","25722","0.999","0","2.46","3.497","18.4"
"141","2016-05-18 11:25:07","1011.2","12.61","10.6","100.1","7.25","80.8","38.9","50.9","0","25719","0.999","0","2.55","3.632","18.5"
"142","2016-05-18 11:25:17","1011.2","12.57","10.63","100.2","7.25","80.1","38.8","50.9","0","25761","0.999","0","2.71","3.858","18.5"
"143","2016-05-18 11:25:27","1011.1","12.49","10.61","99.9","7.24","80.1","38.7","50.8","0","25815","0.999","0","2.81","3.994","18.6"
"144","2016-05-18 11:25:37","1011.1","12.4","10.62","99.8","7.24","79.2","38.7","50.9","0","25849","0.999","0","2.98","4.235","18.7"
"145","2016-05-18 11:25:47","1011.2","12.35","10.64","99.8","7.24","78.9","38.7","51","0","25829","0.999","0","3.12","4.44","18.7"
"146","2016-05-18 11:25:57","1011.1","12.31","10.64","99.7","7.24","78.1","38.7","51.1","0","25825","0.999","0","3.22","4.587","18.8"
"147","2016-05-18 11:26:07","1011.2","12.28","10.64","99.6","7.24","78.1","38.7","51","0","25860","0.999","0","3.31","4.707","18.9"
"148","2016-05-18 11:26:17","1011.2","12.26","10.64","99.6","7.23","77.8","38.7","51.1","0","25853","0.999","0","3.44","4.899","19"
"149","2016-05-18 11:26:27","1011.2","12.23","10.66","99.6","7.24","76.9","38.7","51.1","0","25870","0.999","0","3.62","5.146","19"
"150","2016-05-18 11:26:37","1011.1","12.22","10.66","99.6","7.24","76.8","38.6","51.1","0","25904","0.999","0","3.68","5.236","19.1"
"151","2016-05-18 11:26:47","1011.1","12.21","10.63","99.4","7.24","76.6","38.6","51.1","0","25902","0.999","0","3.83","5.449","19.2"
"152","2016-05-18 11:26:57","1011.2","12.2","10.64","99.4","7.24","76.8","38.6","51.1","0","25918","0.999","0","3.98","5.654","19.2"
"153","2016-05-18 11:27:07","1011.1","12.19","10.65","99.5","7.24","76.5","38.6","51.1","0","25903","0.999","0","4.13","5.87","19.3"
"154","2016-05-18 11:27:17","1011.1","12.17","10.65","99.4","7.23","76.5","38.6","51.1","0","25910","0.999","0","4.2","5.975","19.4"
"155","2016-05-18 11:27:27","1011","12.17","10.65","99.4","7.24","75.7","38.6","51.1","0","25920","0.999","0","4.29","6.107","19.5"
"156","2016-05-18 11:27:37","1011.1","12.15","10.66","99.4","7.24","75.7","38.6","51.1","0","25937","0.999","0","4.43","6.299","19.5"
"157","2016-05-18 11:27:47","1011.2","12.16","10.64","99.3","7.23","75.9","38.6","51.1","0","25923","0.999","0","4.58","6.518","19.6"
"158","2016-05-18 11:27:57","1011.1","12.14","10.64","99.3","7.23","75.7","38.6","51.1","0","25911","0.999","0","4.64","6.595","19.7"
"159","2016-05-18 11:28:07","1011.1","12.12","10.66","99.4","7.23","75.7","38.6","51.1","0","25936","1","0","4.83","6.876","19.8"
"160","2016-05-18 11:28:17","1011.1","12.12","10.66","99.4","7.23","75.3","38.5","51.1","0","25944","1","0","4.98","7.087","19.8"
"161","2016-05-18 11:28:27","1011.1","12.12","10.65","99.3","7.23","75","38.5","51.1","0","25942","1","0","5.06","7.202","19.9"
"162","2016-05-18 11:28:37","1011.1","12.12","10.66","99.4","7.22","75","38.6","51.2","0","25924","1","0","5.23","7.436","20"
"163","2016-05-18 11:28:47","1011.2","12.12","10.65","99.3","7.2","75.7","38.6","51.2","0","25911","1","0","5.3","7.537","20"
"164","2016-05-18 11:28:57","1011.1","12.12","10.65","99.3","7.23","75","38.5","51.1","0","25947","1","0","5.46","7.769","20.1"
"165","2016-05-18 11:29:07","1011.1","12.12","10.64","99.3","7.21","75.1","38.5","51.1","0","25944","1","0","5.59","7.944","20.1"
"166","2016-05-18 11:29:17","1011.2","12.12","10.66","99.4","7.22","74.9","38.5","51.1","0","25942","1","0","5.7","8.112","20.2"
"167","2016-05-18 11:29:27","1011.1","12.11","10.64","99.2","7.23","74.2","38.5","51.1","0","25965","1","0","5.83","8.298","20.2"
"168","2016-05-18 11:29:37","1011.1","12.1","10.64","99.2","7.23","74.1","38.5","51.1","0","25968","1","0","5.94","8.446","20.3"
"169","2016-05-18 11:29:47","1011.1","12.08","10.64","99.1","7.23","74.2","38.5","51.2","0","25942","1","0","6.08","8.645","20.3"
"170","2016-05-18 11:29:57","1011.2","12.08","10.64","99.1","7.24","74.2","38.5","51.2","0","25943","1","0","6.22","8.852","20.4"
"171","2016-05-18 11:30:07","1011.1","12.08","10.64","99.1","7.22","74.7","38.5","51.1","0","25958","1","0","6.34","9.011","20.4"
"172","2016-05-18 11:30:17","1011.1","12.08","10.63","99.1","7.21","74.9","38.5","51.1","0","25962","1","0","6.41","9.113","20.5"
"173","2016-05-18 11:30:27","1011.1","12.08","10.63","99.1","7.24","74","38.5","51.1","0","25969","1","0","6.55","9.323","20.5"
"174","2016-05-18 11:30:37","1011.2","12.07","10.63","99","7.23","73.6","38.5","51.1","0","25968","1","0","6.65","9.458","20.6"
"175","2016-05-18 11:30:47","1011.1","12.08","10.63","99","7.22","74.5","38.5","51.2","0","25954","1","0","6.79","9.658","20.7"
"176","2016-05-18 11:30:57","1011.1","12.08","10.62","98.9","7.22","74","38.5","51.1","0","25972","1","0","6.86","9.76","20.7"
"177","2016-05-18 11:31:07","1011.1","12.07","10.63","99.1","7.23","73.3","38.5","51.1","0","25976","1","0","6.96","9.893","20.8"
"178","2016-05-18 11:31:17","1011.2","12.06","10.63","99","7.23","73.5","38.5","51.1","0","25984","1","0","7.04","10.009","20.9"
"179","2016-05-18 11:31:27","1011","12.05","10.64","99.1","7.23","73.5","38.5","51.2","0","25966","1","0","7.07","10.06","21"
"180","2016-05-18 11:31:37","1011.2","12.05","10.64","99.1","7.23","73.5","38.5","51.2","0","25962","1","0","7.15","10.168","21"
"181","2016-05-18 11:31:47","1011.1","12.05","10.64","99.1","7.22","74.1","38.5","51.2","0","25956","1","0","7.27","10.334","21.1"
"182","2016-05-18 11:31:57","1011.1","12.05","10.63","99","7.23","73.8","38.5","51.1","0","25984","1","0","7.38","10.502","21.2"
"183","2016-05-18 11:32:07","1011.1","12.04","10.64","99","7.23","73.4","38.5","51.2","0","25970","1","0","7.5","10.665","21.3"
"184","2016-05-18 11:32:17","1011.1","12.04","10.63","98.9","7.23","73.4","38.5","51.1","0","26002","1","0","7.63","10.857","21.3"
"185","2016-05-18 11:32:27","1011.1","12.04","10.64","99","7.23","73.2","38.5","51.1","0","26002","1","0","7.72","10.982","21.4"
"186","2016-05-18 11:32:37","1011.1","12.04","10.64","99","7.23","73.6","38.5","51.1","0","25987","1","0","7.79","11.084","21.5"
"187","2016-05-18 11:32:47","1011.1","12.03","10.62","98.9","7.23","73","38.5","51.1","0","25988","1","0","7.92","11.264","21.5"
"188","2016-05-18 11:32:57","1011.1","12.03","10.64","99","7.23","73.6","38.5","51.2","0","25981","1","0","8.05","11.448","21.6"
"189","2016-05-18 11:33:07","1011.1","12.04","10.63","98.9","7.23","72.9","38.5","51.2","0","25969","1","0","8.12","11.55","21.7"
"190","2016-05-18 11:33:17","1011.2","12.04","10.63","99","7.22","73.6","38.5","51.1","0","25986","1","0","8.28","11.774","21.7"
"191","2016-05-18 11:33:27","1011.2","12.03","10.63","98.9","7.22","72.9","38.5","51.2","0","25942","1","0","8.41","11.965","21.8"
"192","2016-05-18 11:33:37","1011.1","12.03","10.62","98.8","7.24","73.1","38.5","51.2","0","25979","1","0","8.53","12.138","21.8"
"193","2016-05-18 11:33:47","1011.1","12.03","10.62","98.8","7.21","73.3","38.5","51.1","0","25990","1","0","8.69","12.359","21.9"
"194","2016-05-18 11:33:57","1011","12.03","10.63","98.9","7.23","72.8","38.5","51.1","0","26007","1","0","8.8","12.52","21.9"
"195","2016-05-18 11:34:07","1011.2","12.03","10.61","98.8","7.23","72.9","38.5","51.1","0","25993","1","0","8.92","12.687","22"
"196","2016-05-18 11:34:17","1011.2","12.03","10.62","98.8","7.23","72.5","38.5","51.1","0","26007","1","0","9.06","12.892","22.1"
"197","2016-05-18 11:34:27","1011.2","12.03","10.61","98.8","7.24","72.5","38.5","51.2","0","25986","1","0","9.15","13.02","22.1"
"198","2016-05-18 11:34:37","1011.1","12.03","10.62","98.8","7.24","72.5","38.5","51.1","0","26006","1","0","9.25","13.161","22.1"
