"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C."
"19","2018-06-27 11:07:01","1007.9","20.95","8.99","101.4","6.74","135.8","51.5","55.8","0","19407","0.998","0","2.2","3.134","31.3"
"20","2018-06-27 11:07:11","1007.9","20.93","9.01","101.5","6.72","137","51.5","55.9","0","19408","0.998","0","2.25","3.204","31.3"
"21","2018-06-27 11:07:21","1007.9","20.93","9.01","101.4","6.75","135.2","51.5","55.9","0","19405","0.998","0","2.39","3.393","31.3"
"22","2018-06-27 11:07:31","1007.9","20.9","9","101.3","6.78","134.4","51.5","55.8","0","19428","0.998","0","2.5","3.56","31.2"
"23","2018-06-27 11:07:41","1007.8","20.88","9.01","101.4","6.73","135.9","51.5","55.9","0","19428","0.998","0","2.56","3.647","31.2"
"24","2018-06-27 11:07:51","1007.8","20.87","9.01","101.4","6.74","136","51.4","55.8","0","19441","0.998","0","2.66","3.783","31.2"
"25","2018-06-27 11:08:01","1007.9","20.86","9.03","101.5","6.75","134.9","51.4","55.8","0","19453","0.998","0","2.74","3.892","31.1"
"26","2018-06-27 11:08:11","1007.8","20.85","9.01","101.4","6.78","133.7","51.4","55.9","0","19446","0.998","0","2.84","4.035","31.1"
"27","2018-06-27 11:08:21","1007.8","20.84","9.02","101.4","6.74","135","51.4","55.9","0","19440","0.998","0","2.89","4.105","31.1"
"28","2018-06-27 11:08:31","1007.9","20.82","9.01","101.3","6.72","135.9","51.4","55.9","0","19444","0.998","0","3.04","4.326","31"
"29","2018-06-27 11:08:41","1007.9","20.8","9.03","101.4","6.68","136.5","51.4","55.9","0","19446","0.998","0","3.14","4.466","31"
"30","2018-06-27 11:08:51","1007.9","20.79","9.02","101.3","6.74","134.9","51.4","55.9","0","19441","0.998","0","3.52","5.001","31"
"31","2018-06-27 11:09:01","1007.9","20.78","9","101.1","6.74","136.5","51.4","55.9","0","19462","0.998","0","3.92","5.576","31"
"32","2018-06-27 11:09:11","1007.8","20.75","9","101.1","6.69","135.9","51.3","55.9","0","19478","0.998","0","4.28","6.082","30.9"
"33","2018-06-27 11:09:21","1007.8","20.73","8.97","100.7","6.72","135.3","51.3","55.8","0","19495","0.998","0","4.68","6.658","30.9"
"34","2018-06-27 11:09:31","1007.8","20.66","8.94","100.3","6.73","135.1","51.2","55.8","0","19534","0.998","0","5.05","7.189","30.9"
"35","2018-06-27 11:09:41","1007.9","20.58","8.89","99.5","6.75","136.1","51.1","55.8","0","19557","0.998","0","5.34","7.601","30.8"
"36","2018-06-27 11:09:51","1007.9","20.54","8.85","98.9","6.75","133.4","51.1","55.8","0","19569","0.998","0","5.57","7.917","30.8"
"37","2018-06-27 11:10:01","1007.9","20.47","8.78","98.2","6.77","132.6","51.1","55.8","0","19583","0.998","0","5.89","8.372","30.8"
"38","2018-06-27 11:10:11","1007.9","20.36","8.71","97.1","6.72","134.8","50.9","55.8","0","19630","0.998","0","6.13","8.724","30.8"
"39","2018-06-27 11:10:21","1007.9","20.22","8.58","95.4","6.74","135","50.7","55.7","0","19709","0.998","0","6.49","9.226","30.8"
"40","2018-06-27 11:10:31","1007.9","20.13","8.43","93.6","6.72","134.9","50.6","55.8","0","19754","0.998","0","6.67","9.485","30.8"
"41","2018-06-27 11:10:41","1007.9","20.05","8.26","91.5","6.73","133.5","50.5","55.7","0","19807","0.998","0","6.89","9.798","30.8"
"42","2018-06-27 11:10:51","1007.9","19.98","8.11","89.7","6.76","131.2","50.4","55.6","0","19855","0.998","0","7.04","10.019","30.7"
"43","2018-06-27 11:11:01","1007.8","19.91","8.03","88.8","6.72","134.6","50.3","55.7","0","19874","0.998","0","7.12","10.134","30.7"
"44","2018-06-27 11:11:11","1007.9","19.77","7.94","87.6","6.73","132.8","50.2","55.7","0","19912","0.998","0","7.35","10.46","30.7"
"45","2018-06-27 11:11:21","1007.8","19.68","7.81","85.9","6.76","130.5","50.1","55.7","0","19975","0.998","0","7.57","10.767","30.7"
"46","2018-06-27 11:11:31","1008","19.64","7.69","84.5","6.76","130.6","49.9","55.6","0","20027","0.998","0","7.8","11.096","30.7"
"47","2018-06-27 11:11:41","1007.8","19.6","7.63","83.8","6.73","131","49.9","55.6","0","20048","0.998","0","7.96","11.322","30.6"
"48","2018-06-27 11:11:51","1007.8","19.57","7.61","83.5","6.77","129.6","49.8","55.6","0","20064","0.998","0","8.05","11.449","30.6"
"49","2018-06-27 11:12:01","1007.9","19.52","7.58","83.1","6.78","129.3","49.8","55.6","0","20081","0.998","0","8.14","11.583","30.6"
"50","2018-06-27 11:12:11","1007.8","19.48","7.54","82.6","6.74","131.9","49.7","55.5","0","20117","0.998","0","8.26","11.745","30.5"
"51","2018-06-27 11:12:21","1007.8","19.32","7.45","81.5","6.7","130.9","49.5","55.5","0","20185","0.998","0","8.36","11.894","30.5"
"52","2018-06-27 11:12:31","1007.8","19.2","7.34","80.1","6.74","130.8","49.3","55.4","0","20276","0.998","0","8.42","11.979","30.5"
"53","2018-06-27 11:12:41","1007.8","19.14","7.27","79.1","6.73","129.5","49.2","55.4","0","20309","0.998","0","8.55","12.156","30.5"
"54","2018-06-27 11:12:51","1007.7","18.97","7.18","77.9","6.75","128.1","49.1","55.4","0","20378","0.998","0","8.69","12.359","30.5"
"55","2018-06-27 11:13:01","1007.8","18.9","7.09","76.8","6.75","129.4","49","55.4","0","20409","0.998","0","8.77","12.477","30.5"
"56","2018-06-27 11:13:11","1007.7","18.83","7.06","76.3","6.75","128.5","48.9","55.4","0","20430","0.998","0","8.8","12.517","30.5"
"57","2018-06-27 11:13:21","1007.8","18.79","7.03","75.9","6.75","127.7","48.9","55.5","0","20456","0.998","0","8.89","12.642","30.6"
"58","2018-06-27 11:13:31","1007.8","18.71","7.01","75.6","6.77","126.3","48.8","55.5","0","20480","0.998","0","8.95","12.724","30.6"
"59","2018-06-27 11:13:41","1007.8","18.64","6.99","75.3","6.74","128","48.7","55.4","0","20518","0.998","0","9.01","12.815","30.7"
"60","2018-06-27 11:13:51","1007.8","18.58","6.97","75","6.76","127.4","48.7","55.4","0","20550","0.999","0","9.05","12.878","30.8"
"61","2018-06-27 11:14:01","1007.8","18.52","6.94","74.6","6.76","127.8","48.6","55.4","0","20579","0.999","0","9.16","13.022","30.8"
"62","2018-06-27 11:14:11","1007.8","18.38","6.88","73.8","6.74","127.3","48.5","55.5","0","20602","0.999","0","9.29","13.207","30.9"
"63","2018-06-27 11:14:21","1007.8","18.34","6.75","72.2","6.78","125.7","48.4","55.4","0","20678","0.999","0","9.34","13.28","31"
"64","2018-06-27 11:14:31","1007.8","18.26","6.63","71","6.78","124.9","48.3","55.4","0","20688","0.999","0","9.43","13.413","31"
"65","2018-06-27 11:14:41","1007.8","18.08","6.53","69.6","6.75","125.4","48.2","55.4","0","20766","0.999","0","9.52","13.544","31.1"
"66","2018-06-27 11:14:51","1007.8","18","6.43","68.4","6.75","125.8","48","55.4","0","20817","0.999","0","9.56","13.591","31.1"
"67","2018-06-27 11:15:01","1007.7","17.95","6.36","67.5","6.73","126.4","48","55.4","0","20838","0.999","0","9.62","13.684","31.1"
"68","2018-06-27 11:15:11","1007.7","17.9","6.33","67.1","6.75","125.8","47.9","55.4","0","20870","0.999","0","9.76","13.88","31.2"
"69","2018-06-27 11:15:21","1007.7","17.85","6.27","66.4","6.77","124.5","47.8","55.3","0","20925","0.999","0","9.83","13.985","31.2"
"70","2018-06-27 11:15:31","1007.9","17.72","6.21","65.7","6.72","125.9","47.7","55.3","0","20970","0.999","0","9.95","14.151","31.2"
"71","2018-06-27 11:15:41","1007.7","17.59","6.12","64.6","6.73","125.1","47.6","55.3","0","21023","0.999","0","10.02","14.253","31.2"
"72","2018-06-27 11:15:51","1007.8","17.5","6.03","63.5","6.73","125.3","47.4","55.3","0","21078","0.999","0","10.08","14.335","31.3"
"73","2018-06-27 11:16:01","1007.8","17.42","5.96","62.6","6.77","122.2","47.3","55.2","0","21153","0.999","0","10.11","14.378","31.3"
"74","2018-06-27 11:16:11","1007.8","17.34","5.94","62.4","6.78","122.2","47.1","55.1","0","21227","0.999","0","10.2","14.508","31.3"
"75","2018-06-27 11:16:21","1007.8","17.27","5.93","62.1","6.76","122.6","47.1","55.2","0","21248","0.999","0","10.28","14.615","31.3"
"76","2018-06-27 11:16:31","1007.8","17.18","5.93","62","6.72","124.3","47","55.2","0","21276","0.999","0","10.35","14.719","31.4"
"77","2018-06-27 11:16:41","1007.7","17.05","5.91","61.7","6.73","124.8","46.9","55.1","0","21342","0.999","0","10.44","14.847","31.4"
"78","2018-06-27 11:16:51","1007.8","16.92","5.9","61.4","6.74","122.1","46.6","55","0","21470","0.999","0","10.58","15.049","31.4"
"79","2018-06-27 11:17:01","1007.7","16.84","5.89","61.2","6.75","122.3","46.4","54.8","0","21562","0.999","0","10.64","15.139","31.5"
"80","2018-06-27 11:17:11","1007.7","16.68","5.83","60.4","6.75","121.2","46","54.6","0","21736","0.999","0","10.76","15.3","31.5"
"81","2018-06-27 11:17:21","1007.8","16.29","5.74","59.1","6.74","122.4","45.8","54.6","0","21841","0.999","0","10.93","15.544","31.6"
"82","2018-06-27 11:17:31","1007.8","16.11","5.67","58","6.77","120.8","45.3","54.4","0","22096","0.999","0","11.05","15.722","31.6"
"83","2018-06-27 11:17:41","1007.7","15.63","5.64","57.3","6.75","121.5","44.8","54.3","0","22330","0.999","0","11.3","16.069","31.7"
"84","2018-06-27 11:17:51","1007.7","15.2","5.59","56.3","6.76","119.8","44.2","54.1","0","22602","0.999","0","11.62","16.526","31.7"
"85","2018-06-27 11:18:01","1007.7","14.95","5.58","55.8","6.73","122.4","44","54.2","0","22753","0.999","0","11.83","16.824","31.7"
"86","2018-06-27 11:18:11","1007.7","14.67","5.54","55","6.73","119.8","43.7","54.2","0","22902","0.999","0","12.02","17.092","31.8"
"87","2018-06-27 11:18:21","1007.7","14.57","5.49","54.3","6.76","119.7","43.4","54.1","0","23059","0.999","0","12.01","17.082","31.9"
"88","2018-06-27 11:18:31","1007.7","14.44","5.44","53.7","6.75","118.6","43.2","54.1","0","23141","0.999","0","12.08","17.187","31.9"
"89","2018-06-27 11:18:41","1007.7","14.4","5.42","53.4","6.79","116.5","43.2","54.2","0","23152","0.999","0","12.11","17.219","31.9"
"90","2018-06-27 11:18:51","1007.7","14.21","5.4","53","6.78","116.8","43","54.1","0","23269","0.999","0","12.3","17.497","32"
"91","2018-06-27 11:19:01","1007.8","13.9","5.4","52.8","6.72","119.3","42.8","54.1","0","23346","0.999","0","12.59","17.91","32"
"92","2018-06-27 11:19:11","1007.6","13.79","5.4","52.5","6.73","117.6","42.7","54.3","0","23408","0.999","0","12.72","18.089","32"
"93","2018-06-27 11:19:21","1007.7","13.75","5.37","52.1","6.74","117.3","42.6","54.3","0","23448","0.999","0","12.79","18.194","32.1"
"94","2018-06-27 11:19:31","1007.7","13.76","5.32","51.7","6.74","117.3","42.6","54.3","0","23479","0.999","0","12.81","18.224","32.1"
"95","2018-06-27 11:19:41","1007.7","13.72","5.29","51.3","6.74","115.5","42.6","54.3","0","23490","0.999","0","12.96","18.44","32.1"
"96","2018-06-27 11:19:51","1007.7","13.67","5.27","51.1","6.72","116.2","42.5","54.3","0","23508","0.999","0","13.19","18.755","32.1"
"97","2018-06-27 11:20:01","1007.7","13.61","5.24","50.8","6.77","114.8","42.5","54.2","0","23534","0.999","0","13.25","18.839","32"
"98","2018-06-27 11:20:11","1007.7","13.49","5.21","50.4","6.75","115.3","42.5","54.4","0","23550","0.999","0","13.34","18.974","32"
"99","2018-06-27 11:20:21","1007.8","13.36","5.2","50.2","6.75","115.8","42.4","54.3","0","23603","0.999","0","13.43","19.104","32"
"100","2018-06-27 11:20:31","1007.8","13.23","5.19","49.8","6.73","114.5","42.2","54.4","0","23689","0.999","0","13.54","19.265","32"
"101","2018-06-27 11:20:41","1007.7","13.22","5.16","49.5","6.75","114.3","42.1","54.3","0","23773","0.999","0","13.57","19.302","32"
"102","2018-06-27 11:20:51","1007.8","13.24","5.15","49.4","6.77","112.4","42.2","54.4","0","23724","0.999","0","13.65","19.409","32"
"103","2018-06-27 11:21:01","1007.8","13.17","5.15","49.4","6.76","112.9","42.2","54.4","0","23716","0.999","0","13.71","19.497","31.9"
"104","2018-06-27 11:21:11","1007.7","13.13","5.12","49","6.77","111.8","42.1","54.4","0","23759","0.999","0","13.81","19.645","31.9"
"105","2018-06-27 11:21:21","1007.8","13.04","5.07","48.5","6.78","111.4","42","54.3","0","23798","0.999","0","13.91","19.782","31.8"
"106","2018-06-27 11:21:31","1007.8","12.9","5.05","48.2","6.79","111.1","41.7","54.1","0","23967","0.999","0","14.06","19.991","31.7"
"107","2018-06-27 11:21:41","1007.8","12.85","5.07","48.2","6.78","111.2","41.6","54.2","0","24024","0.999","0","14.11","20.07","31.6"
"108","2018-06-27 11:21:51","1007.8","12.77","5.07","48.3","6.77","111.2","41.6","54.1","0","24054","0.999","0","14.21","20.215","31.6"
"109","2018-06-27 11:22:01","1007.7","12.76","5.11","48.5","6.74","112.1","41.5","54.2","0","24079","0.999","0","14.29","20.323","31.5"
"110","2018-06-27 11:22:11","1007.7","12.72","5.1","48.4","6.77","111.5","41.5","54.1","0","24110","0.999","0","14.4","20.48","31.4"
"111","2018-06-27 11:22:21","1007.8","12.64","5.08","48.2","6.77","111","41.4","54.1","0","24149","0.999","0","14.47","20.586","31.3"
"112","2018-06-27 11:22:31","1007.8","12.62","5.08","48.1","6.78","110","41.4","54.2","0","24183","0.999","0","14.53","20.665","31.3"
"113","2018-06-27 11:22:41","1007.8","12.53","5.08","48.1","6.73","112","41.4","54.2","0","24167","0.999","0","14.6","20.761","31.2"
"114","2018-06-27 11:22:51","1007.7","12.48","5.11","48.2","6.75","111.4","41.3","54.2","0","24242","0.999","0","14.72","20.93","31.1"
"115","2018-06-27 11:23:01","1007.7","12.35","5.11","48.1","6.75","110.4","41.2","54.2","0","24280","0.999","0","14.75","20.979","31"
"116","2018-06-27 11:23:11","1007.7","12.31","5.1","47.9","6.77","109.4","41.1","54.2","0","24337","0.999","0","14.81","21.06","31"
"117","2018-06-27 11:23:21","1007.7","12.3","5.09","47.8","6.75","110.2","41.1","54.2","0","24350","0.999","0","14.86","21.141","30.9"
"118","2018-06-27 11:23:31","1007.7","12.24","5.08","47.7","6.78","108.8","41.1","54.3","0","24342","0.999","0","14.95","21.271","30.8"
"119","2018-06-27 11:23:41","1007.7","12.22","5.06","47.5","6.77","108.6","41.1","54.3","0","24358","0.999","0","15.01","21.35","30.8"
"120","2018-06-27 11:23:51","1007.8","12.2","5.04","47.2","6.73","111.1","41","54.3","0","24373","0.999","0","15.23","21.657","30.7"
"121","2018-06-27 11:24:01","1007.7","12.17","5","46.9","6.72","110.1","41","54.2","0","24415","0.999","0","15.31","21.776","30.6"
"122","2018-06-27 11:24:11","1007.7","12.13","4.99","46.7","6.77","108.2","41","54.3","0","24402","1","0","15.32","21.794","30.6"
"123","2018-06-27 11:24:21","1007.7","12.12","4.97","46.5","6.77","108.9","41","54.4","0","24394","1","0","15.41","21.919","30.5"
"124","2018-06-27 11:24:31","1007.7","12.07","4.95","46.3","6.71","110.4","40.9","54.3","0","24434","1","0","15.49","22.031","30.4"
"125","2018-06-27 11:24:41","1007.8","12.07","4.93","46.1","6.72","110.2","40.9","54.3","0","24470","1","0","15.63","22.235","30.4"
"126","2018-06-27 11:24:51","1007.7","12.04","4.92","46","6.72","109.3","40.9","54.3","0","24472","1","0","15.7","22.326","30.3"
"127","2018-06-27 11:25:01","1007.7","12.03","4.91","45.9","6.74","109","40.8","54.3","0","24489","1","0","15.82","22.498","30.3"
"128","2018-06-27 11:25:11","1007.6","11.98","4.91","45.8","6.74","108","40.8","54.4","0","24486","1","0","15.92","22.643","30.2"
"129","2018-06-27 11:25:21","1007.7","11.97","4.89","45.6","6.73","108.3","40.8","54.2","0","24537","1","0","16.02","22.788","30.1"
"130","2018-06-27 11:25:31","1007.7","11.95","4.87","45.5","6.74","107.7","40.8","54.3","0","24518","1","0","16.27","23.143","30.1"
"131","2018-06-27 11:25:41","1007.7","11.94","4.84","45.1","6.74","107.8","40.8","54.3","0","24521","1","0","16.45","23.391","30"
"132","2018-06-27 11:25:51","1007.7","11.93","4.81","44.8","6.72","107.9","40.7","54.3","0","24546","1","0","16.57","23.571","30"
"133","2018-06-27 11:26:01","1007.6","11.91","4.79","44.6","6.73","107.9","40.8","54.4","0","24518","1","0","16.6","23.614","29.9"
"134","2018-06-27 11:26:11","1007.7","11.88","4.77","44.4","6.75","105.7","40.7","54.3","0","24565","1","0","16.66","23.697","29.9"
"135","2018-06-27 11:26:21","1007.6","11.85","4.74","44.1","6.75","106.4","40.7","54.4","0","24542","1","0","16.71","23.762","29.8"
"136","2018-06-27 11:26:31","1007.7","11.84","4.7","43.7","6.74","107.6","40.7","54.3","0","24580","1","0","16.75","23.823","29.8"
"137","2018-06-27 11:26:41","1007.8","11.77","4.67","43.4","6.73","106.6","40.7","54.4","0","24598","1","0","16.91","24.057","29.7"
"138","2018-06-27 11:26:51","1007.6","11.75","4.61","42.8","6.71","106.6","40.7","54.4","0","24596","1","0","16.94","24.095","29.7"
"139","2018-06-27 11:27:01","1007.7","11.7","4.54","42.1","6.73","105.3","40.6","54.4","0","24627","1","0","17.19","24.444","29.6"
"140","2018-06-27 11:27:11","1007.7","11.66","4.46","41.3","6.76","104","40.6","54.4","0","24651","1","0","17.22","24.488","29.6"
"141","2018-06-27 11:27:21","1007.7","11.65","4.39","40.6","6.72","106.3","40.5","54.4","0","24665","1","0","17.38","24.714","29.5"
"142","2018-06-27 11:27:31","1007.6","11.62","4.32","39.9","6.7","105.6","40.5","54.4","0","24694","1","0","17.55","24.962","29.5"
"143","2018-07-02 10:39:11","1011.2","23.36","8.44","99.2","7.57","110.9","54.4","56.1","0","18389","0.997","0","0.03","0.037","25.8"
"144","2018-07-02 10:39:16","1011.2","23.35","8.43","99.2","7.57","110.5","54.4","56.2","0","18370","0.997","0","0.03","0.048","25.8"
"145","2018-07-02 10:39:25","1011.3","23.35","8.42","99.1","7.61","110","54.4","56.2","0","18367","0.997","0","0.1","0.144","26"
"146","2018-07-02 10:39:35","1011.3","23.34","8.43","99.1","7.58","110.8","54.4","56.1","0","18397","0.997","0","0.27","0.383","26.1"
"147","2018-07-02 10:39:46","1011.3","23.25","8.43","99","7.58","111.6","54.3","56.1","0","18426","0.997","0","0.48","0.679","26.2"
"148","2018-07-02 10:39:55","1011.3","23.2","8.44","99","7.58","109.8","54.1","56.1","0","18470","0.998","0","0.77","1.098","26.4"
"149","2018-07-02 10:40:06","1011.4","23.25","8.45","99.1","7.58","109.5","54.2","56.1","0","18451","0.998","0","0.92","1.314","26.5"
"150","2018-07-02 10:40:15","1011.3","23.2","8.45","99.1","7.56","110.3","54.2","56.1","0","18445","0.998","0","1.07","1.52","26.6"
"151","2018-07-02 10:40:26","1011.3","23.2","8.46","99.3","7.6","108.9","54.3","56.1","0","18427","0.998","0","1.21","1.722","26.7"
"152","2018-07-02 10:40:35","1011.3","23.14","8.45","99","7.59","109.3","54.1","56.1","0","18487","0.998","0","1.36","1.941","26.9"
"153","2018-07-02 10:40:45","1011.3","23.09","8.45","98.9","7.59","109.4","54","56.1","0","18501","0.998","0","1.41","2.012","27"
"154","2018-07-02 10:40:56","1011.3","23.07","8.44","98.8","7.58","109.1","54.1","56.2","0","18485","0.998","0","1.6","2.279","27.1"
"155","2018-07-02 10:41:05","1011.3","23.05","8.44","98.7","7.58","109.9","53.9","56","0","18537","0.998","0","1.76","2.496","27.2"
"156","2018-07-02 10:41:16","1011.3","23.03","8.44","98.7","7.54","110.3","54","56.1","0","18535","0.998","0","1.88","2.671","27.3"
"157","2018-07-02 10:41:26","1011.4","23.03","8.44","98.6","7.58","108.7","53.9","56.1","0","18538","0.998","0","1.93","2.746","27.5"
"158","2018-07-02 10:41:35","1011.3","23.03","8.42","98.4","7.59","108.2","53.9","56","0","18545","0.998","0","2.13","3.03","27.6"
"159","2018-07-02 10:41:46","1011.3","23","8.41","98.3","7.58","108.9","53.9","56","0","18557","0.998","0","2.29","3.257","27.7"
"160","2018-07-02 10:41:55","1011.3","22.96","8.4","98.1","7.59","108.2","53.8","56","0","18579","0.998","0","2.44","3.474","27.8"
"161","2018-07-02 10:42:06","1011.4","22.94","8.41","98.1","7.55","110.6","53.8","56","0","18585","0.998","0","2.51","3.567","27.9"
"162","2018-07-02 10:42:15","1011.3","22.89","8.4","98","7.54","111.3","53.7","56","0","18612","0.998","0","2.75","3.916","28"
"163","2018-07-02 10:42:25","1011.3","22.85","8.4","97.9","7.58","108.5","53.7","56","0","18619","0.998","0","2.93","4.169","28.1"
"164","2018-07-02 10:42:36","1011.4","22.81","8.39","97.7","7.59","108.4","53.6","55.9","0","18654","0.998","0","3.02","4.292","28.2"
"165","2018-07-02 10:42:45","1011.3","22.8","8.4","97.8","7.59","108.2","53.7","56","0","18638","0.998","0","3.07","4.368","28.3"
"166","2018-07-02 10:42:56","1011.4","22.67","8.39","97.5","7.58","109.7","53.5","55.9","0","18682","0.998","0","3.33","4.733","28.4"
"167","2018-07-02 10:43:05","1011.4","22.59","8.4","97.5","7.57","111.3","53.4","55.9","0","18730","0.998","0","3.51","4.987","28.5"
"168","2018-07-02 10:43:16","1011.4","22.56","8.4","97.4","7.57","109.3","53.4","55.9","0","18742","0.998","0","3.66","5.203","28.6"
"169","2018-07-02 10:43:26","1011.4","22.44","8.39","97.1","7.55","110.3","53.2","55.8","0","18804","0.998","0","3.9","5.554","28.6"
"170","2018-07-02 10:43:35","1011.3","22.35","8.42","97.2","7.53","109.8","53.1","55.9","0","18826","0.998","0","4.05","5.767","28.7"
"171","2018-07-02 10:43:46","1011.3","22.18","8.4","96.9","7.55","109.4","53","55.9","0","18875","0.998","0","4.23","6.015","28.8"
"172","2018-07-02 10:43:55","1011.3","21.89","8.34","95.6","7.61","107.5","52.5","55.7","0","19048","0.998","0","4.32","6.148","28.8"
"173","2018-07-02 10:44:06","1011.4","21.73","8.27","94.4","7.6","108.1","52.3","55.7","0","19123","0.998","0","4.59","6.529","28.9"
"174","2018-07-02 10:44:15","1011.4","21.64","8.24","93.9","7.59","109.2","52.2","55.7","0","19151","0.998","0","4.74","6.736","29"
"175","2018-07-02 10:44:26","1011.4","21.59","8.22","93.5","7.53","110.7","52.1","55.8","0","19180","0.998","0","4.69","6.67","29"
"176","2018-07-02 10:44:35","1011.4","21.55","8.2","93.2","7.55","109.3","52.1","55.8","0","19182","0.998","0","4.95","7.035","29.1"
"177","2018-07-02 10:44:45","1011.4","21.54","8.19","93.1","7.57","108.4","52.1","55.8","0","19200","0.998","0","5","7.108","29.1"
"178","2018-07-02 10:44:56","1011.4","21.52","8.18","93","7.59","109.4","52.1","55.8","0","19201","0.998","0","5.08","7.219","29.2"
"179","2018-07-02 10:45:05","1011.4","21.48","8.19","93","7.55","110.6","52.1","55.8","0","19199","0.998","0","5.32","7.56","29.2"
"180","2018-07-02 10:45:16","1011.4","21.48","8.2","93","7.57","108.7","52.1","55.9","0","19196","0.998","0","5.31","7.548","29.3"
"181","2018-07-02 10:45:25","1011.4","21.46","8.2","93","7.57","107.9","52","55.8","0","19219","0.998","0","5.54","7.874","29.3"
"182","2018-07-02 10:45:35","1011.3","21.45","8.2","93.1","7.58","108.1","52.1","55.8","0","19205","0.998","0","5.56","7.915","29.4"
"183","2018-07-02 10:45:46","1011.3","21.43","8.21","93.1","7.57","110","52","55.8","0","19216","0.998","0","5.71","8.115","29.4"
"184","2018-07-02 10:45:55","1011.3","21.39","8.2","93","7.56","108.6","52","55.8","0","19226","0.998","0","5.97","8.492","29.5"
"185","2018-07-02 10:46:06","1011.4","21.37","8.21","93","7.54","108.9","52","55.8","0","19240","0.998","0","6.05","8.602","29.5"
"186","2018-07-02 10:46:16","1011.4","21.29","8.2","92.8","7.55","109.4","51.9","55.8","0","19266","0.998","0","6.35","9.03","29.6"
"187","2018-07-02 10:46:25","1011.4","21.28","8.19","92.5","7.56","108.5","51.9","55.9","0","19270","0.998","0","6.4","9.108","29.6"
"188","2018-07-02 10:46:36","1011.4","21.26","8.17","92.3","7.57","108.2","51.9","55.8","0","19284","0.998","0","6.48","9.223","29.7"
"189","2018-07-02 10:46:45","1011.4","21.18","8.14","91.9","7.56","108.1","51.7","55.8","0","19326","0.998","0","6.68","9.498","29.7"
"190","2018-07-02 10:46:56","1011.4","21.1","8.13","91.7","7.53","109","51.7","55.8","0","19332","0.998","0","6.92","9.839","29.7"
"191","2018-07-02 10:47:05","1011.3","21.01","8.08","91","7.56","108.6","51.6","55.8","0","19380","0.998","0","7.07","10.052","29.8"
