"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C."
"46","2016-04-19 09:55:26","1008","6.22","12.52","101.7","6.89","56.8","31.9","49.7","0","31327","1","0","9.6","13.658","8.3"
"47","2016-04-19 09:55:36","1008","6.23","12.51","101.6","6.89","57.2","31.9","49.7","0","31351","1","0","9.67","13.761","8.3"
"48","2016-04-19 09:55:45","1008.1","6.2","12.52","101.7","6.89","57.2","31.9","49.8","0","31343","1","0","9.9","14.088","8.3"
"49","2016-04-19 09:55:56","1008.1","6.2","12.51","101.6","6.9","56.7","31.9","49.8","0","31335","1","0","10.21","14.528","8.3"
"50","2016-04-19 09:56:05","1008.1","6.2","12.5","101.5","6.91","56.7","31.9","49.8","0","31361","1","0","10.2","14.51","8.3"
"51","2016-04-19 09:56:16","1008.1","6.17","12.49","101.3","6.9","56.8","31.9","49.8","0","31352","1","0","10.49","14.925","8.3"
"52","2016-04-19 09:56:26","1008.1","6.15","12.49","101.3","6.9","57.3","31.8","49.8","0","31407","1","0","10.83","15.406","8.3"
"53","2016-04-19 09:56:36","1008.1","6.1","12.46","101","6.9","56.9","31.8","49.7","0","31454","1","0","11.13","15.837","8.3"
"54","2016-04-19 09:56:46","1008.1","6.05","12.44","100.7","6.91","56.6","31.7","49.6","0","31548","1","0","11.34","16.132","8.3"
"55","2016-04-19 09:56:56","1008","6.05","12.46","100.7","6.92","56.4","31.7","49.7","0","31561","1","0","11.53","16.398","8.3"
"56","2016-04-19 09:57:06","1008","6.05","12.44","100.6","6.92","56.1","31.7","49.7","0","31529","1","0","11.69","16.63","8.3"
"57","2016-04-19 09:57:16","1008.1","6.03","12.45","100.7","6.92","55.9","31.7","49.7","0","31551","1","0","11.87","16.879","8.3"
"58","2016-04-19 09:57:26","1008","6","12.47","100.7","6.93","55.7","31.7","49.7","0","31552","1","0","12.12","17.238","8.3"
"59","2016-04-19 09:57:36","1008.1","5.98","12.47","100.7","6.93","55.7","31.7","49.7","0","31584","1","0","12.3","17.502","8.3"
"60","2016-04-19 09:57:46","1008.1","5.98","12.46","100.6","6.93","55.9","31.7","49.8","0","31521","1","0","12.45","17.715","8.3"
"61","2016-04-19 09:57:56","1008","5.96","12.48","100.7","6.94","55.8","31.7","49.8","0","31572","1","0","12.76","18.151","8.3"
"62","2016-04-19 09:58:05","1008.1","5.96","12.48","100.7","6.94","55.7","31.7","49.8","0","31547","1","0","12.89","18.34","8.3"
"63","2016-04-19 09:58:16","1008.1","5.96","12.48","100.7","6.94","55.5","31.7","49.8","0","31546","1","0","13.15","18.708","8.3"
"64","2016-04-19 09:58:26","1008.1","5.95","12.48","100.7","6.95","55.3","31.7","49.8","0","31543","1","0","13.45","19.132","8.3"
"65","2016-04-19 09:58:36","1008.1","5.95","12.48","100.7","6.96","54.8","31.7","49.8","0","31560","1","0","13.54","19.259","8.3"
"66","2016-04-19 09:58:46","1008","5.95","12.48","100.7","6.95","55.4","31.7","49.8","0","31582","1","0","13.7","19.49","8.3"
"67","2016-04-19 09:58:55","1008","5.95","12.49","100.8","6.95","55.2","31.6","49.7","0","31605","1","0","13.87","19.731","8.3"
"68","2016-04-19 09:59:06","1008","5.95","12.49","100.8","6.96","55.3","31.7","49.8","0","31582","1","0","14.05","19.986","8.3"
"69","2016-04-19 09:59:15","1008.1","5.95","12.49","100.8","6.96","54.9","31.6","49.7","0","31601","1","0","14.16","20.147","8.3"
"70","2016-04-19 09:59:26","1008","5.95","12.49","100.8","6.95","54.8","31.7","49.8","0","31574","1","0","14.34","20.392","8.3"
"71","2016-04-19 09:59:36","1008","5.91","12.49","100.7","6.96","54.8","31.6","49.7","0","31649","1","0","14.57","20.728","8.3"
"72","2016-04-19 09:59:45","1008","5.89","12.5","100.7","6.97","54.2","31.6","49.8","0","31639","1","0","14.86","21.129","8.3"
"73","2016-04-19 09:59:56","1008.1","5.88","12.47","100.5","6.98","54.3","31.5","49.6","0","31731","1","0","15.05","21.412","8.4"
"74","2016-04-19 10:00:06","1008","5.86","12.46","100.3","6.96","54.7","31.6","49.8","0","31620","1","0","15.28","21.732","8.3"
"75","2016-04-19 10:00:16","1008","5.85","12.45","100.2","6.97","54.6","31.5","49.7","0","31697","1","0","15.51","22.066","8.3"
"76","2016-04-19 10:00:26","1008","5.85","12.45","100.2","6.98","54","31.5","49.7","0","31703","1","0","15.52","22.068","8.3"
"77","2016-04-19 10:00:36","1008.1","5.85","12.45","100.2","6.99","54.5","31.6","49.8","0","31684","1","0","15.53","22.084","8.4"
"78","2016-04-19 10:00:46","1008","5.84","12.45","100.1","6.99","53.8","31.5","49.8","0","31701","1","0","15.79","22.458","8.4"
"79","2016-04-19 10:00:55","1008","5.82","12.43","100","6.99","54.1","31.5","49.7","0","31728","1","0","15.93","22.657","8.4"
"80","2016-04-19 10:01:06","1008","5.81","12.44","100","6.98","54.4","31.5","49.7","0","31754","1","0","16.19","23.031","8.4"
"81","2016-04-19 10:01:16","1008","5.8","12.42","99.8","6.98","54.1","31.5","49.7","0","31748","1","0","16.42","23.355","8.4"
"82","2016-04-19 10:01:26","1008","5.78","12.4","99.7","7","53.8","31.5","49.7","0","31762","1","0","16.68","23.724","8.4"
"83","2016-04-19 10:01:36","1008","5.77","12.41","99.7","6.99","54.2","31.5","49.7","0","31779","1","0","16.85","23.973","8.4"
"84","2016-04-19 10:01:46","1008","5.76","12.41","99.6","6.98","54.3","31.5","49.8","0","31766","1","0","17.05","24.25","8.4"
"85","2016-04-19 10:01:56","1008","5.76","12.4","99.6","7","54","31.5","49.7","0","31791","1","0","17.31","24.621","8.4"
"86","2016-04-19 10:02:05","1008","5.76","12.4","99.5","7","54.1","31.4","49.7","0","31808","1","0","17.52","24.916","8.4"
"87","2016-04-19 10:02:16","1008","5.76","12.39","99.5","6.99","54.2","31.5","49.8","0","31747","1","0","17.68","25.146","8.4"
"88","2016-04-19 10:02:26","1008","5.75","12.37","99.3","7","53.6","31.4","49.7","0","31802","1","0","17.86","25.408","8.4"
"89","2016-04-19 10:02:36","1008","5.72","12.36","99.1","6.99","54","31.5","49.8","0","31795","1","0","18.2","25.89","8.3"
"90","2016-04-19 10:02:46","1008.1","5.71","12.32","98.8","7","54.2","31.5","49.8","0","31788","1","0","18.38","26.137","8.3"
"91","2016-04-19 10:02:55","1008","5.69","12.28","98.5","7","54","31.4","49.7","0","31848","1","0","18.62","26.484","8.3"
"92","2016-04-19 10:03:06","1008","5.67","12.2","97.7","7.01","54.2","31.4","49.7","0","31891","1","0","18.78","26.713","8.3"
"93","2016-04-19 10:03:16","1008","5.66","12.16","97.4","7","54.2","31.4","49.7","0","31897","1","0","18.85","26.816","8.3"
"94","2016-04-19 10:03:26","1008","5.66","12.13","97.1","7.02","54","31.3","49.7","0","31909","1","0","19.05","27.09","8.3"
"95","2016-04-19 10:03:36","1008","5.66","12.1","96.9","7.01","54.1","31.3","49.7","0","31911","1","0","19.08","27.133","8.3"
"96","2016-04-19 10:03:46","1008","5.66","12.09","96.8","7.02","53.9","31.5","49.9","0","31793","1","0","19.11","27.178","8.3"
"97","2016-05-17 10:34:33","1007.5","10.99","10.65","97","6.43","41","0","0","0","10000000","1","0","0.01","0.008","17.2"
"98","2016-05-17 10:34:42","1007.5","11.01","10.65","97.1","6.63","33.5","0","0","0","10000000","1","0","0.01","0.02","17.1"
"99","2016-05-17 10:34:52","1007.6","11.33","10.66","97.1","6.07","122.5","0","0","0","10000000","1","0","0.01","0.01","17.1"
"100","2016-05-17 10:35:02","1007.6","11.55","11.03","101.7","6.49","112.3","37.9","51.2","0","26358","1","0","0","-0.004","17.1"
"101","2016-05-17 10:35:12","1007.6","11.6","10.9","100.8","6.69","104.1","37.9","51","0","26365","1","0","0.09","0.133","17"
"102","2016-05-17 10:35:22","1007.6","11.62","10.88","100.6","6.8","97.5","37.9","51","0","26366","1","0","0.21","0.305","17"
"103","2016-05-17 10:35:32","1007.6","11.66","10.86","100.5","6.88","91.8","37.9","51","0","26353","1","0","0.27","0.391","17"
"104","2016-05-17 10:35:42","1007.6","11.66","10.84","100.4","6.95","86.7","37.9","50.9","0","26380","1","0","0.29","0.409","16.9"
"105","2016-05-17 10:35:52","1007.6","11.7","10.82","100.3","7","83.1","37.9","50.9","0","26364","1","0","0.33","0.473","16.9"
"106","2016-05-17 10:36:02","1007.5","11.71","10.82","100.3","7.04","79.2","37.9","50.9","0","26351","1","0","0.53","0.747","16.9"
"107","2016-05-17 10:36:12","1007.6","11.65","10.8","100.1","7.06","77.5","37.9","50.8","0","26362","1","0","0.66","0.941","16.9"
"108","2016-05-17 10:36:22","1007.6","11.64","10.78","99.9","7.08","74.8","37.8","50.7","0","26451","1","0","0.64","0.911","16.8"
"109","2016-05-17 10:36:32","1007.6","11.66","10.79","100","7.1","73.9","37.8","50.8","0","26430","1","0","0.93","1.323","16.8"
"110","2016-05-17 10:36:42","1007.6","11.62","10.78","99.8","7.12","71.9","37.8","50.8","0","26465","1","0","1.4","1.988","16.8"
"111","2016-05-17 10:36:52","1007.7","11.57","10.7","99","7.13","71.2","37.7","50.7","0","26509","1","0","1.84","2.624","16.8"
"112","2016-05-17 10:37:02","1007.5","11.53","10.75","99.3","7.16","69.1","37.7","50.7","0","26526","1","0","2.06","2.929","16.8"
"113","2016-05-17 10:37:12","1007.6","11.57","10.76","99.4","7.15","68.8","37.6","50.6","0","26579","1","0","2.01","2.852","16.7"
"114","2016-05-17 10:37:22","1007.6","11.57","10.76","99.5","7.17","67.9","37.7","50.8","0","26502","1","0","2.2","3.124","16.7"
"115","2016-05-17 10:37:32","1007.6","11.47","10.71","99","7.18","67.5","37.6","50.6","0","26572","1","0","2.41","3.421","16.7"
"116","2016-05-17 10:37:42","1007.6","11.43","10.75","99","7.18","66.7","37.5","50.6","0","26659","1","0","2.73","3.88","16.7"
"117","2016-05-17 10:37:52","1007.6","11.38","10.7","98.5","7.19","66.3","37.5","50.6","0","26689","1","0","3.04","4.317","16.7"
"118","2016-05-17 10:38:02","1007.6","11.34","10.7","98.5","7.2","65.9","37.4","50.6","0","26711","1","0","3.18","4.527","16.7"
"119","2016-05-17 10:38:12","1007.6","11.33","10.72","98.6","7.2","65.8","37.4","50.6","0","26735","1","0","3.34","4.744","16.6"
"120","2016-05-17 10:38:22","1007.7","11.32","10.73","98.6","7.21","65.4","37.4","50.7","0","26735","1","0","3.4","4.831","16.6"
"121","2016-05-17 10:38:32","1007.6","11.3","10.72","98.5","7.21","65.3","37.4","50.7","0","26708","1","0","3.44","4.892","16.6"
"122","2016-05-17 10:38:42","1007.6","11.29","10.72","98.5","7.22","64.6","37.4","50.7","0","26731","1","0","3.58","5.087","16.6"
"123","2016-05-17 10:38:52","1007.6","11.29","10.72","98.5","7.22","64.6","37.4","50.7","0","26736","1","0","3.58","5.09","16.6"
"124","2016-05-17 10:39:02","1007.6","11.29","10.73","98.5","7.21","64.8","37.4","50.6","0","26752","1","0","3.61","5.135","16.6"
"125","2016-05-17 10:39:12","1007.6","11.27","10.72","98.4","7.22","64.4","37.4","50.7","0","26731","1","0","3.62","5.144","16.6"
"126","2016-05-17 10:39:22","1007.5","11.25","10.74","98.6","7.21","64.6","37.4","50.7","0","26753","1","0","3.62","5.153","16.5"
"127","2016-05-17 10:39:32","1007.5","11.25","10.75","98.6","7.21","64.9","37.4","50.7","0","26738","1","0","3.74","5.326","16.5"
"128","2016-05-17 10:39:42","1007.5","11.25","10.74","98.5","7.22","64.2","37.4","50.7","0","26739","1","0","3.76","5.347","16.5"
"129","2016-05-17 10:39:52","1007.5","11.24","10.75","98.6","7.22","64.8","37.4","50.8","0","26723","1","0","3.75","5.328","16.5"
"130","2016-05-17 10:40:02","1007.6","11.24","10.74","98.5","7.22","64.2","37.4","50.7","0","26748","1","0","3.73","5.303","16.5"
"131","2016-05-17 10:40:12","1007.6","11.24","10.74","98.5","7.21","64.4","37.4","50.7","0","26732","1","0","3.84","5.465","16.5"
"132","2016-05-17 10:40:22","1007.6","11.24","10.74","98.5","7.22","64.7","37.4","50.8","0","26715","1","0","4","5.69","16.5"
"133","2016-05-17 10:40:32","1007.5","11.23","10.74","98.5","7.22","64.2","37.4","50.8","0","26713","1","0","4.17","5.931","16.4"
"134","2016-05-17 10:40:42","1007.6","11.23","10.73","98.4","7.22","64.1","37.4","50.8","0","26734","1","0","4.22","6","16.4"
"135","2016-05-17 10:40:52","1007.6","11.24","10.74","98.5","7.22","64.3","37.4","50.8","0","26731","1","0","4.24","6.037","16.4"
"136","2016-05-17 10:41:02","1007.6","11.23","10.74","98.5","7.23","63.9","37.4","50.7","0","26736","1","0","4.37","6.217","16.4"
"137","2016-05-17 10:41:12","1007.6","11.24","10.74","98.5","7.23","64.4","37.4","50.8","0","26725","1","0","4.44","6.314","16.4"
"138","2016-05-17 10:41:22","1007.7","11.21","10.74","98.5","7.23","63.8","37.4","50.8","0","26708","1","0","4.6","6.539","16.4"
"139","2016-05-17 10:41:32","1007.6","11.2","10.7","98","7.23","63.9","37.4","50.7","0","26767","1","0","4.75","6.753","16.4"
"140","2016-05-17 10:41:42","1007.6","11.19","10.69","97.9","7.24","63.8","37.3","50.7","0","26787","1","0","4.94","7.019","16.4"
"141","2016-05-17 10:41:52","1007.7","11.15","10.72","98.2","7.23","63.9","37.3","50.7","0","26798","1","0","5.01","7.129","16.4"
"142","2016-05-17 10:42:02","1007.7","11.15","10.73","98.2","7.24","63.3","37.3","50.8","0","26786","1","0","5.04","7.173","16.4"
"143","2016-05-17 10:42:12","1007.6","11.15","10.73","98.2","7.24","63.6","37.3","50.7","0","26797","1","0","5.11","7.267","16.3"
"144","2016-05-17 10:42:22","1007.6","11.15","10.72","98.2","7.24","63.6","37.3","50.7","0","26819","1","0","5.2","7.398","16.3"
"145","2016-05-17 10:42:32","1007.6","11.13","10.72","98.1","7.24","64","37.3","50.7","0","26824","1","0","5.21","7.406","16.3"
"146","2016-05-17 10:42:42","1007.6","11.12","10.71","98","7.24","63.8","37.3","50.8","0","26811","1","0","5.33","7.586","16.3"
"147","2016-05-17 10:42:52","1007.7","11.11","10.72","98.1","7.24","63.9","37.3","50.7","0","26824","1","0","5.48","7.794","16.3"
"148","2016-05-17 10:43:02","1007.6","11.11","10.73","98.1","7.24","63.6","37.2","50.7","0","26847","1","0","5.59","7.947","16.3"
"149","2016-05-17 10:43:12","1007.7","11.11","10.71","98","7.23","64.1","37.3","50.8","0","26811","1","0","5.72","8.139","16.3"
"150","2016-05-17 10:43:22","1007.6","11.1","10.72","98","7.24","63.8","37.3","50.7","0","26826","1","0","5.88","8.367","16.3"
"151","2016-05-17 10:43:32","1007.6","11.1","10.72","98","7.24","63.8","37.3","50.7","0","26844","1","0","5.91","8.404","16.3"
"152","2016-05-17 10:43:42","1007.6","11.1","10.72","98","7.24","63.8","37.3","50.7","0","26845","1","0","5.93","8.429","16.3"
"153","2016-05-17 10:43:52","1007.6","11.08","10.73","98.1","7.24","63.7","37.3","50.8","0","26830","1","0","6.05","8.607","16.3"
"154","2016-05-17 10:44:02","1007.6","11.08","10.73","98","7.24","63.7","37.2","50.7","0","26847","1","0","6.08","8.643","16.3"
"155","2016-05-17 10:44:12","1007.6","11.07","10.73","98","7.24","64.2","37.3","50.8","0","26832","1","0","6.19","8.799","16.3"
"156","2016-05-17 10:44:22","1007.6","11.07","10.73","98.1","7.24","63.9","37.3","50.8","0","26825","1","0","6.29","8.944","16.3"
"157","2016-05-17 10:44:32","1007.7","11.06","10.73","98","7.24","63.7","37.3","50.8","0","26837","1","0","6.37","9.066","16.4"
"158","2016-05-17 10:44:42","1007.7","11.06","10.74","98.1","7.24","63.5","37.2","50.7","0","26859","1","0","6.42","9.134","16.4"
"159","2016-05-17 10:44:52","1007.6","11.06","10.74","98.1","7.24","64","37.3","50.8","0","26835","1","0","6.56","9.333","16.4"
"160","2016-05-17 10:45:02","1007.6","11.06","10.73","98","7.24","63.7","37.3","50.8","0","26841","1","0","6.7","9.53","16.4"
"161","2016-05-17 10:45:12","1007.6","11.06","10.73","98.1","7.24","63.7","37.2","50.8","0","26850","1","0","6.8","9.669","16.3"
"162","2016-05-17 10:45:22","1007.6","11.06","10.73","98","7.24","63.7","37.3","50.8","0","26842","1","0","6.81","9.686","16.3"
"163","2016-05-17 10:45:32","1007.6","11.06","10.73","98","7.22","64","37.2","50.7","0","26856","1","0","7.05","10.034","16.3"
"164","2016-05-17 10:45:42","1007.7","11.05","10.72","97.9","7.23","64.3","37.2","50.7","0","26884","1","0","7.29","10.375","16.3"
"165","2016-05-17 10:45:52","1007.7","11.03","10.73","97.9","7.23","63.9","37.2","50.7","0","26887","1","0","7.34","10.441","16.3"
"166","2016-05-17 10:46:02","1007.6","11.03","10.72","97.9","7.24","63.4","37.2","50.7","0","26902","1","0","7.44","10.581","16.3"
"167","2016-05-17 10:46:12","1007.6","11.02","10.74","98","7.23","63.7","37.2","50.8","0","26853","1","0","7.46","10.614","16.3"
"168","2016-05-17 10:46:22","1007.5","11.01","10.73","97.9","7.24","63.7","37.2","50.8","0","26862","1","0","7.49","10.648","16.3"
"169","2016-05-17 10:46:32","1007.5","11.01","10.72","97.8","7.24","63.9","37.2","50.8","0","26865","1","0","7.55","10.744","16.3"
"170","2016-05-17 10:46:42","1007.5","11.01","10.73","97.9","7.23","63.6","37.2","50.8","0","26868","1","0","7.62","10.834","16.3"
"171","2016-05-17 10:46:52","1007.5","11.01","10.72","97.8","7.24","63.7","37.2","50.8","0","26880","1","0","7.67","10.908","16.3"
"172","2016-05-17 10:47:02","1007.7","11.01","10.72","97.8","7.23","63.4","37.2","50.8","0","26871","1","0","7.67","10.916","16.3"
"173","2016-05-17 10:47:12","1007.5","11.01","10.71","97.7","7.23","63.5","37.2","50.8","0","26879","1","0","7.72","10.986","16.3"
"174","2016-05-17 10:47:22","1007.6","11.01","10.72","97.8","7.23","63.8","37.2","50.7","0","26896","1","0","7.82","11.129","16.3"
"175","2016-05-17 10:47:32","1007.6","11.01","10.71","97.7","7.24","63.5","37.2","50.8","0","26865","1","0","7.96","11.316","16.3"
"176","2016-05-17 10:47:42","1007.8","11.01","10.71","97.7","7.24","63.4","37.2","50.8","0","26877","1","0","7.91","11.248","16.3"
"177","2016-05-17 10:47:52","1007.6","10.99","10.72","97.8","7.24","63.5","37.2","50.7","0","26899","1","0","8","11.384","16.3"
"178","2016-05-17 10:48:02","1007.6","10.97","10.72","97.7","7.24","63.5","37.2","50.7","0","26912","1","0","8.1","11.525","16.3"
"179","2016-05-17 10:48:12","1007.5","10.96","10.71","97.6","7.24","63.4","37.2","50.8","0","26913","1","0","8.22","11.686","16.3"
"180","2016-05-17 10:48:22","1007.5","10.95","10.71","97.6","7.24","63.5","37.1","50.8","0","26925","1","0","8.32","11.828","16.3"
"181","2016-05-17 10:48:32","1007.6","10.92","10.72","97.6","7.23","63.8","37.1","50.7","0","26951","1","0","8.44","12.011","16.3"
"182","2016-05-17 10:48:42","1007.6","10.89","10.7","97.4","7.23","64.1","37","50.7","0","26993","1","0","8.53","12.127","16.2"
"183","2016-05-17 10:48:52","1007.6","10.88","10.71","97.4","7.23","63.8","37","50.7","0","26995","1","0","8.55","12.162","16.2"
"184","2016-05-17 10:49:02","1007.5","10.87","10.7","97.3","7.23","64.1","37","50.7","0","27009","1","0","8.63","12.273","16.2"
"185","2016-05-17 10:49:12","1007.5","10.83","10.69","97.2","7.22","64.5","36.9","50.6","0","27070","1","0","8.81","12.532","16.2"
"186","2016-05-17 10:49:22","1007.7","10.79","10.67","97","7.23","64.2","36.9","50.6","0","27110","1","0","8.86","12.601","16.2"
"187","2016-05-17 10:49:32","1007.7","10.76","10.68","96.9","7.23","63.9","36.9","50.7","0","27105","1","0","8.93","12.7","16.2"
"188","2016-05-17 10:49:42","1007.5","10.75","10.68","96.9","7.24","64","36.9","50.7","0","27103","1","0","8.97","12.759","16.2"
"189","2016-05-17 10:49:52","1007.6","10.73","10.68","96.8","7.23","64.1","36.9","50.7","0","27128","1","0","9","12.797","16.2"
"190","2016-05-17 10:50:02","1007.6","10.72","10.68","96.8","7.23","64.1","36.8","50.6","0","27140","1","0","9.07","12.905","16.2"
"191","2016-05-17 10:50:12","1007.6","10.73","10.7","96.9","7.23","64.4","36.8","50.7","0","27153","1","0","9.11","12.952","16.2"
"192","2016-05-17 10:50:22","1007.6","10.69","10.69","96.9","7.23","64.3","36.9","50.7","0","27135","1","0","9.3","13.233","16.2"
"193","2016-05-17 10:50:32","1007.6","10.69","10.69","96.8","7.21","64.9","36.9","50.7","0","27130","1","0","9.39","13.352","16.1"
"194","2016-05-17 10:50:42","1007.6","10.69","10.69","96.8","7.22","64.7","36.8","50.7","0","27165","1","0","9.42","13.398","16.1"
"195","2016-05-17 10:50:52","1007.7","10.66","10.68","96.7","7.22","64.2","36.8","50.6","0","27181","1","0","9.54","13.57","16.1"
"196","2016-05-17 10:51:02","1007.6","10.64","10.68","96.6","7.21","65.1","36.8","50.6","0","27208","1","0","9.65","13.724","16.1"
"197","2016-05-17 10:51:12","1007.7","10.64","10.67","96.5","7.22","64.3","36.7","50.6","0","27222","1","0","9.77","13.889","16.1"
