"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C."
"18","2019-03-07 10:24:10","1012.5","2.78","13.86","102.5","7.46","53.5","33.5","58.2","0","29848","1","0","2.54","3.762","0.3"
"19","2019-03-07 10:24:20","1012.5","2.76","13.87","102.5","7.47","54","33.5","58.2","0","29852","1","0","2.54","3.768","0.3"
"20","2019-03-07 10:24:30","1012.6","2.76","13.87","102.4","7.48","54.4","33.5","58.2","0","29854","1","0","2.54","3.759","0.3"
"21","2019-03-07 10:24:40","1012.5","2.76","13.86","102.4","7.48","54.8","33.5","58.2","0","29857","1","0","2.54","3.766","0.3"
"22","2019-03-07 10:24:50","1012.6","2.76","13.84","102.2","7.49","55","33.5","58.2","0","29856","1","0","2.54","3.767","0.3"
"23","2019-03-07 10:25:00","1012.5","2.76","13.83","102.2","7.5","54.5","33.5","58.3","0","29840","1","0","2.54","3.761","0.3"
"24","2019-03-07 10:25:10","1012.6","3.12","13.74","102.2","7.43","59.3","33.8","58.2","0","29618","1","0","3.4","4.994","0.3"
"25","2019-03-07 10:25:20","1012.6","3.12","13.61","101.5","7.44","59.7","33.7","57.9","0","29654","1","0","3.13","4.605","0.3"
"26","2019-03-07 10:25:30","1012.5","3.07","13.56","101.1","7.48","58.4","33.7","57.9","0","29662","1","0","3.14","4.614","0.3"
"27","2019-03-07 10:25:40","1012.5","3.07","13.6","101.3","7.5","58.3","33.7","58","0","29662","1","0","3.14","4.612","0.3"
"28","2019-03-07 10:25:50","1012.5","3.07","13.59","101.2","7.51","58.3","33.7","58","0","29655","1","0","3.14","4.621","0.3"
"29","2019-03-07 10:26:00","1012.5","3.07","13.6","101.3","7.52","58.4","33.7","57.9","0","29715","1","0","3.15","4.627","0.3"
"30","2019-03-07 10:26:10","1012.5","3.07","13.6","101.3","7.52","58.5","33.7","58","0","29695","1","0","3.14","4.622","0.3"
"31","2019-03-07 10:26:30","1012.5","3.09","13.61","101.4","7.54","58.7","33.7","58","0","29684","1","0","3.13","4.608","0.3"
"32","2019-03-07 10:26:40","1012.5","3.12","13.6","101.4","7.55","58.8","33.7","57.9","0","29686","1","0","3.14","4.615","0.3"
"33","2019-03-07 10:26:50","1012.5","3.12","13.58","101.3","7.55","59.2","33.7","57.9","0","29669","1","0","3.15","4.633","0.4"
"34","2019-03-07 10:27:00","1012.5","3.12","13.59","101.4","7.55","59.5","33.7","57.9","0","29647","1","0","3.15","4.628","0.4"
"35","2019-03-07 10:27:10","1012.6","3.13","13.58","101.4","7.5","69.5","33.8","58","0","29616","1","0","3.18","4.668","0.4"
"36","2019-03-07 10:27:27","1012.5","3.27","13.35","100","7.47","66.3","34.1","58.2","0","29364","1","0","4.23","6.174","0.3"
"37","2019-03-07 10:27:37","1012.5","3.27","13.22","99","7.45","69.3","34.1","58.3","0","29319","1","0","4.25","6.189","0.3"
"38","2019-03-07 10:27:47","1012.4","3.27","13.05","97.8","7.49","64.9","34","58.2","0","29391","1","0","4.28","6.232","0.3"
"39","2019-03-07 10:27:57","1012.4","3.27","13.01","97.5","7.51","64.1","34","58.2","0","29392","1","0","4.27","6.227","0.3"
"40","2019-03-07 10:28:07","1012.4","3.26","13","97.4","7.52","63.8","34","58.1","0","29407","1","0","4.28","6.233","0.3"
"41","2019-03-07 10:28:17","1012.5","3.26","12.99","97.3","7.52","63.7","34","58.2","0","29380","1","0","4.28","6.232","0.3"
"42","2019-03-07 10:28:27","1012.5","3.26","13","97.3","7.53","63.6","34","58.2","0","29392","1","0","4.28","6.24","0.3"
"43","2019-03-07 10:28:37","1012.5","3.27","13","97.4","7.53","63.6","34","58.2","0","29373","1","0","4.28","6.234","0.3"
"44","2019-03-07 10:28:47","1012.5","3.27","12.99","97.3","7.54","63.3","34","58.2","0","29397","1","0","4.27","6.229","0.2"
"45","2019-03-07 10:28:57","1012.5","3.27","12.98","97.2","7.54","63.6","34.1","58.3","0","29343","1","0","4.28","6.235","0.2"
"46","2019-03-07 10:29:07","1012.5","3.52","12.98","97.2","7.43","71.8","34.1","58.2","0","29353","1","0","4.54","6.614","0.2"
"47","2019-03-07 10:29:17","1012.5","3.86","11.76","89.5","7.45","68","35.3","59.2","0","28309","1","0","4.96","7.199","0.2"
"48","2019-03-07 10:29:27","1012.5","3.83","11.1","84.4","7.47","67.3","35.3","59.3","0","28295","1","0","4.96","7.199","0.2"
"49","2019-03-07 10:29:37","1012.6","3.83","10.93","83.1","7.48","67.3","35.3","59.3","0","28294","1","0","4.95","7.191","0.2"
"50","2019-03-07 10:29:47","1012.6","3.78","10.85","82.4","7.48","67.5","35.3","59.3","0","28314","1","0","4.96","7.205","0.1"
"51","2019-03-07 10:29:57","1012.5","3.78","10.82","82.1","7.48","67.9","35.3","59.3","0","28362","1","0","4.96","7.204","0.1"
"52","2019-03-07 10:30:07","1012.5","3.78","10.77","81.7","7.48","68.2","35.3","59.4","0","28313","1","0","4.96","7.207","0.1"
"53","2019-03-07 10:30:17","1012.5","3.83","10.73","81.5","7.42","70.9","35.3","59.3","0","28359","1","0","4.97","7.214","0.1"
"54","2019-03-07 10:30:27","1012.5","3.93","10.64","81","7.44","70.2","35.4","59.4","0","28209","1","0","4.96","7.213","0"
"55","2019-03-07 10:30:37","1012.5","3.93","10.53","80.3","7.45","70.3","35.5","59.4","0","28178","1","0","4.97","7.218","0"
"56","2019-03-07 10:30:47","1012.5","3.93","10.47","79.8","7.44","70.9","35.5","59.4","0","28172","1","0","4.97","7.214","0"
"57","2019-03-07 10:30:57","1012.5","3.76","10.39","79.1","7.42","72.7","35.2","59","0","28382","1","0","4.96","7.208","0"
"58","2019-03-07 10:31:14","1012.5","3.83","10.49","79.9","7.33","81.7","35.4","59.3","0","28234","1","0","5.4","7.826","0"
"59","2019-03-07 10:31:24","1012.5","3.88","10.47","79.6","7.32","77.9","35.2","59.1","0","28415","1","0","5.4","7.831","0"
"60","2019-03-07 10:31:34","1012.5","3.93","10.4","79.1","7.35","76.8","35.5","59.5","0","28190","1","0","5.85","8.477","0"
"61","2019-03-07 10:31:44","1012.5","4","10.17","77.5","7.36","76.7","35.5","59.5","0","28135","1","0","6.11","8.837","-0.1"
"62","2019-03-07 10:31:54","1012.5","4.04","9.92","77.5","7.33","77.1","35.7","59.6","0","28009","1","0","6.1","8.834","-0.1"
"63","2019-03-07 10:32:11","1012.5","4.04","9.64","73.7","7.38","77.9","35.7","59.6","0","28002","1","0","6.12","8.852","-0.1"
"64","2019-03-07 10:32:21","1012.5","4.03","9.59","73.3","7.38","76.9","35.7","59.5","0","28012","1","0","6.12","8.859","-0.2"
"65","2019-03-07 10:32:38","1012.6","4.06","9.55","73","7.37","79.2","35.7","59.5","0","28020","1","0","6.12","8.855","-0.2"
"66","2019-03-07 10:32:48","1012.6","4.05","9.52","72.8","7.37","78.3","35.7","59.5","0","28019","1","0","6.12","8.861","-0.2"
"67","2019-03-07 10:32:58","1012.6","4.05","9.5","72.6","7.37","77.6","35.7","59.6","0","27990","1","0","6.12","8.861","-0.2"
"68","2019-03-07 10:33:08","1012.5","4.04","9.47","72.4","7.36","77","35.7","59.6","0","27992","1","0","6.13","8.868","-0.2"
"69","2019-03-07 10:33:18","1012.5","4.05","9.46","72.3","7.36","76.6","35.8","59.6","0","27971","1","0","6.12","8.851","-0.2"
"70","2019-03-07 10:33:28","1012.5","4.08","9.46","72.3","7.25","82.2","35.7","59.6","0","27978","1","0","6.72","9.714","-0.2"
"71","2019-03-07 10:33:38","1012.5","4.08","9.35","71.6","7.26","81.7","35.8","59.6","0","27951","1","0","6.93","10.014","-0.2"
"72","2019-03-07 10:33:48","1012.6","4.09","9.33","71.4","7.26","79.2","35.8","59.6","0","27950","1","0","6.96","10.055","-0.2"
"73","2019-03-07 10:33:58","1012.5","4.09","9.3","71.2","7.29","77.9","35.8","59.6","0","27928","1","0","6.99","10.095","-0.2"
"74","2019-03-07 10:34:08","1012.5","4.08","9.3","71.1","7.27","78.8","35.8","59.6","0","27956","1","0","6.99","10.098","-0.2"
"75","2019-03-07 10:34:18","1012.6","4.09","9.3","71.2","7.29","77.5","35.8","59.6","0","27959","1","0","7","10.101","-0.2"
"76","2019-03-07 10:34:28","1012.5","4.08","9.3","71.2","7.29","77","35.8","59.6","0","27947","1","0","7.02","10.13","-0.2"
"77","2019-03-07 10:34:38","1012.5","4.08","9.3","71.2","7.29","76.8","35.8","59.6","0","27947","1","0","7.01","10.125","-0.2"
"78","2019-03-07 10:34:48","1012.5","4.08","9.3","71.2","7.29","76.7","35.8","59.6","0","27960","1","0","7.03","10.146","-0.2"
"79","2019-03-07 10:34:58","1012.6","4.08","9.3","71.2","7.29","76.5","35.7","59.5","0","27976","1","0","7.02","10.129","-0.1"
"80","2019-03-07 10:35:08","1012.6","4.08","9.3","71.2","7.29","76.5","35.8","59.6","0","27945","1","0","7.02","10.138","-0.1"
"81","2019-03-07 10:35:18","1012.6","4.08","9.3","71.2","7.27","82.1","35.8","59.6","0","27962","1","0","7.02","10.131","-0.1"
"82","2019-03-07 10:35:28","1012.6","4.1","9.3","71.1","7.16","81","35.8","59.6","0","27919","1","0","7.69","11.084","-0.1"
"83","2019-03-07 10:35:38","1012.6","4.13","9.26","71","7.15","80.8","35.9","59.7","0","27869","1","0","8.3","11.96","-0.1"
"84","2019-03-07 10:35:48","1012.5","4.13","9.2","70.5","7.2","79.2","36","59.8","0","27787","1","0","7.93","11.426","-0.1"
"85","2019-03-07 10:35:58","1012.6","4.12","9.18","70.3","7.23","77.7","35.8","59.6","0","27895","1","0","7.96","11.474","-0.1"
"86","2019-03-07 10:36:08","1012.6","4.11","9.18","70.4","7.24","77.4","35.9","59.7","0","27866","1","0","7.97","11.481","-0.1"
"87","2019-03-07 10:36:18","1012.6","4.11","9.18","70.3","7.24","77.1","35.9","59.7","0","27847","1","0","7.96","11.478","0"
"88","2019-03-07 10:36:28","1012.6","4.11","9.19","70.4","7.24","77","35.9","59.7","0","27874","1","0","7.96","11.468","0"
"89","2019-03-07 10:36:38","1012.6","4.11","9.19","70.4","7.23","76.9","35.9","59.7","0","27889","1","0","7.98","11.501","0"
"90","2019-03-07 10:36:48","1012.5","4.11","9.19","70.4","7.23","76.9","35.9","59.7","0","27850","1","0","7.97","11.488","0"
"91","2019-03-07 10:37:08","1012.6","4.11","9.2","70.4","7.22","80.8","35.9","59.7","0","27870","1","0","7.98","11.503","0"
"92","2019-03-07 10:37:18","1012.6","4.1","9.2","70.4","7.22","79.9","35.9","59.7","0","27851","1","0","7.98","11.506","0"
"93","2019-03-07 10:37:28","1012.5","4.11","9.2","70.5","7.22","79.2","35.9","59.7","0","27877","1","0","7.98","11.507","0"
"94","2019-03-07 10:37:39","1012.5","4.12","9.21","70.5","7.14","81.9","35.9","59.7","0","27861","1","0","8","11.527","0.1"
"95","2019-03-07 10:37:48","1012.6","4.14","9.19","70.4","7.07","83.8","36.1","60.1","0","27666","1","0","8.93","12.849","0.1"
"96","2019-03-07 10:37:58","1012.5","4.18","9.04","69.3","7.13","80.9","36.4","60.5","0","27446","1","0","9.24","13.287","0.1"
"97","2019-03-07 10:38:08","1012.5","4.18","8.9","68.3","7.15","79.5","36.4","60.5","0","27455","1","0","9.24","13.3","0.1"
"98","2019-03-07 10:38:18","1012.5","4.18","8.85","67.9","7.16","78.8","36.3","60.3","0","27510","1","0","9.25","13.304","0.1"
"99","2019-03-07 10:38:28","1012.6","4.18","8.82","67.7","7.16","78.4","36.4","60.5","0","27453","1","0","9.25","13.303","0.2"
"100","2019-03-07 10:38:38","1012.5","4.17","8.81","67.6","7.16","78.1","36.4","60.5","0","27468","1","0","9.25","13.313","0.2"
"101","2019-03-07 10:38:48","1012.6","4.17","8.8","67.5","7.16","78","36.4","60.4","0","27500","1","0","9.25","13.307","0.2"
"102","2019-03-07 10:38:58","1012.6","4.17","8.78","67.4","7.16","77.8","36.4","60.5","0","27464","1","0","9.25","13.314","0.2"
"103","2019-03-07 10:39:08","1012.6","4.17","8.78","67.3","7.15","77.6","36.4","60.4","0","27485","1","0","9.25","13.303","0.3"
"104","2019-03-07 10:39:18","1012.5","4.17","8.77","67.3","7.15","77.5","36.4","60.4","0","27501","1","0","9.27","13.334","0.3"
"105","2019-03-07 10:39:28","1012.6","4.17","8.76","67.2","7.15","77.6","36.4","60.5","0","27449","1","0","9.28","13.344","0.3"
"106","2019-03-07 10:39:38","1012.5","4.17","8.75","67.1","7.1","79.7","36.3","60.3","0","27518","1","0","9.29","13.361","0.3"
"107","2019-03-07 10:39:48","1012.5","4.18","8.74","67.1","7.11","78.9","36.5","60.6","0","27417","1","0","9.29","13.361","0.3"
"108","2019-03-07 10:39:58","1012.5","4.18","8.75","67.1","7.11","78.5","36.4","60.5","0","27437","1","0","9.29","13.359","0.4"
"109","2019-03-07 10:40:08","1012.5","4.21","8.75","67.2","6.99","84.8","36.5","60.6","0","27419","1","0","9.36","13.458","0.4"
"110","2019-03-07 10:40:18","1012.4","4.23","8.64","66.4","7.06","80.1","36.7","60.8","0","27245","1","0","9.98","14.351","0.4"
"111","2019-03-07 10:40:28","1012.4","4.23","8.54","65.6","7.05","80.3","36.7","60.9","0","27233","1","0","10.01","14.387","0.4"
"112","2019-03-07 10:40:48","1012.5","4.23","8.4","64.6","7.05","79.6","36.7","60.9","0","27224","1","0","10.07","14.475","0.4"
"113","2019-03-07 10:40:58","1012.5","4.23","8.38","64.4","7.06","78.7","36.7","60.9","0","27228","1","0","10.08","14.488","0.5"
"114","2019-03-07 10:41:08","1012.4","4.23","8.37","64.3","7.04","79.7","36.7","60.8","0","27243","1","0","10.09","14.496","0.5"
"115","2019-03-07 10:41:18","1012.5","4.23","8.33","64","7.05","79.1","36.7","60.9","0","27229","1","0","10.08","14.493","0.5"
"116","2019-03-07 10:41:28","1012.5","4.23","8.33","64","7.05","78.7","36.7","60.9","0","27226","1","0","10.09","14.5","0.6"
"117","2019-03-07 10:41:38","1012.5","4.25","8.33","64","6.96","83.1","36.7","60.9","0","27211","1","0","10.08","14.489","0.7"
"118","2019-03-07 10:41:49","1012.5","4.28","8.18","62.9","7.02","79.7","36.9","61","0","27131","1","0","10.57","15.19","0.8"
"119","2019-03-07 10:41:58","1012.5","4.27","8.07","62.1","7.03","82.9","36.9","61.1","0","27072","1","0","10.59","15.207","0.9"
"120","2019-03-07 10:42:08","1012.6","4.25","8.06","62","7.03","78.5","36.8","60.9","0","27204","1","0","10.13","14.563","1"
"121","2019-03-07 10:42:18","1012.5","4.26","8.08","62.2","6.92","82.8","36.8","61","0","27166","1","0","10.51","15.099","1.1"
"122","2019-03-07 10:42:28","1012.5","4.31","8.03","61.8","6.9","83.5","37","61.1","0","27059","1","0","11.25","16.155","1.3"
"123","2019-03-07 10:42:38","1012.4","4.32","7.8","60.1","6.97","80.2","37.1","61.3","0","26967","1","0","11.57","16.607","1.4"
"124","2019-03-07 10:42:48","1012.3","4.32","7.7","59.3","6.99","79.2","37.1","61.3","0","26980","1","0","11.58","16.628","1.5"
"125","2019-03-07 10:42:58","1012.3","4.31","7.67","59.1","6.99","78.7","37.1","61.2","0","26990","1","0","11.59","16.633","1.6"
"126","2019-03-07 10:43:08","1012.3","4.31","7.66","59","6.99","78.5","37.1","61.3","0","26989","1","0","11.58","16.624","1.7"
"127","2019-03-07 10:43:18","1012.3","4.3","7.64","58.9","6.99","78.4","37.1","61.3","0","26986","1","0","11.59","16.634","1.8"
"128","2019-03-07 10:43:28","1012.3","4.3","7.63","58.8","6.99","78.3","37.1","61.3","0","26983","1","0","11.59","16.637","1.9"
"129","2019-03-07 10:43:38","1012.2","4.3","7.63","58.7","6.99","78.3","37.1","61.3","0","26986","1","0","11.59","16.639","2"
"130","2019-03-07 10:43:48","1012.3","4.33","7.62","58.7","6.9","81.9","37.1","61.3","0","26982","1","0","12.1","17.354","2.1"
"131","2019-03-07 10:43:58","1012.3","4.33","7.58","58.4","6.93","80.7","37.1","61.3","0","26963","1","0","12.1","17.357","2.2"
"132","2019-03-07 10:44:08","1012.3","4.33","7.55","58.2","6.92","80.8","37","61.2","0","26991","1","0","12.12","17.386","2.2"
"133","2019-03-07 10:44:18","1012.3","4.33","7.54","58.1","6.94","79.7","37.1","61.3","0","26945","1","0","12.11","17.38","2.3"
"134","2019-03-07 10:44:28","1012.3","4.33","7.54","58.1","6.94","79.2","37.1","61.3","0","26939","1","0","12.11","17.38","2.4"
"135","2019-03-07 10:44:38","1012.3","4.33","7.54","58.1","6.95","78.8","37.1","61.3","0","26971","1","0","12.12","17.387","2.5"
"136","2019-03-07 10:44:48","1012.2","4.33","7.53","58","6.95","78.7","37.1","61.3","0","26952","1","0","12.12","17.387","2.6"
"137","2019-03-07 10:44:58","1012.2","4.33","7.53","58.1","6.94","78.6","37.1","61.3","0","26951","1","0","12.13","17.407","2.7"
"138","2019-03-07 10:45:08","1012.2","4.33","7.53","58","6.91","80.2","37.1","61.3","0","26972","1","0","12.15","17.425","2.8"
"139","2019-03-07 10:45:18","1012.2","4.33","7.53","58","6.91","79.6","37.2","61.4","0","26914","1","0","12.14","17.415","2.9"
"140","2019-03-07 10:45:28","1012.2","4.33","7.53","58","6.92","79.3","37","61.2","0","26994","1","0","12.14","17.425","3"
"141","2019-03-07 10:45:38","1012.2","4.33","7.53","58.1","6.85","81.9","37.1","61.2","0","26978","1","0","12.14","18.474","3.1"
"142","2019-03-07 10:45:48","1012.2","4.33","7.54","58.1","6.86","82.7","37.1","61.3","0","26953","1","0","12.89","18.48","3.2"
"143","2019-03-07 10:46:05","1012.3","4.33","7.54","58.1","6.87","83.4","37.1","61.2","0","26976","1","0","13","18.643","3.4"
"144","2019-03-07 10:46:22","1012.2","4.33","7.54","58.1","6.88","84.7","37.1","61.3","0","26943","1","0","13","18.638","3.6"
"145","2019-03-07 10:46:32","1012.2","4.33","7.53","58.1","6.89","83.2","37.1","61.3","0","26954","1","0","12.99","18.631","3.7"
"146","2019-03-07 10:46:42","1012.2","4.33","7.54","58.1","6.89","82.3","37.1","61.3","0","26958","1","0","13","18.647","3.8"
"147","2019-03-07 10:46:52","1012.1","4.33","7.54","58.1","6.89","81.5","37.1","61.3","0","26949","1","0","13","18.642","3.9"
"148","2019-03-07 10:47:02","1012.1","4.33","7.54","58.1","6.88","81.2","37.1","61.3","0","26960","1","0","13.01","18.654","4"
"149","2019-03-07 10:47:12","1012.1","4.33","7.54","58.1","6.88","80.7","37.1","61.3","0","26957","1","0","13.03","18.677","4.1"
"150","2019-03-07 10:47:22","1012.2","4.33","7.54","58.1","6.77","86.3","37.1","61.3","0","26955","1","0","13.04","18.705","4.2"
"151","2019-03-07 10:47:32","1012.1","4.34","7.54","58.1","6.77","84.4","37.1","61.3","0","26950","1","0","13.83","19.828","4.3"
"152","2019-03-07 10:47:42","1012.1","4.33","7.53","58","6.8","82.8","37.1","61.4","0","26921","1","0","14.07","20.169","4.4"
"153","2019-03-07 10:47:52","1012.1","4.33","7.51","57.9","6.8","84","37.2","61.4","0","26905","1","0","14.08","20.18","4.5"
"154","2019-03-07 10:48:02","1012.1","4.33","7.5","57.8","6.82","81.2","37.1","61.4","0","26926","1","0","14.09","20.198","4.5"
"155","2019-03-07 10:48:12","1012.1","4.33","7.49","57.8","6.82","81.2","37.2","61.4","0","26913","1","0","14.11","20.218","4.6"
"156","2019-03-07 10:48:22","1012","4.34","7.49","57.8","6.83","80.4","37.2","61.4","0","26898","1","0","14.1","20.206","4.7"
"157","2019-03-07 10:48:32","1012.1","4.33","7.49","57.7","6.84","79.9","37.1","61.4","0","26923","1","0","14.1","20.204","4.8"
"158","2019-03-07 10:48:42","1012","4.33","7.49","57.7","6.84","82.9","37.1","61.3","0","26959","1","0","14.1","20.2","4.9"
"159","2019-03-07 10:48:52","1012","4.34","7.49","57.7","6.81","80.8","37.1","61.3","0","26939","1","0","14.07","20.167","4.9"
"160","2019-03-07 10:49:02","1012","4.34","7.48","57.7","6.77","82.2","37.1","61.4","0","26921","1","0","14.75","21.132","5"
"161","2019-03-07 10:49:12","1012.1","4.33","7.48","57.7","6.8","84.1","37.1","61.3","0","26935","1","0","14.75","21.129","5.1"
"162","2019-03-07 10:49:22","1012.1","4.34","7.49","57.7","6.77","81.7","37.2","61.4","0","26891","1","0","14.98","21.457","5.1"
"163","2019-03-07 10:49:32","1012.1","4.33","7.47","57.6","6.77","81.5","37.2","61.4","0","26904","1","0","15","21.49","5.2"
"164","2019-03-07 10:49:42","1012","4.34","7.48","57.7","6.78","81","37.2","61.4","0","26911","1","0","15.02","21.515","5.3"
"165","2019-03-07 10:49:52","1012","4.34","7.48","57.6","6.79","80.2","37.2","61.4","0","26913","1","0","15.03","21.534","5.3"
"166","2019-03-07 10:50:02","1012","4.33","7.48","57.6","6.8","79.7","37.2","61.4","0","26887","1","0","15.04","21.537","5.4"
"167","2019-03-07 10:50:22","1012","4.33","7.47","57.6","6.7","83","37.2","61.4","0","26909","1","0","15.04","21.541","5.5"
"168","2019-03-07 10:50:32","1012","4.34","7.47","57.6","6.75","81.4","37.2","61.4","0","26898","1","0","15.03","21.528","5.6"
"169","2019-03-07 10:50:42","1012","4.33","7.47","57.6","6.77","80.4","37.2","61.4","0","26915","1","0","15.06","21.572","5.6"
"170","2019-03-07 10:50:52","1012","4.34","7.47","57.6","6.76","80.8","37.2","61.4","0","26889","1","0","15.06","21.571","5.6"
"171","2019-03-07 10:51:02","1012.1","4.33","7.47","57.6","6.72","82.1","37.1","61.3","0","26941","1","0","15.07","21.584","5.7"
"172","2019-03-07 10:51:12","1012","4.33","7.47","57.6","6.71","82.2","37.2","61.4","0","26890","1","0","15.07","21.582","5.7"
"173","2019-03-07 10:51:22","1012","4.34","7.47","57.6","6.75","83.2","37.2","61.4","0","26889","1","0","15.07","21.579","5.8"
"174","2019-03-07 10:51:32","1012.1","4.33","7.47","57.6","6.74","83.4","37.1","61.3","0","26943","1","0","15.05","21.561","5.8"
"175","2019-03-07 10:51:52","1012.1","4.34","7.45","57.4","6.66","84.4","37.2","61.5","0","26867","1","0","15.86","22.708","5.9"
"176","2019-03-07 10:52:09","1012","4.34","7.42","57.2","6.66","86.4","37.2","61.4","0","26890","1","0","15.84","22.684","6"
"177","2019-03-07 10:52:20","1012.1","4.34","7.4","57.1","6.73","83","37.2","61.5","0","26857","1","0","16.08","23.016","6"
"178","2019-03-07 10:52:29","1012","4.34","7.4","57","6.74","81.8","37.2","61.5","0","26859","1","0","16.06","22.992","6.1"
"179","2019-03-07 10:52:40","1012","4.34","7.39","57","6.75","81.1","37.2","61.5","0","26866","1","0","16.07","23.004","6.1"
"180","2019-03-07 10:52:49","1012","4.34","7.39","57","6.72","81.8","37.2","61.5","0","26850","1","0","16.07","23.006","6.2"
"181","2019-03-07 10:53:09","1012","4.34","7.39","57","6.74","80.5","37.3","61.5","0","26840","1","0","16.06","22.996","6.3"
"182","2019-03-07 10:53:19","1012","4.34","7.39","57","6.74","86.1","37.2","61.5","0","26860","1","0","16.06","22.996","6.4"
"183","2019-03-07 10:53:29","1012","4.44","7.34","56.7","6.64","84.4","37.4","61.7","0","26732","1","0","16.93","24.228","6.4"
"184","2019-03-07 10:53:39","1012","4.46","6.74","52.1","6.67","82.1","38.3","63","0","26138","1","0","17.03","24.371","6.5"
"185","2019-03-07 10:53:49","1012","4.45","6.45","49.9","6.7","80.6","38.2","63","0","26146","1","0","17.04","24.383","6.5"
"186","2019-03-07 10:53:59","1012","4.45","6.37","49.2","6.64","82.4","38.3","63","0","26133","1","0","17.04","24.381","6.6"
"187","2019-03-07 10:54:09","1011.9","4.46","6.28","48.5","6.67","81","38.1","62.7","0","26264","1","0","17.04","24.389","6.6"
"188","2019-03-07 10:54:19","1011.9","4.47","6.24","48.2","6.65","81.2","38.2","62.8","0","26207","1","0","17.08","24.447","6.7"
"189","2019-03-07 10:54:29","1011.9","4.47","6.17","47.7","6.64","81.3","38.1","62.7","0","26255","1","0","17.08","24.449","6.7"
"190","2019-03-07 10:54:39","1011.9","4.47","6.15","47.5","6.66","80.3","38.1","62.7","0","26230","1","0","17.11","24.485","6.8"
"191","2019-03-07 10:54:49","1012","4.47","6.14","47.5","6.67","79.4","38.1","62.7","0","26226","1","0","17.12","24.497","6.8"
"192","2019-03-07 10:54:59","1011.9","4.47","6.14","47.5","6.68","78.9","38.2","62.8","0","26192","1","0","17.12","24.496","6.8"
"193","2019-03-07 10:55:09","1011.9","4.47","6.14","47.5","6.68","78.6","38.1","62.7","0","26235","1","0","17.12","24.502","6.9"
"194","2019-03-07 10:55:19","1011.9","4.51","6.14","47.5","6.58","83.4","38.1","62.7","0","26253","1","0","17.32","24.781","6.9"
"195","2019-03-07 10:55:30","1011.9","4.53","5.97","46.3","6.6","81.1","41.5","68.2","0","24083","1","0","17.68","25.297","6.9"
"196","2019-03-07 10:55:39","1011.9","4.54","5.85","45.3","6.6","79","41.3","67.8","0","24237","1","0","17.71","25.335","6.9"
