"Timestamp","Temp","RDO","RDO.Sat","Depth","Datetime","Date","Time","id"
"2016-04-19 09:48:09",7.24,12.49,104.1,0.62,2016-04-19 09:48:09,2016-04-19,09:48:09,1
"2016-04-19 09:48:16",7.22,12.53,104.3,0.62,2016-04-19 09:48:16,2016-04-19,09:48:16,2
"2016-04-19 09:48:26",7.16,12.53,104.2,0.61,2016-04-19 09:48:26,2016-04-19,09:48:26,3
"2016-04-19 09:48:36",7.13,12.54,104.3,0.62,2016-04-19 09:48:36,2016-04-19,09:48:36,4
"2016-04-19 09:48:46",7.08,12.55,104.3,1.14,2016-04-19 09:48:46,2016-04-19,09:48:46,5
"2016-04-19 09:48:55",7.08,12.57,104.3,1.33,2016-04-19 09:48:55,2016-04-19,09:48:55,6
"2016-04-19 09:49:06",7.08,12.57,104.3,1.48,2016-04-19 09:49:06,2016-04-19,09:49:06,7
"2016-04-19 09:49:16",7.06,12.56,104.2,1.64,2016-04-19 09:49:16,2016-04-19,09:49:16,8
"2016-04-19 09:49:26",7.03,12.56,104.2,1.86,2016-04-19 09:49:26,2016-04-19,09:49:26,9
"2016-04-19 09:49:36",7,12.58,104.2,2.21,2016-04-19 09:49:36,2016-04-19,09:49:36,10
"2016-04-19 09:49:45",6.98,12.58,104.1,2.41,2016-04-19 09:49:45,2016-04-19,09:49:45,11
"2016-04-19 09:49:56",6.94,12.58,104.1,2.79,2016-04-19 09:49:56,2016-04-19,09:49:56,12
"2016-04-19 09:50:06",6.94,12.58,104.1,3.01,2016-04-19 09:50:06,2016-04-19,09:50:06,13
"2016-04-19 09:50:16",6.93,12.58,104,3.22,2016-04-19 09:50:16,2016-04-19,09:50:16,14
"2016-04-19 09:50:26",6.88,12.57,103.9,3.41,2016-04-19 09:50:26,2016-04-19,09:50:26,15
"2016-04-19 09:50:36",6.86,12.57,103.8,3.73,2016-04-19 09:50:36,2016-04-19,09:50:36,16
"2016-04-19 09:50:46",6.85,12.59,104,3.96,2016-04-19 09:50:46,2016-04-19,09:50:46,17
"2016-04-19 09:50:55",6.83,12.61,104,4.07,2016-04-19 09:50:55,2016-04-19,09:50:55,18
"2016-04-19 09:51:06",6.83,12.61,104,4.15,2016-04-19 09:51:06,2016-04-19,09:51:06,19
"2016-04-19 09:51:16",6.8,12.61,104,4.37,2016-04-19 09:51:16,2016-04-19,09:51:16,20
"2016-04-19 09:51:26",6.79,12.63,104.1,4.53,2016-04-19 09:51:26,2016-04-19,09:51:26,21
"2016-04-19 09:51:36",6.78,12.62,104,4.86,2016-04-19 09:51:36,2016-04-19,09:51:36,22
"2016-04-19 09:51:45",6.77,12.63,104.1,5.13,2016-04-19 09:51:45,2016-04-19,09:51:45,23
"2016-04-19 09:51:56",6.76,12.62,104,5.13,2016-04-19 09:51:56,2016-04-19,09:51:56,24
"2016-04-19 09:52:06",6.73,12.62,103.8,5.36,2016-04-19 09:52:06,2016-04-19,09:52:06,25
"2016-04-19 09:52:16",6.65,12.59,103.5,5.58,2016-04-19 09:52:16,2016-04-19,09:52:16,26
"2016-04-19 09:52:26",6.64,12.58,103.2,5.86,2016-04-19 09:52:26,2016-04-19,09:52:26,27
"2016-04-19 09:52:36",6.59,12.55,103,6.11,2016-04-19 09:52:36,2016-04-19,09:52:36,28
"2016-04-19 09:52:46",6.56,12.55,102.9,6.42,2016-04-19 09:52:46,2016-04-19,09:52:46,29
"2016-04-19 09:52:55",6.53,12.55,102.8,6.63,2016-04-19 09:52:55,2016-04-19,09:52:55,30
"2016-04-19 09:53:06",6.49,12.54,102.6,6.84,2016-04-19 09:53:06,2016-04-19,09:53:06,31
"2016-04-19 09:53:16",6.45,12.53,102.4,7.13,2016-04-19 09:53:16,2016-04-19,09:53:16,32
"2016-04-19 09:53:26",6.44,12.52,102.3,7.34,2016-04-19 09:53:26,2016-04-19,09:53:26,33
"2016-04-19 09:53:36",6.39,12.52,102.2,7.55,2016-04-19 09:53:36,2016-04-19,09:53:36,34
"2016-04-19 09:53:45",6.39,12.53,102.2,7.75,2016-04-19 09:53:45,2016-04-19,09:53:45,35
"2016-04-19 09:53:56",6.37,12.52,102.1,7.98,2016-04-19 09:53:56,2016-04-19,09:53:56,36
"2016-04-19 09:54:06",6.35,12.51,102,8.01,2016-04-19 09:54:06,2016-04-19,09:54:06,37
"2016-04-19 09:54:16",6.35,12.54,102.2,8.01,2016-04-19 09:54:16,2016-04-19,09:54:16,38
"2016-04-19 09:54:26",6.34,12.53,102.1,8.28,2016-04-19 09:54:26,2016-04-19,09:54:26,39
"2016-04-19 09:54:36",6.3,12.53,102,8.44,2016-04-19 09:54:36,2016-04-19,09:54:36,40
"2016-04-19 09:54:46",6.29,12.53,102,8.64,2016-04-19 09:54:46,2016-04-19,09:54:46,41
"2016-04-19 09:54:55",6.25,12.52,101.8,8.97,2016-04-19 09:54:55,2016-04-19,09:54:55,42
"2016-04-19 09:55:06",6.25,12.53,101.8,9.11,2016-04-19 09:55:06,2016-04-19,09:55:06,43
"2016-04-19 09:55:16",6.25,12.53,101.8,9.38,2016-04-19 09:55:16,2016-04-19,09:55:16,44
"2016-04-19 09:55:26",6.22,12.52,101.7,9.6,2016-04-19 09:55:26,2016-04-19,09:55:26,45
"2016-04-19 09:55:36",6.23,12.51,101.6,9.67,2016-04-19 09:55:36,2016-04-19,09:55:36,46
"2016-04-19 09:55:45",6.2,12.52,101.7,9.9,2016-04-19 09:55:45,2016-04-19,09:55:45,47
"2016-04-19 09:55:56",6.2,12.51,101.6,10.21,2016-04-19 09:55:56,2016-04-19,09:55:56,48
"2016-04-19 09:56:05",6.2,12.5,101.5,10.2,2016-04-19 09:56:05,2016-04-19,09:56:05,49
"2016-04-19 09:56:16",6.17,12.49,101.3,10.49,2016-04-19 09:56:16,2016-04-19,09:56:16,50
"2016-04-19 09:56:26",6.15,12.49,101.3,10.83,2016-04-19 09:56:26,2016-04-19,09:56:26,51
"2016-04-19 09:56:36",6.1,12.46,101,11.13,2016-04-19 09:56:36,2016-04-19,09:56:36,52
"2016-04-19 09:56:46",6.05,12.44,100.7,11.34,2016-04-19 09:56:46,2016-04-19,09:56:46,53
"2016-04-19 09:56:56",6.05,12.46,100.7,11.53,2016-04-19 09:56:56,2016-04-19,09:56:56,54
"2016-04-19 09:57:06",6.05,12.44,100.6,11.69,2016-04-19 09:57:06,2016-04-19,09:57:06,55
"2016-04-19 09:57:16",6.03,12.45,100.7,11.87,2016-04-19 09:57:16,2016-04-19,09:57:16,56
"2016-04-19 09:57:26",6,12.47,100.7,12.12,2016-04-19 09:57:26,2016-04-19,09:57:26,57
"2016-04-19 09:57:36",5.98,12.47,100.7,12.3,2016-04-19 09:57:36,2016-04-19,09:57:36,58
"2016-04-19 09:57:46",5.98,12.46,100.6,12.45,2016-04-19 09:57:46,2016-04-19,09:57:46,59
"2016-04-19 09:57:56",5.96,12.48,100.7,12.76,2016-04-19 09:57:56,2016-04-19,09:57:56,60
"2016-04-19 09:58:05",5.96,12.48,100.7,12.89,2016-04-19 09:58:05,2016-04-19,09:58:05,61
"2016-04-19 09:58:16",5.96,12.48,100.7,13.15,2016-04-19 09:58:16,2016-04-19,09:58:16,62
"2016-04-19 09:58:26",5.95,12.48,100.7,13.45,2016-04-19 09:58:26,2016-04-19,09:58:26,63
"2016-04-19 09:58:36",5.95,12.48,100.7,13.54,2016-04-19 09:58:36,2016-04-19,09:58:36,64
"2016-04-19 09:58:46",5.95,12.48,100.7,13.7,2016-04-19 09:58:46,2016-04-19,09:58:46,65
"2016-04-19 09:58:55",5.95,12.49,100.8,13.87,2016-04-19 09:58:55,2016-04-19,09:58:55,66
"2016-04-19 09:59:06",5.95,12.49,100.8,14.05,2016-04-19 09:59:06,2016-04-19,09:59:06,67
"2016-04-19 09:59:15",5.95,12.49,100.8,14.16,2016-04-19 09:59:15,2016-04-19,09:59:15,68
"2016-04-19 09:59:26",5.95,12.49,100.8,14.34,2016-04-19 09:59:26,2016-04-19,09:59:26,69
"2016-04-19 09:59:36",5.91,12.49,100.7,14.57,2016-04-19 09:59:36,2016-04-19,09:59:36,70
"2016-04-19 09:59:45",5.89,12.5,100.7,14.86,2016-04-19 09:59:45,2016-04-19,09:59:45,71
"2016-04-19 09:59:56",5.88,12.47,100.5,15.05,2016-04-19 09:59:56,2016-04-19,09:59:56,72
"2016-04-19 10:00:06",5.86,12.46,100.3,15.28,2016-04-19 10:00:06,2016-04-19,10:00:06,73
"2016-04-19 10:00:16",5.85,12.45,100.2,15.51,2016-04-19 10:00:16,2016-04-19,10:00:16,74
"2016-04-19 10:00:26",5.85,12.45,100.2,15.52,2016-04-19 10:00:26,2016-04-19,10:00:26,75
"2016-04-19 10:00:36",5.85,12.45,100.2,15.53,2016-04-19 10:00:36,2016-04-19,10:00:36,76
"2016-04-19 10:00:46",5.84,12.45,100.1,15.79,2016-04-19 10:00:46,2016-04-19,10:00:46,77
"2016-04-19 10:00:55",5.82,12.43,100,15.93,2016-04-19 10:00:55,2016-04-19,10:00:55,78
"2016-04-19 10:01:06",5.81,12.44,100,16.19,2016-04-19 10:01:06,2016-04-19,10:01:06,79
"2016-04-19 10:01:16",5.8,12.42,99.8,16.42,2016-04-19 10:01:16,2016-04-19,10:01:16,80
"2016-04-19 10:01:26",5.78,12.4,99.7,16.68,2016-04-19 10:01:26,2016-04-19,10:01:26,81
"2016-04-19 10:01:36",5.77,12.41,99.7,16.85,2016-04-19 10:01:36,2016-04-19,10:01:36,82
"2016-04-19 10:01:46",5.76,12.41,99.6,17.05,2016-04-19 10:01:46,2016-04-19,10:01:46,83
"2016-04-19 10:01:56",5.76,12.4,99.6,17.31,2016-04-19 10:01:56,2016-04-19,10:01:56,84
"2016-04-19 10:02:05",5.76,12.4,99.5,17.52,2016-04-19 10:02:05,2016-04-19,10:02:05,85
"2016-04-19 10:02:16",5.76,12.39,99.5,17.68,2016-04-19 10:02:16,2016-04-19,10:02:16,86
"2016-04-19 10:02:26",5.75,12.37,99.3,17.86,2016-04-19 10:02:26,2016-04-19,10:02:26,87
"2016-04-19 10:02:36",5.72,12.36,99.1,18.2,2016-04-19 10:02:36,2016-04-19,10:02:36,88
"2016-04-19 10:02:46",5.71,12.32,98.8,18.38,2016-04-19 10:02:46,2016-04-19,10:02:46,89
"2016-04-19 10:02:55",5.69,12.28,98.5,18.62,2016-04-19 10:02:55,2016-04-19,10:02:55,90
"2016-04-19 10:03:06",5.67,12.2,97.7,18.78,2016-04-19 10:03:06,2016-04-19,10:03:06,91
"2016-04-19 10:03:16",5.66,12.16,97.4,18.85,2016-04-19 10:03:16,2016-04-19,10:03:16,92
"2016-04-19 10:03:26",5.66,12.13,97.1,19.05,2016-04-19 10:03:26,2016-04-19,10:03:26,93
"2016-04-19 10:03:36",5.66,12.1,96.9,19.08,2016-04-19 10:03:36,2016-04-19,10:03:36,94
"2016-04-19 10:03:46",5.66,12.09,96.8,19.11,2016-04-19 10:03:46,2016-04-19,10:03:46,95
"04/27/2016 08:44",8.57,11.97,103.6,0.57,2016-04-27 08:44:00,2016-04-27,08:44:00,96
"04/27/2016 08:44",8.6,11.97,103.6,0.57,2016-04-27 08:44:00,2016-04-27,08:44:00,97
"04/27/2016 08:44",8.64,11.94,103.5,0.65,2016-04-27 08:44:00,2016-04-27,08:44:00,98
"04/27/2016 08:44",8.66,11.92,103.4,0.92,2016-04-27 08:44:00,2016-04-27,08:44:00,99
"04/27/2016 08:45",8.66,11.91,103.3,1.02,2016-04-27 08:45:00,2016-04-27,08:45:00,100
"04/27/2016 08:45",8.67,11.9,103.3,1.18,2016-04-27 08:45:00,2016-04-27,08:45:00,101
"04/27/2016 08:45",8.67,11.91,103.4,1.27,2016-04-27 08:45:00,2016-04-27,08:45:00,102
"04/27/2016 08:45",8.68,11.9,103.3,1.28,2016-04-27 08:45:00,2016-04-27,08:45:00,103
"04/27/2016 08:45",8.71,11.9,103.3,1.47,2016-04-27 08:45:00,2016-04-27,08:45:00,104
"04/27/2016 08:45",8.71,11.89,103.3,1.67,2016-04-27 08:45:00,2016-04-27,08:45:00,105
"04/27/2016 08:46",8.71,11.9,103.4,1.93,2016-04-27 08:46:00,2016-04-27,08:46:00,106
"04/27/2016 08:46",8.71,11.9,103.3,2.13,2016-04-27 08:46:00,2016-04-27,08:46:00,107
"04/27/2016 08:46",8.72,11.9,103.3,2.35,2016-04-27 08:46:00,2016-04-27,08:46:00,108
"04/27/2016 08:46",8.72,11.89,103.3,2.56,2016-04-27 08:46:00,2016-04-27,08:46:00,109
"04/27/2016 08:46",8.72,11.9,103.4,2.71,2016-04-27 08:46:00,2016-04-27,08:46:00,110
"04/27/2016 08:46",8.72,11.9,103.4,2.84,2016-04-27 08:46:00,2016-04-27,08:46:00,111
"04/27/2016 08:47",8.73,11.91,103.5,3.08,2016-04-27 08:47:00,2016-04-27,08:47:00,112
"04/27/2016 08:47",8.73,11.94,103.8,3.28,2016-04-27 08:47:00,2016-04-27,08:47:00,113
"04/27/2016 08:47",8.73,11.92,103.6,3.42,2016-04-27 08:47:00,2016-04-27,08:47:00,114
"04/27/2016 08:47",8.73,11.9,103.5,3.62,2016-04-27 08:47:00,2016-04-27,08:47:00,115
"04/27/2016 08:47",8.72,11.91,103.5,3.68,2016-04-27 08:47:00,2016-04-27,08:47:00,116
"04/27/2016 08:47",8.72,11.9,103.4,3.78,2016-04-27 08:47:00,2016-04-27,08:47:00,117
"04/27/2016 08:48",8.72,11.89,103.3,3.86,2016-04-27 08:48:00,2016-04-27,08:48:00,118
"04/27/2016 08:48",8.72,11.9,103.4,4.18,2016-04-27 08:48:00,2016-04-27,08:48:00,119
"04/27/2016 08:48",8.71,11.92,103.6,4.34,2016-04-27 08:48:00,2016-04-27,08:48:00,120
"04/27/2016 08:48",8.71,11.93,103.7,4.53,2016-04-27 08:48:00,2016-04-27,08:48:00,121
"04/27/2016 08:48",8.71,11.91,103.5,4.75,2016-04-27 08:48:00,2016-04-27,08:48:00,122
"04/27/2016 08:48",8.71,11.9,103.4,4.83,2016-04-27 08:48:00,2016-04-27,08:48:00,123
"04/27/2016 08:49",8.71,11.91,103.5,5.01,2016-04-27 08:49:00,2016-04-27,08:49:00,124
"04/27/2016 08:49",8.71,11.91,103.4,5.25,2016-04-27 08:49:00,2016-04-27,08:49:00,125
"04/27/2016 08:49",8.71,11.91,103.4,5.38,2016-04-27 08:49:00,2016-04-27,08:49:00,126
"04/27/2016 08:49",8.71,11.91,103.5,5.59,2016-04-27 08:49:00,2016-04-27,08:49:00,127
"04/27/2016 08:49",8.71,11.9,103.4,5.75,2016-04-27 08:49:00,2016-04-27,08:49:00,128
"04/27/2016 08:49",8.71,11.92,103.5,5.92,2016-04-27 08:49:00,2016-04-27,08:49:00,129
"04/27/2016 08:50",8.71,11.9,103.4,6.03,2016-04-27 08:50:00,2016-04-27,08:50:00,130
"04/27/2016 08:50",8.71,11.93,103.6,6.2,2016-04-27 08:50:00,2016-04-27,08:50:00,131
"04/27/2016 08:50",8.71,11.9,103.4,6.33,2016-04-27 08:50:00,2016-04-27,08:50:00,132
"04/27/2016 08:50",8.71,11.93,103.6,6.43,2016-04-27 08:50:00,2016-04-27,08:50:00,133
"04/27/2016 08:50",8.71,11.96,103.9,6.41,2016-04-27 08:50:00,2016-04-27,08:50:00,134
"04/27/2016 08:50",8.71,12,104.3,6.46,2016-04-27 08:50:00,2016-04-27,08:50:00,135
"04/27/2016 08:51",8.71,11.97,103.9,6.71,2016-04-27 08:51:00,2016-04-27,08:51:00,136
"04/27/2016 08:51",8.71,11.93,103.6,6.82,2016-04-27 08:51:00,2016-04-27,08:51:00,137
"04/27/2016 08:51",8.71,11.91,103.4,6.97,2016-04-27 08:51:00,2016-04-27,08:51:00,138
"04/27/2016 08:51",8.71,11.9,103.4,7.09,2016-04-27 08:51:00,2016-04-27,08:51:00,139
"04/27/2016 08:51",8.71,11.92,103.5,7.2,2016-04-27 08:51:00,2016-04-27,08:51:00,140
"04/27/2016 08:51",8.71,11.91,103.4,7.4,2016-04-27 08:51:00,2016-04-27,08:51:00,141
"04/27/2016 08:52",8.71,11.91,103.4,7.55,2016-04-27 08:52:00,2016-04-27,08:52:00,142
"04/27/2016 08:52",8.71,11.91,103.4,7.71,2016-04-27 08:52:00,2016-04-27,08:52:00,143
"04/27/2016 08:52",8.67,11.89,103.2,7.87,2016-04-27 08:52:00,2016-04-27,08:52:00,144
"04/27/2016 08:52",8.66,11.93,103.5,8.09,2016-04-27 08:52:00,2016-04-27,08:52:00,145
"04/27/2016 08:52",8.66,11.95,103.6,8.22,2016-04-27 08:52:00,2016-04-27,08:52:00,146
"04/27/2016 08:52",8.66,11.97,103.8,8.41,2016-04-27 08:52:00,2016-04-27,08:52:00,147
"04/27/2016 08:53",8.65,11.93,103.5,8.53,2016-04-27 08:53:00,2016-04-27,08:53:00,148
"04/27/2016 08:53",8.63,11.93,103.4,8.62,2016-04-27 08:53:00,2016-04-27,08:53:00,149
"04/27/2016 08:53",8.62,11.93,103.4,8.78,2016-04-27 08:53:00,2016-04-27,08:53:00,150
"04/27/2016 08:53",8.62,11.93,103.4,8.98,2016-04-27 08:53:00,2016-04-27,08:53:00,151
"04/27/2016 08:53",8.62,11.98,103.8,9.19,2016-04-27 08:53:00,2016-04-27,08:53:00,152
"04/27/2016 08:53",8.62,11.99,103.9,9.2,2016-04-27 08:53:00,2016-04-27,08:53:00,153
"04/27/2016 08:54",8.62,11.97,103.7,9.46,2016-04-27 08:54:00,2016-04-27,08:54:00,154
"04/27/2016 08:54",8.61,11.95,103.5,9.64,2016-04-27 08:54:00,2016-04-27,08:54:00,155
"04/27/2016 08:54",8.61,11.95,103.5,9.8,2016-04-27 08:54:00,2016-04-27,08:54:00,156
"04/27/2016 08:54",8.61,11.98,103.7,9.94,2016-04-27 08:54:00,2016-04-27,08:54:00,157
"04/27/2016 08:54",8.6,11.94,103.5,10.01,2016-04-27 08:54:00,2016-04-27,08:54:00,158
"04/27/2016 08:55",8.59,11.93,103.4,10.11,2016-04-27 08:55:00,2016-04-27,08:55:00,159
"04/27/2016 08:55",8.58,11.94,103.4,10.31,2016-04-27 08:55:00,2016-04-27,08:55:00,160
"04/27/2016 08:55",8.57,11.96,103.5,10.45,2016-04-27 08:55:00,2016-04-27,08:55:00,161
"04/27/2016 08:55",8.57,11.96,103.5,10.6,2016-04-27 08:55:00,2016-04-27,08:55:00,162
"04/27/2016 08:55",8.57,11.95,103.5,10.71,2016-04-27 08:55:00,2016-04-27,08:55:00,163
"04/27/2016 08:55",8.57,11.96,103.6,10.92,2016-04-27 08:55:00,2016-04-27,08:55:00,164
"04/27/2016 08:56",8.56,11.96,103.5,11.09,2016-04-27 08:56:00,2016-04-27,08:56:00,165
"04/27/2016 08:56",8.53,11.96,103.5,11.14,2016-04-27 08:56:00,2016-04-27,08:56:00,166
"04/27/2016 08:56",8.52,12.02,103.9,11.28,2016-04-27 08:56:00,2016-04-27,08:56:00,167
"04/27/2016 08:56",8.5,12.04,104.1,11.34,2016-04-27 08:56:00,2016-04-27,08:56:00,168
"04/27/2016 08:56",8.49,12.06,104.2,11.41,2016-04-27 08:56:00,2016-04-27,08:56:00,169
"04/27/2016 08:56",8.48,12.01,103.8,11.51,2016-04-27 08:56:00,2016-04-27,08:56:00,170
"04/27/2016 08:57",8.48,12.01,103.7,11.55,2016-04-27 08:57:00,2016-04-27,08:57:00,171
"04/27/2016 08:57",8.47,12.01,103.7,11.61,2016-04-27 08:57:00,2016-04-27,08:57:00,172
"04/27/2016 08:57",8.47,12.02,103.8,11.67,2016-04-27 08:57:00,2016-04-27,08:57:00,173
"04/27/2016 08:57",8.47,12.01,103.7,11.82,2016-04-27 08:57:00,2016-04-27,08:57:00,174
"04/27/2016 08:57",8.47,12.01,103.7,11.89,2016-04-27 08:57:00,2016-04-27,08:57:00,175
"04/27/2016 08:57",8.45,12,103.6,12.02,2016-04-27 08:57:00,2016-04-27,08:57:00,176
"04/27/2016 08:58",8.43,12.01,103.6,12.31,2016-04-27 08:58:00,2016-04-27,08:58:00,177
"04/27/2016 08:58",8.42,12.02,103.6,12.4,2016-04-27 08:58:00,2016-04-27,08:58:00,178
"04/27/2016 08:58",8.42,12.03,103.8,12.67,2016-04-27 08:58:00,2016-04-27,08:58:00,179
"04/27/2016 08:58",8.4,12.01,103.5,12.84,2016-04-27 08:58:00,2016-04-27,08:58:00,180
"04/27/2016 08:58",8.39,12.02,103.6,13.03,2016-04-27 08:58:00,2016-04-27,08:58:00,181
"04/27/2016 08:58",8.38,12,103.4,13.14,2016-04-27 08:58:00,2016-04-27,08:58:00,182
"04/27/2016 08:59",8.38,12.03,103.7,13.32,2016-04-27 08:59:00,2016-04-27,08:59:00,183
"04/27/2016 08:59",8.35,12.01,103.5,13.44,2016-04-27 08:59:00,2016-04-27,08:59:00,184
"04/27/2016 08:59",8.33,12.03,103.5,13.6,2016-04-27 08:59:00,2016-04-27,08:59:00,185
"04/27/2016 08:59",8.32,12.01,103.3,13.74,2016-04-27 08:59:00,2016-04-27,08:59:00,186
"04/27/2016 08:59",8.3,12,103.2,13.83,2016-04-27 08:59:00,2016-04-27,08:59:00,187
"04/27/2016 08:59",8.28,12.07,103.8,14,2016-04-27 08:59:00,2016-04-27,08:59:00,188
"04/27/2016 09:00",8.23,11.99,103.1,14.24,2016-04-27 09:00:00,2016-04-27,09:00:00,189
"04/27/2016 09:00",8.19,12,103,14.41,2016-04-27 09:00:00,2016-04-27,09:00:00,190
"04/27/2016 09:00",8.15,11.99,102.8,14.57,2016-04-27 09:00:00,2016-04-27,09:00:00,191
"04/27/2016 09:00",8.1,12.11,103.6,14.98,2016-04-27 09:00:00,2016-04-27,09:00:00,192
"04/27/2016 09:00",8.09,12.07,103.3,15.09,2016-04-27 09:00:00,2016-04-27,09:00:00,193
"04/27/2016 09:01",8.09,12.05,103.1,15.22,2016-04-27 09:01:00,2016-04-27,09:01:00,194
"04/27/2016 09:01",8.08,12.05,103.1,15.35,2016-04-27 09:01:00,2016-04-27,09:01:00,195
"04/27/2016 09:01",8.07,12.04,102.9,15.46,2016-04-27 09:01:00,2016-04-27,09:01:00,196
"04/27/2016 09:01",8.04,12.04,103,15.59,2016-04-27 09:01:00,2016-04-27,09:01:00,197
"04/27/2016 09:01",8.04,12.05,103,15.65,2016-04-27 09:01:00,2016-04-27,09:01:00,198
"04/27/2016 09:01",8.04,12.05,103,15.71,2016-04-27 09:01:00,2016-04-27,09:01:00,199
"04/27/2016 09:02",8.04,12.03,102.8,15.87,2016-04-27 09:02:00,2016-04-27,09:02:00,200
"04/27/2016 09:02",8.04,12.03,102.8,16.01,2016-04-27 09:02:00,2016-04-27,09:02:00,201
"04/27/2016 09:02",8.03,12.01,102.6,16.13,2016-04-27 09:02:00,2016-04-27,09:02:00,202
"04/27/2016 09:02",8.03,12.01,102.6,16.3,2016-04-27 09:02:00,2016-04-27,09:02:00,203
"04/27/2016 09:02",8.01,12.02,102.6,16.46,2016-04-27 09:02:00,2016-04-27,09:02:00,204
"04/27/2016 09:02",8.01,12.02,102.6,16.54,2016-04-27 09:02:00,2016-04-27,09:02:00,205
"04/27/2016 09:03",8.01,12.06,102.9,16.76,2016-04-27 09:03:00,2016-04-27,09:03:00,206
"04/27/2016 09:03",8.01,12.02,102.7,17.1,2016-04-27 09:03:00,2016-04-27,09:03:00,207
"04/27/2016 09:03",7.99,12.03,102.7,17.38,2016-04-27 09:03:00,2016-04-27,09:03:00,208
"04/27/2016 09:03",8,12.08,103.1,17.56,2016-04-27 09:03:00,2016-04-27,09:03:00,209
"04/27/2016 09:03",8,12.03,102.7,17.75,2016-04-27 09:03:00,2016-04-27,09:03:00,210
"04/27/2016 09:03",7.99,12,102.5,17.94,2016-04-27 09:03:00,2016-04-27,09:03:00,211
"04/27/2016 09:04",7.99,12.02,102.6,17.97,2016-04-27 09:04:00,2016-04-27,09:04:00,212
"04/27/2016 09:04",7.99,12.07,103,17.98,2016-04-27 09:04:00,2016-04-27,09:04:00,213
"04/27/2016 09:04",7.99,12.11,103.4,18.02,2016-04-27 09:04:00,2016-04-27,09:04:00,214
"04/27/2016 09:04",7.99,12.13,103.5,18.02,2016-04-27 09:04:00,2016-04-27,09:04:00,215
"04/27/2016 09:04",7.99,12.11,103.3,18.03,2016-04-27 09:04:00,2016-04-27,09:04:00,216
"04/27/2016 09:04",7.99,12.1,103.3,18.03,2016-04-27 09:04:00,2016-04-27,09:04:00,217
"04/27/2016 09:05",7.99,12.09,103.2,18.05,2016-04-27 09:05:00,2016-04-27,09:05:00,218
"04/27/2016 09:05",7.99,12.1,103.3,18.05,2016-04-27 09:05:00,2016-04-27,09:05:00,219
"04/27/2016 09:05",7.99,12.12,103.4,18.06,2016-04-27 09:05:00,2016-04-27,09:05:00,220
"2016-05-17 10:34:33",10.99,10.65,97,0.01,2016-05-17 10:34:33,2016-05-17,10:34:33,221
"2016-05-17 10:34:42",11.01,10.65,97.1,0.01,2016-05-17 10:34:42,2016-05-17,10:34:42,222
"2016-05-17 10:34:52",11.33,10.66,97.1,0.01,2016-05-17 10:34:52,2016-05-17,10:34:52,223
"2016-05-17 10:35:02",11.55,11.03,101.7,0,2016-05-17 10:35:02,2016-05-17,10:35:02,224
"2016-05-17 10:35:12",11.6,10.9,100.8,0.09,2016-05-17 10:35:12,2016-05-17,10:35:12,225
"2016-05-17 10:35:22",11.62,10.88,100.6,0.21,2016-05-17 10:35:22,2016-05-17,10:35:22,226
"2016-05-17 10:35:32",11.66,10.86,100.5,0.27,2016-05-17 10:35:32,2016-05-17,10:35:32,227
"2016-05-17 10:35:42",11.66,10.84,100.4,0.29,2016-05-17 10:35:42,2016-05-17,10:35:42,228
"2016-05-17 10:35:52",11.7,10.82,100.3,0.33,2016-05-17 10:35:52,2016-05-17,10:35:52,229
"2016-05-17 10:36:02",11.71,10.82,100.3,0.53,2016-05-17 10:36:02,2016-05-17,10:36:02,230
"2016-05-17 10:36:12",11.65,10.8,100.1,0.66,2016-05-17 10:36:12,2016-05-17,10:36:12,231
"2016-05-17 10:36:22",11.64,10.78,99.9,0.64,2016-05-17 10:36:22,2016-05-17,10:36:22,232
"2016-05-17 10:36:32",11.66,10.79,100,0.93,2016-05-17 10:36:32,2016-05-17,10:36:32,233
"2016-05-17 10:36:42",11.62,10.78,99.8,1.4,2016-05-17 10:36:42,2016-05-17,10:36:42,234
"2016-05-17 10:36:52",11.57,10.7,99,1.84,2016-05-17 10:36:52,2016-05-17,10:36:52,235
"2016-05-17 10:37:02",11.53,10.75,99.3,2.06,2016-05-17 10:37:02,2016-05-17,10:37:02,236
"2016-05-17 10:37:12",11.57,10.76,99.4,2.01,2016-05-17 10:37:12,2016-05-17,10:37:12,237
"2016-05-17 10:37:22",11.57,10.76,99.5,2.2,2016-05-17 10:37:22,2016-05-17,10:37:22,238
"2016-05-17 10:37:32",11.47,10.71,99,2.41,2016-05-17 10:37:32,2016-05-17,10:37:32,239
"2016-05-17 10:37:42",11.43,10.75,99,2.73,2016-05-17 10:37:42,2016-05-17,10:37:42,240
"2016-05-17 10:37:52",11.38,10.7,98.5,3.04,2016-05-17 10:37:52,2016-05-17,10:37:52,241
"2016-05-17 10:38:02",11.34,10.7,98.5,3.18,2016-05-17 10:38:02,2016-05-17,10:38:02,242
"2016-05-17 10:38:12",11.33,10.72,98.6,3.34,2016-05-17 10:38:12,2016-05-17,10:38:12,243
"2016-05-17 10:38:22",11.32,10.73,98.6,3.4,2016-05-17 10:38:22,2016-05-17,10:38:22,244
"2016-05-17 10:38:32",11.3,10.72,98.5,3.44,2016-05-17 10:38:32,2016-05-17,10:38:32,245
"2016-05-17 10:38:42",11.29,10.72,98.5,3.58,2016-05-17 10:38:42,2016-05-17,10:38:42,246
