"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2019-02-28 13:30:24","1010.6","-0.03","14.83","98.8","7.33","98.9","0","0","0","10000000","1","0","0.17","0.394","4.2","59"
"3","2019-02-28 13:30:31","1010.7","0.02","13.22","90.7","7.5","91.7","35","67","0","28553","1","0","0.21","0.456","4.2","59"
"4","2019-02-28 13:30:41","1010.6","0.01","12.52","85.9","7.55","87.2","35","66.9","0","28587","1","0","0.24","0.495","4.1","59"
"5","2019-02-28 13:30:51","1010.6","0.03","12.18","83.6","7.57","84.2","33.8","64.6","0","29585","1","0","0.25","0.503","4.1","59"
"6","2019-02-28 13:31:01","1010.6","0.03","11.95","82","7.58","82","33.7","64.3","0","29715","1","0","0.24","0.487","4","59"
"7","2019-02-28 13:31:11","1010.6","0.02","11.81","81.1","7.59","80.1","33.7","64.4","0","29678","1","0","0.24","0.489","3.9","59"
"8","2019-02-28 13:31:21","1010.6","0.02","11.7","80.3","7.59","78.6","33.7","64.5","0","29650","1","0","0.23","0.481","3.9","59"
"9","2019-02-28 13:31:31","1010.5","0.03","11.63","79.8","7.59","77.5","34.4","65.8","0","29072","1","0","0.24","0.491","3.8","59"
"10","2019-02-28 13:31:41","1010.5","0.03","11.56","79.3","7.58","76.3","34.1","65.3","0","29293","1","0","0.33","0.625","3.7","59"
"11","2019-02-28 13:31:51","1010.6","0.06","11.49","78.8","7.58","75.6","33.9","64.8","0","29517","1","0","0.33","0.616","3.6","59"
"12","2019-02-28 13:32:01","1010.6","0.29","11.4","78.4","7.41","83","35","66.9","0","28539","1","0","0.7","1.149","3.6","59"
"13","2019-02-28 13:32:21","1010.6","2.23","10.81","77.4","7.48","78.2","39.8","72.1","0","25125","1","0","1.37","2.097","3.4","59"
"14","2019-02-28 13:32:31","1010.6","2.09","10.08","73.9","7.46","78.8","39.3","69.2","0","25420","1","0","1.02","1.606","3.3","59"
