"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2018-06-21 16:46:31","1000.3","23.16","8.91","105.7","6.87","190.8","50.9","52.8","0","19638","0.998","0","0.32","0.473","27.6","172"
"3","2018-06-21 16:46:34","1000.3","23.13","8.91","105.7","6.84","186.8","50.9","52.8","0","19638","0.998","0","0.33","0.473","27.6","172"
"4","2018-06-21 16:46:44","1000.2","23.06","8.93","105.7","6.82","180.6","50.9","52.8","0","19644","0.998","0","0.45","0.637","27.6","172"
"5","2018-06-21 16:46:54","1000.2","23.05","8.96","105.9","6.8","175.5","50.9","52.9","0","19640","0.998","0","0.4","0.573","27.5","172"
"6","2018-06-21 16:47:04","1000.3","23.03","8.97","106.1","6.82","170.3","50.9","52.9","0","19648","0.998","0","0.74","1.047","27.5","172"
"7","2018-06-21 16:47:14","1000.3","23.02","8.97","106","6.82","166.5","50.9","52.9","0","19641","0.998","0","0.74","1.055","27.4","172"
"8","2018-06-21 16:47:24","1000.2","22.98","8.98","106.1","6.83","163","50.9","52.9","0","19638","0.998","0","0.81","1.157","27.4","172"
"9","2018-06-21 16:47:34","1000.3","22.98","8.99","106.2","6.87","158.6","51","53","0","19621","0.998","0","0.88","1.253","27.3","172"
"10","2018-06-21 16:47:44","1000.3","22.97","9","106.2","6.86","156.6","50.9","53","0","19629","0.998","0","1.02","1.458","27.3","172"
"11","2018-06-21 16:47:54","1000.2","22.94","8.99","106.2","6.85","158.2","50.9","53","0","19628","0.998","0","1.11","1.581","27.2","172"
"12","2018-06-21 16:48:04","1000.3","22.93","9","106.2","6.85","154.9","50.9","53","0","19637","0.998","0","1.17","1.66","27.2","172"
"13","2018-06-21 16:48:14","1000.3","22.91","9.01","106.2","6.81","153.2","50.9","53","0","19644","0.998","0","1.25","1.78","27.1","172"
"14","2018-06-21 16:48:24","1000.3","22.92","9.01","106.3","6.84","152.1","50.9","53","0","19640","0.998","0","1.23","1.751","27.1","172"
"15","2018-06-21 16:48:34","1000.3","22.91","9.02","106.4","6.83","149.3","51","53.1","0","19622","0.998","0","1.35","1.92","27","172"
"16","2018-06-21 16:48:44","1000.3","22.9","9.02","106.4","6.87","147.3","51","53.1","0","19619","0.998","0","1.37","1.947","27","172"
"17","2018-06-21 16:48:54","1000.2","22.89","9.01","106.2","6.85","146.8","50.9","53.1","0","19640","0.998","0","1.4","1.994","27","172"
"18","2018-06-21 16:49:04","1000.2","22.89","9.01","106.3","6.9","145.1","50.9","53","0","19651","0.998","0","1.42","2.023","26.9","172"
"19","2018-06-21 16:49:14","1000.2","22.89","9.02","106.3","6.83","145.3","50.9","53.1","0","19629","0.998","0","1.52","2.166","26.9","172"
"20","2018-06-21 16:49:24","1000.3","22.89","9.02","106.4","6.85","145","51","53.1","0","19606","0.998","0","1.54","2.187","26.9","172"
"21","2018-06-21 16:49:34","1000.3","22.88","9.02","106.4","6.83","145.9","51","53.1","0","19609","0.998","0","1.69","2.403","26.9","172"
"22","2018-06-21 16:49:44","1000.3","22.87","9.02","106.3","6.86","143","50.9","53.1","0","19631","0.998","0","1.72","2.44","26.9","172"
"23","2018-06-21 16:49:54","1000.2","22.85","9.03","106.4","6.88","142.8","50.9","53.1","0","19640","0.998","0","1.78","2.526","26.9","172"
"24","2018-06-21 16:50:04","1000.3","22.8","9.02","106.3","6.86","141.1","50.9","53.1","0","19637","0.998","0","1.88","2.668","27","172"
"25","2018-06-21 16:50:14","1000.3","22.85","9.02","106.2","6.86","141.5","50.9","53.1","0","19630","0.998","0","1.91","2.712","27","172"
"26","2018-06-21 16:50:24","1000.3","22.85","9.02","106.3","6.88","141","51","53.2","0","19611","0.998","0","1.96","2.783","27","172"
"27","2018-06-21 16:50:34","1000.3","22.83","9.02","106.3","6.86","140.8","51","53.2","0","19617","0.998","0","2","2.848","27","172"
"28","2018-06-21 16:50:44","1000.4","22.84","9.04","106.4","6.86","139.6","51","53.2","0","19627","0.998","0","2.1","2.988","27.1","172"
"29","2018-06-21 16:50:54","1000.4","22.82","9.03","106.3","6.87","140.4","50.9","53.1","0","19643","0.998","0","2.17","3.089","27.1","172"
"30","2018-06-21 16:51:04","1000.3","22.82","9.01","106.1","6.9","138.2","50.9","53.1","0","19647","0.998","0","2.21","3.141","27.1","172"
"31","2018-06-21 16:51:14","1000.3","22.83","9.02","106.2","6.88","137.9","50.9","53.2","0","19634","0.998","0","2.28","3.247","27.1","172"
