"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2016-04-18 08:26:18","1015.4","15.57","8.72","99.9","6.98","-827.1","0","0","0","10000000","0.999","0","-0.01","-0.014","13.9","109"
"3","2016-04-18 08:26:23","1015.4","12.44","8.72","87.4","7.54","103.3","34.9","42.5","0","28668","0.999","0","0.29","0.418","13.9","109"
"4","2016-04-18 08:26:33","1015.5","11.75","11.07","102.5","7.56","85.8","31.5","41.9","0","31769","1","0","0.25","0.351","13.9","109"
"5","2016-04-18 08:26:43","1015.5","11.66","11.37","104.9","7.55","77","31.2","41.6","0","32098","1","0","0.23","0.328","13.9","109"
"6","2016-04-18 08:26:53","1015.4","11.12","11.53","105.4","7.51","70.7","30.9","41.7","0","32401","1","0","0.22","0.319","13.9","109"
"7","2016-04-18 08:27:03","1015.4","10.84","11.73","106.4","7.49","66.8","30.7","41.8","0","32529","1","0","0.22","0.316","13.9","109"
"8","2016-04-18 08:27:13","1015.4","10.57","11.86","106.8","7.5","63.7","30.6","42","0","32695","1","0","0.22","0.32","14","109"
"9","2016-04-18 08:27:22","1015.3","10.27","12.02","107.3","7.51","61.3","30.6","42.4","0","32672","1","0","0.22","0.32","13.9","109"
"10","2016-04-18 08:27:33","1015.4","10.08","12.1","107.5","7.5","60.2","30.5","42.5","0","32799","1","0","0.84","1.199","14","109"
"11","2016-04-18 08:27:50","1015.4","9.94","12.25","108.1","7.52","60.4","30.5","42.8","0","32794","1","0","1.12","1.599","14","109"
"12","2016-04-18 08:28:00","1015.4","9.75","12.22","107.7","7.53","59","30.5","42.8","0","32816","1","0","1.15","1.632","14","109"
"13","2016-04-18 08:28:10","1015.4","9.52","12.31","107.9","7.53","58","30.4","43","0","32917","1","0","1.19","1.696","14","109"
"14","2016-04-18 08:28:20","1015.5","9.27","12.23","106.8","7.54","57.7","30.2","42.9","0","33128","1","0","1.53","2.183","14","109"
"15","2016-04-18 08:28:30","1015.4","9.04","12.36","107.1","7.54","55.5","30","43","0","33366","1","0","1.59","2.267","14","109"
"16","2016-04-18 08:28:40","1015.4","8.72","12.41","106.9","7.53","54.5","29.8","43.1","0","33525","1","0","1.76","2.503","14","109"
"17","2016-04-18 08:28:50","1015.4","8.76","12.61","108.1","7.55","53.2","29.8","43.3","0","33546","1","0","1.7","2.42","14","109"
"18","2016-04-18 08:29:00","1015.4","8.71","12.6","108.1","7.55","52.4","29.8","43.2","0","33558","1","0","1.74","2.471","14","109"
"19","2016-04-18 08:29:10","1015.5","8.57","12.65","108.3","7.56","52.1","29.8","43.2","0","33609","1","0","1.74","2.47","14","109"
"20","2016-04-18 08:29:20","1015.5","8.42","12.76","108.8","7.56","51.2","29.7","43.4","0","33700","1","0","1.71","2.434","14","109"
"21","2016-04-18 08:29:30","1015.5","8.28","12.83","109.1","7.56","52","29.8","43.6","0","33594","1","0","1.93","2.74","14.1","109"
"22","2016-04-18 08:29:40","1015.5","8.25","12.78","108.4","7.56","52.2","29.6","43.5","0","33742","1","0","2.17","3.083","14.1","109"
"23","2016-04-18 08:29:50","1015.5","8.14","12.74","107.9","7.56","52","29.5","43.4","0","33901","1","0","2.55","3.625","14.1","109"
"24","2016-04-18 08:30:00","1015.5","8.09","12.73","107.6","7.57","52.5","29.5","43.6","0","33869","1","0","2.81","3.996","14.1","109"
"25","2016-04-18 08:30:10","1015.5","7.96","12.7","107.1","7.56","52.1","29.5","43.7","0","33882","1","0","3.09","4.395","14.1","109"
"26","2016-04-18 08:30:20","1015.5","7.9","12.75","107.2","7.57","52","29.5","43.8","0","33938","1","0","3.18","4.518","14.1","109"
"27","2016-04-18 08:30:30","1015.5","7.84","12.73","107","7.56","52.8","29.4","43.6","0","34043","1","0","3.37","4.796","14","109"
"28","2016-04-18 08:30:40","1015.5","7.71","12.71","106.5","7.56","52.4","29.4","43.8","0","34031","1","0","3.66","5.202","14","109"
