"","Created","Baro..mbar.","Temp..C.","RDO..mg.L.","RDO.Sat....","pH..pH.","ORP..mV.","Act.Cond..µS.cm.","Sp.Cond..µS.cm.","Salinity..psu.","Resist..Ohm.cm.","Density..g.cm.3.","TDS..ppt.","Depth..m.","Pressure..psi.","Air.Temp..C.","YearDay"
"1","","","","","","","","","","","","","","","","",""
"2","2018-02-06 14:19:43","1016.2","1.2","15.73","109.9","6.99","99.7","30.9","56.2","0","32337","1","0","0.19","0.533","5","37"
"3","2018-02-06 14:19:48","1016.2","1.14","15.73","111","6.98","96","31.5","57.7","0","31788","1","0","0.14","0.46","5","37"
"4","2018-02-06 14:19:58","1016.2","1.2","15.88","111.9","7.02","94.9","31.6","58.1","0","31614","1","0","0.2","0.541","4.9","37"
"5","2018-02-06 14:20:18","1016.1","2.18","16.03","115.5","6.94","91.3","28.7","51.3","0","34790","1","0","1.51","2.41","4.6","37"
"6","2018-02-06 14:20:28","1016.2","2.19","15.55","112.7","6.96","87.1","28.3","50.2","0","35306","1","0","2.09","3.232","4.6","37"
"7","2018-02-06 14:20:38","1016.1","2.24","15.35","111.4","6.96","84.9","28.4","50.2","0","35261","1","0","2.49","3.797","4.5","37"
"8","2018-02-06 14:20:48","1016.1","2.5","15.09","109.8","6.91","83","28.6","50.4","0","34986","1","0","2.86","4.33","4.3","37"
"9","2018-02-06 14:20:58","1016.1","2.96","14.01","102.9","6.92","82.6","30","52.3","0","33358","1","0","3.38","5.062","4.2","37"
"10","2018-02-06 14:21:08","1016.1","3.22","12.02","89.4","6.9","85.2","30.5","52.4","0","32776","1","0","3.88","5.775","4.2","37"
"11","2018-02-06 14:21:18","1016.1","3.3","10.68","79.6","6.93","84.8","30.6","52.4","0","32693","1","0","4.08","6.071","4.1","37"
"12","2018-02-06 14:21:28","1016.2","3.34","9.88","73.8","6.86","86.3","30.7","52.3","0","32625","1","0","4.32","6.4","4","37"
"13","2018-02-06 14:21:38","1016.2","3.52","9.12","68.3","6.84","86.8","31.1","52.9","0","32164","1","0","4.86","7.174","4","37"
"14","2018-02-06 14:21:48","1016.2","3.61","8.37","62.9","6.85","85.4","31.6","53.5","0","31653","1","0","5.29","7.781","3.9","37"
"15","2018-02-06 14:21:58","1016.1","3.59","7.86","59.2","6.87","86.5","31.9","54","0","31315","1","0","5.35","7.865","3.9","37"
"16","2018-02-06 14:22:08","1016.2","3.73","7.57","57","6.82","85.6","32.2","54.4","0","31077","1","0","5.88","8.629","3.8","37"
"17","2018-02-06 14:22:18","1016.2","3.75","7.18","54.2","6.83","85.4","32.7","55.1","0","30562","1","0","6.3","9.222","3.8","37"
"18","2018-02-06 14:22:28","1016.2","3.78","6.92","52.3","6.83","84.6","32.9","55.4","0","30401","1","0","6.64","9.707","3.7","37"
"19","2018-02-06 14:22:38","1016.2","3.8","6.73","50.9","6.85","83.6","33.8","56.8","0","29627","1","0","6.66","9.74","3.7","37"
"20","2018-06-27 13:41:39","1005.7","22.66","8.56","99.9","6.78","162.3","58.5","61.2","0","17094","0.998","0","0.35","0.497","33.3","178"
"21","2018-06-27 13:41:45","1005.7","22.65","8.56","99.9","6.78","159.5","58.5","61.3","0","17090","0.998","0","0.14","0.197","33.3","178"
"22","2018-06-27 13:41:55","1005.7","22.6","8.57","100","6.76","159.1","58.5","61.3","0","17098","0.998","0","0.5","0.709","33.4","178"
"23","2018-06-27 13:42:05","1005.7","22.58","8.58","100","6.78","158.1","58.5","61.3","0","17102","0.998","0","0.45","0.645","33.5","178"
"24","2018-06-27 13:42:15","1005.7","22.58","8.58","100","6.78","156.6","58.5","61.3","0","17104","0.998","0","0.41","0.58","33.6","178"
"25","2018-06-27 13:42:25","1005.7","22.55","8.59","100.1","6.77","154.6","58.5","61.3","0","17106","0.998","0","0.49","0.691","33.8","178"
"26","2018-06-27 13:42:35","1005.7","22.51","8.59","100.1","6.77","153.1","58.4","61.3","0","17117","0.998","0","0.43","0.612","33.9","178"
"27","2018-06-27 13:42:45","1005.7","22.5","8.61","100.1","6.8","151","58.4","61.3","0","17124","0.998","0","0.41","0.579","34","178"
"28","2018-06-27 13:42:55","1005.7","22.49","8.6","100.1","6.8","150.6","58.4","61.4","0","17119","0.998","0","0.49","0.704","34.1","178"
"29","2018-06-27 13:43:05","1005.7","22.47","8.59","99.9","6.81","149.8","58.4","61.4","0","17110","0.998","0","0.47","0.665","34.2","178"
"30","2018-06-27 13:43:15","1005.7","22.48","8.61","100.2","6.84","148.4","58.4","61.4","0","17116","0.998","0","0.54","0.769","34.3","178"
"31","2018-06-27 13:43:25","1005.7","22.44","8.61","100.1","6.81","148.6","58.4","61.4","0","17126","0.998","0","0.64","0.906","34.5","178"
"32","2018-06-27 13:43:35","1005.7","22.44","8.6","100","6.82","148.2","58.4","61.4","0","17135","0.998","0","0.63","0.898","34.6","178"
"33","2018-06-27 13:43:45","1005.7","22.44","8.61","100.1","6.82","146.4","58.4","61.4","0","17127","0.998","0","0.68","0.967","34.7","178"
"34","2018-06-27 13:43:55","1005.7","22.44","8.61","100.1","6.84","145.8","58.4","61.4","0","17133","0.998","0","0.72","1.029","34.7","178"
"35","2018-06-27 13:44:05","1005.7","22.42","8.61","100.1","6.82","145.5","58.4","61.4","0","17127","0.998","0","0.73","1.035","34.8","178"
"36","2018-06-27 13:44:15","1005.6","22.41","8.61","100","6.81","145.7","58.4","61.5","0","17110","0.998","0","1","1.425","34.9","178"
"37","2018-06-27 13:44:25","1005.7","22.4","8.61","100","6.83","144.9","58.4","61.4","0","17129","0.998","0","1.05","1.495","35","178"
"38","2018-06-27 13:44:35","1005.7","22.37","8.61","100.1","6.85","144.5","58.3","61.4","0","17146","0.998","0","1.02","1.445","35.1","178"
"39","2018-06-27 13:44:45","1005.6","22.36","8.61","100","6.84","143.5","58.3","61.4","0","17152","0.998","0","1.21","1.721","35.2","178"
"40","2018-06-27 13:44:55","1005.7","22.36","8.62","100.1","6.84","145.3","58.4","61.4","0","17137","0.998","0","1.28","1.814","35.3","178"
"41","2018-06-27 13:45:05","1005.7","22.35","8.62","100","6.8","144.5","58.3","61.4","0","17145","0.998","0","1.37","1.955","35.4","178"
"42","2018-06-27 13:45:15","1005.6","22.35","8.62","100","6.82","143.7","58.3","61.4","0","17149","0.998","0","1.57","2.227","35.5","178"
"43","2018-06-27 13:45:25","1005.6","22.36","8.63","100.2","6.85","142","58.3","61.4","0","17146","0.998","0","1.63","2.325","35.6","178"
"44","2018-06-27 13:45:35","1005.6","22.32","8.61","99.9","6.86","142.9","58.3","61.4","0","17160","0.998","0","1.59","2.262","35.7","178"
"45","2018-06-27 13:45:45","1005.7","22.31","8.62","99.9","6.85","141.8","58.2","61.4","0","17169","0.998","0","1.65","2.345","35.8","178"
"46","2018-06-27 13:45:55","1005.6","22.28","8.62","100","6.83","142.7","58.2","61.4","0","17179","0.998","0","1.83","2.607","35.9","178"
"47","2018-06-27 13:46:05","1005.6","22.29","8.62","100","6.86","142.2","58.2","61.4","0","17170","0.998","0","1.85","2.626","36","178"
"48","2018-06-27 13:46:15","1005.6","22.28","8.62","99.9","6.89","139.6","58.2","61.4","0","17179","0.998","0","1.88","2.678","36","178"
"49","2018-06-27 13:46:25","1005.6","22.27","8.62","100","6.88","139.6","58.2","61.4","0","17191","0.998","0","1.96","2.793","36.1","178"
"50","2018-06-27 13:46:35","1005.6","22.27","8.63","100","6.9","139.3","58.2","61.4","0","17176","0.998","0","1.98","2.814","36.2","178"
"51","2018-06-27 13:46:45","1005.6","22.26","8.62","99.9","6.86","140.8","58.1","61.3","0","17200","0.998","0","2.06","2.931","36.3","178"
"52","2018-06-27 13:46:55","1005.6","22.26","8.62","99.9","6.88","139.4","58.2","61.4","0","17193","0.998","0","2.17","3.087","36.3","178"
"53","2018-06-27 13:47:05","1005.7","22.24","8.62","99.9","6.9","138.5","58.1","61.4","0","17197","0.998","0","2.19","3.122","36.4","178"
"54","2018-06-27 13:47:15","1005.6","22.22","8.63","99.9","6.87","141.5","58.1","61.4","0","17208","0.998","0","2.32","3.296","36.5","178"
"55","2018-06-27 13:47:25","1005.6","22.21","8.63","99.9","6.88","139.9","58.1","61.4","0","17204","0.998","0","2.38","3.39","36.5","178"
"56","2018-06-27 13:47:35","1005.6","22.19","8.63","99.8","6.87","140.1","58.1","61.4","0","17215","0.998","0","2.49","3.547","36.6","178"
"57","2018-06-27 13:47:45","1005.7","22.18","8.63","99.8","6.9","137.6","58.1","61.4","0","17221","0.998","0","2.49","3.537","36.7","178"
"58","2018-06-27 13:47:55","1005.7","22.18","8.62","99.8","6.86","140.6","58","61.3","0","17229","0.998","0","2.52","3.591","36.7","178"
"59","2018-06-27 13:48:05","1005.6","22.18","8.63","99.8","6.85","138.8","58","61.4","0","17227","0.998","0","2.74","3.894","36.8","178"
"60","2018-06-27 13:48:15","1005.6","22.18","8.62","99.7","6.91","138.8","58","61.3","0","17232","0.998","0","2.69","3.82","36.8","178"
"61","2018-06-27 13:48:25","1005.7","22.17","8.62","99.7","6.88","137.5","58","61.3","0","17233","0.998","0","2.76","3.924","36.9","178"
